Morion ID,ATC Code (1),ATC Code (2),ATC Code (3),ATC Code (4),ATC Code (5),Brand,INN,NFC (1),Description,strength_value,strength_unit,pack_size,form_category,market_level,market_name,sales_2019,sales_2020,sales_2021,sales_2022,sales_2023
138887,C CARDIOVASCULAR SYSTEM,C10 LIPID MODIFYING AGENTS,"C10A LIPID MODIFYING AGENTS, PLAIN",C10A A HMG CoA reductase inhibitors,C10A A05 Atorvastatin,43778,ATORVASTATINUM,Oral Solid Ordinary," tablets coated 40 mg blister, #30",40.0,mg,30.0,Oral solid,ATC4,C10A A HMG CoA reductase inhibitors,8118.41,9851.160000000002,11840.580000000002,13009.569999999998,19556.590000000004
188041,G GENITO URINARY SYSTEM AND SEX HORMONES,G04 UROLOGICALS,G04B UROLOGICALS,G04B E Drugs used in erectile dysfunction,G04B E03 Sildenafilum,43990,SILDENAFILUM,Oral Solid Ordinary," tablets dispersible 50 mg, #4",50.0,mg,4.0,Oral solid,No sampled peer,No sampled peer,9273.869999999999,6867.470000000001,6096.820000000001,2813.8199999999997,4963.44
289683,C CARDIOVASCULAR SYSTEM,C10 LIPID MODIFYING AGENTS,"C10A LIPID MODIFYING AGENTS, PLAIN",C10A A HMG CoA reductase inhibitors,C10A A07 Rosuvastatin,9998,ROSUVASTATINUM,Oral Solid Ordinary," tabs coated w/film 30 mg blister, #90",30.0,mg,90.0,Oral solid,ATC4,C10A A HMG CoA reductase inhibitors,9035.35,11496.14,14060.050000000003,13749.040000000003,18275.109999999997
356760,G GENITO URINARY SYSTEM AND SEX HORMONES,G04 UROLOGICALS,G04B UROLOGICALS,G04B E Drugs used in erectile dysfunction,G04B E03 Sildenafilum,2686,SILDENAFILUM,Oral Solid Ordinary," tabs 100 mg blister, #2",100.0,mg,2.0,Oral solid,No sampled peer,No sampled peer,17561.100000000002,19480.27,17464.44,7253.500000000001,14037.18
462580,C CARDIOVASCULAR SYSTEM,C08 CALCIUM CHANNEL BLOCKERS,C08C SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS,C08C A Dihydropyridine derivatives,C08C A01 Amlodipine,15047,AMLODIPINUM,Oral Solid Ordinary," tabs 10 mg blister, #90",10.0,mg,90.0,Oral solid,No sampled peer,No sampled peer,12539.359999999999,10956.559999999998,11697.37,6979.299999999999,6892.2
265868,G GENITO URINARY SYSTEM AND SEX HORMONES,G04 UROLOGICALS,G04B UROLOGICALS,G04B E Drugs used in erectile dysfunction,G04B E03 Sildenafilum,38544,SILDENAFILUM,Oral Solid Ordinary," tabs coated w/film 100 mg, #2",100.0,mg,2.0,Oral solid,No sampled peer,No sampled peer,1255.2500000000002,52.82,0.0,0.0,0.0
127244,M MUSCULO-SCELETAL SYSTEM,M01 ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A B Acetic acid derivatives and related substances,M01A B05 Diclofenac,34043,DICLOFENACUM,Oral Solid Retard," tabs w/modified release 150 mg blister, #100",150.0,mg,100.0,Oral solid,ATC3,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",9409.9,10590.759999999998,12368.620000000003,14862.77,13932.97
155364,B BLOOD AND BLOOD FORMING ORGANS,B01 ANTITHROMBOTIC AGENTS,B01A ANTITHROMBOTIC AGENTS,B01A C Platelet aggregation inhibitors excl. heparin,B01A C06 Acetylsalicylic acid,24013,ACIDUM ACETYLSALICYLICUM*,Oral Solid Ordinary," tabs forte, coated w/film 150 mg blister, #30",150.0,mg,30.0,Oral solid,No sampled peer,No sampled peer,6582.690000000001,4012.4599999999996,40128.17999999999,52055.159999999996,34613.299999999996
11461,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J02 ANTIMYCOTICS FOR SYSTEMIC USE,J02A ANTIMYCOTICS FOR SYSTEMIC USE,J02A C Triazole and tetrazole derivatives,J02A C01 Fluconazole,33920,FLUCONAZOLUM,Oral Solid Ordinary," caps. 150 mg, #1",150.0,mg,1.0,Oral solid,No sampled peer,No sampled peer,10974.8,5106.660000000001,1995.3600000000001,1563.0400000000002,817.79
153593,C CARDIOVASCULAR SYSTEM,C10 LIPID MODIFYING AGENTS,"C10A LIPID MODIFYING AGENTS, PLAIN",C10A A HMG CoA reductase inhibitors,C10A A07 Rosuvastatin,23176,ROSUVASTATINUM,Oral Solid Ordinary," tabs coated w/film 20 mg blister, #30",20.0,mg,30.0,Oral solid,ATC4,C10A A HMG CoA reductase inhibitors,10029.25,12253.640000000003,14823.06,8789.859999999999,4497.6900000000005
155887,C CARDIOVASCULAR SYSTEM,C10 LIPID MODIFYING AGENTS,"C10A LIPID MODIFYING AGENTS, PLAIN",C10A A HMG CoA reductase inhibitors,C10A A05 Atorvastatin,25312,ATORVASTATINUM,Oral Solid Ordinary," tablets coated 20 mg blister, #30",20.0,mg,30.0,Oral solid,ATC4,C10A A HMG CoA reductase inhibitors,9239.25,6037.530000000001,3775.1700000000005,2205.05,2934.73
84655,R RESPIRATORY SYSTEM,R05 COUGH AND COLD PREPARATIONS,"R05C EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPRESSANTS",R05C B Mucolytics,R05C B01 Acetylcysteine,45790,ACETYLCYSTEINUM,Oral Liquid Ordinary," powder f/oral solution 100 mg pack 3 g, #10",100.0,mg,10.0,Oral liquid,ATC4,R05C B Mucolytics,5691.539999999999,2533.09,1024.64,359.49999999999994,620.65
88004,C CARDIOVASCULAR SYSTEM,C10 LIPID MODIFYING AGENTS,"C10A LIPID MODIFYING AGENTS, PLAIN",C10A A HMG CoA reductase inhibitors,C10A A05 Atorvastatin,36288,ATORVASTATINUM,Oral Solid Ordinary," tabs coated w/film 40 mg, #30",40.0,mg,30.0,Oral solid,ATC4,C10A A HMG CoA reductase inhibitors,22726.22,47295.280000000006,51350.71,39771.94999999999,39253.92
56191,C CARDIOVASCULAR SYSTEM,C10 LIPID MODIFYING AGENTS,"C10A LIPID MODIFYING AGENTS, PLAIN",C10A A HMG CoA reductase inhibitors,C10A A05 Atorvastatin,46835,ATORVASTATINUM,Oral Solid Ordinary," tabs coated w/film 10 mg blister, #30",10.0,mg,30.0,Oral solid,ATC4,C10A A HMG CoA reductase inhibitors,724.27,0.0,0.0,0.0,0.0
274962,C CARDIOVASCULAR SYSTEM,C10 LIPID MODIFYING AGENTS,"C10A LIPID MODIFYING AGENTS, PLAIN",C10A A HMG CoA reductase inhibitors,C10A A05 Atorvastatin,3572,ATORVASTATINUM,Oral Solid Ordinary," tablets coated 10 mg blister, #84",10.0,mg,84.0,Oral solid,ATC4,C10A A HMG CoA reductase inhibitors,10494.489999999998,7961.99,7027.520000000001,4815.610000000001,5584.830000000001
127242,M MUSCULO-SCELETAL SYSTEM,M01 ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A B Acetic acid derivatives and related substances,M01A B05 Diclofenac,34043,DICLOFENACUM,Oral Solid Retard," tabs w/modified release 75 mg blister, #100",75.0,mg,100.0,Oral solid,ATC3,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",9192.43,10065.570000000002,10886.97,13954.689999999999,10212.050000000001
318108,R RESPIRATORY SYSTEM,R05 COUGH AND COLD PREPARATIONS,"R05C EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPRESSANTS",R05C B Mucolytics,R05C B01 Acetylcysteine,6103,ACETYLCYSTEINUM,Oral Liquid Ordinary," oral solution 20 mg/ml bottle with measured cap 200 ml, or measured applic. (syringe, #1",20.0,mg,1.0,Oral liquid,ATC4,R05C B Mucolytics,4195.389999999999,62.77,33.480000000000004,15.329999999999998,12.74
450167,N NERVOUS SYSTEM,N06 PSYCHOANALEPTICS,"N06B PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06B X Other psychostimulants and nootropics,N06B X06 Citicoline,38509,CITICOLINUM,Parenteral Ordinary," sol.  for inj. 500 mg/4 ml amp. 4 ml, #5",500.0,mg,5.0,Parenteral,No sampled peer,No sampled peer,15637.25,14528.949999999999,24288.609999999997,5635.969999999999,261.69
153602,N NERVOUS SYSTEM,N02 ANALGESICS,N02B OTHER ANALGESICS AND ANTIPYRETICS,N02B E Anilides,"N02B E51 Paracetamol, combinations excl. psycholeptics",30087,PARACETAMOLUM,Oral Solid Ordinary," tabs coated w/film 500 mg blister, #12",500.0,mg,12.0,Oral solid,ATC3,N02B OTHER ANALGESICS AND ANTIPYRETICS,4573.299999999999,0.0,3.13,0.0,0.0
12485,M MUSCULO-SCELETAL SYSTEM,M02 TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02A TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,"M02A A Antiinflammatory preparations, non-steroids for topical use",M02A A15 Diclofenac,32177,DICLOFENACUM,"Topical Dermatological, Haemorrhoidal, External", gel 1 % tube 20 g,20.0,g,,Topical,ATC4,"M02A A Antiinflammatory preparations, non-steroids for topical use",9082.58,4813.160000000001,17.54,0.0,0.0
48495,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,"J01F MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS",J01F A Macrolides,J01F A10 Azithromycin,14656,AZITHROMYCINUM,Oral Solid Ordinary," caps. solid 250 mg blister, #6",250.0,mg,6.0,Oral solid,No sampled peer,No sampled peer,2516.81,21.75,0.0,0.0,0.0
435307,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,"J01F MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS",J01F A Macrolides,J01F A10 Azithromycin,6669,AZITHROMYCINUM,Oral Liquid Ordinary," powder f/susp. orale 1500 mg flask 37,5 ml, with taste of raspberry, #1",1500.0,mg,1.0,Oral liquid,No sampled peer,No sampled peer,8264.1,5959.650000000001,15461.16,4587.39,5953.0199999999995
139509,A ALIMENTARY TRACT AND METABOLISM,A10 DRUGS USED IN DIABETS,"A10B BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",A10B A Biguanides,A10B A02 Metformin,39461,METFORMINUM,Oral Solid Ordinary," tabs coated w/film 850 mg blister, #30",850.0,mg,30.0,Oral solid,No sampled peer,No sampled peer,7621.229999999999,21704.35,8048.230000000001,8904.88,5361.88
273009,C CARDIOVASCULAR SYSTEM,C10 LIPID MODIFYING AGENTS,"C10A LIPID MODIFYING AGENTS, PLAIN",C10A A HMG CoA reductase inhibitors,C10A A07 Rosuvastatin,42032,ROSUVASTATINUM,Oral Solid Ordinary," tablets coated 10 mg blister, #28",10.0,mg,28.0,Oral solid,ATC4,C10A A HMG CoA reductase inhibitors,9381.710000000001,7011.580000000001,12067.989999999998,5754.750000000001,6245.889999999999
420724,B BLOOD AND BLOOD FORMING ORGANS,B01 ANTITHROMBOTIC AGENTS,B01A ANTITHROMBOTIC AGENTS,B01A C Platelet aggregation inhibitors excl. heparin,B01A C06 Acetylsalicylic acid,20912,ACIDUM ACETYLSALICYLICUM*,Oral Solid Ordinary," tabs intest. solub. 100 mg blister, #100",100.0,mg,100.0,Oral solid,No sampled peer,No sampled peer,31286.569999999996,26490.62,59057.689999999995,82673.90000000002,68786.83
295322,M MUSCULO-SCELETAL SYSTEM,M01 ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A C Oxicams,M01A C06 Meloxicam,28481,MELOXICAMUM,Parenteral Ordinary," sol.  for inj. 10 mg/ml flask 1,5 ml, contour cell wrap, pack, #5",10.0,mg,5.0,Parenteral,ATC3,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",6709.700000000001,0.0,0.0,0.0,0.0
438398,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J02 ANTIMYCOTICS FOR SYSTEMIC USE,J02A ANTIMYCOTICS FOR SYSTEMIC USE,J02A C Triazole and tetrazole derivatives,J02A C01 Fluconazole,49884,FLUCONAZOLUM,Oral Solid Ordinary," caps. solid 100 mg blister in box, #10",100.0,mg,10.0,Oral solid,No sampled peer,No sampled peer,27452.520000000004,42902.92,59607.810000000005,56734.52,71416.36
462583,C CARDIOVASCULAR SYSTEM,C08 CALCIUM CHANNEL BLOCKERS,C08C SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS,C08C A Dihydropyridine derivatives,C08C A01 Amlodipine,15047,AMLODIPINUM,Oral Solid Ordinary," tabs 5 mg blister, #90",5.0,mg,90.0,Oral solid,No sampled peer,No sampled peer,9447.220000000001,6911.84,6578.24,4208.12,4593.79
275042,G GENITO URINARY SYSTEM AND SEX HORMONES,G04 UROLOGICALS,G04B UROLOGICALS,G04B E Drugs used in erectile dysfunction,G04B E03 Sildenafilum,25230,SILDENAFILUM,Oral Solid Ordinary," tabs coated w/film 100 mg blister, #2",100.0,mg,2.0,Oral solid,No sampled peer,No sampled peer,4029.87,237.49,29.209999999999997,0.0,0.0
59853,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,"J01F MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS",J01F A Macrolides,J01F A10 Azithromycin,38901,AZITHROMYCINUM,Oral Solid Ordinary," caps. 250 mg cont. cell pack, pack, #6",250.0,mg,6.0,Oral solid,No sampled peer,No sampled peer,6543.89,6498.7699999999995,2438.3700000000003,4317.12,3076.8800000000006
412493,C CARDIOVASCULAR SYSTEM,C10 LIPID MODIFYING AGENTS,"C10A LIPID MODIFYING AGENTS, PLAIN",C10A A HMG CoA reductase inhibitors,C10A A05 Atorvastatin,41834,ATORVASTATINUM,Oral Solid Ordinary," tabs coated w/film 20 mg blister, #30",20.0,mg,30.0,Oral solid,ATC4,C10A A HMG CoA reductase inhibitors,18341.54,18534.26,31194.800000000003,34982.420000000006,39451.81
78927,C CARDIOVASCULAR SYSTEM,C10 LIPID MODIFYING AGENTS,"C10A LIPID MODIFYING AGENTS, PLAIN",C10A A HMG CoA reductase inhibitors,C10A A07 Rosuvastatin,7859,ROSUVASTATINUM,Oral Solid Ordinary," tabs coated w/film 40 mg blister, #28",40.0,mg,28.0,Oral solid,ATC4,C10A A HMG CoA reductase inhibitors,11176.0,14558.670000000002,20758.63,20487.01,25251.48
142236,C CARDIOVASCULAR SYSTEM,C10 LIPID MODIFYING AGENTS,"C10A LIPID MODIFYING AGENTS, PLAIN",C10A A HMG CoA reductase inhibitors,C10A A07 Rosuvastatin,9998,ROSUVASTATINUM,Oral Solid Ordinary," tabs coated w/film 40 mg blister, #30",40.0,mg,30.0,Oral solid,ATC4,C10A A HMG CoA reductase inhibitors,19832.53,34393.92999999999,50995.74,64129.20000000001,86763.40000000001
239534,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,J01M QUINOLONE ANTIBACTERIALS,J01M A Fluoroquinolones,J01M A12 Levofloxacin,23786,LEVOFLOXACINUM,Oral Solid Ordinary," tabs coated w/film 500 mg blister, #5",500.0,mg,5.0,Oral solid,No sampled peer,No sampled peer,5979.139999999999,1157.0700000000004,11.69,0.0,0.0
75945,C CARDIOVASCULAR SYSTEM,C07 BETA BLOCKING AGENTS,C07A BETA-BLOCKING AGENTS,"C07A B Beta blocking agents, selective",C07A B07 Bisoprolol,28528,BISOPROLOLUM,Oral Solid Ordinary," tabs 10 mg blister, #20",10.0,mg,20.0,Oral solid,No sampled peer,No sampled peer,18668.99,170657.05999999997,130891.88999999998,77819.24,26526.8
431459,G GENITO URINARY SYSTEM AND SEX HORMONES,G04 UROLOGICALS,G04B UROLOGICALS,G04B E Drugs used in erectile dysfunction,G04B E03 Sildenafilum,10802,SILDENAFILUM,Oral Solid Ordinary," tabs coated w/film 50 mg blister, #4",50.0,mg,4.0,Oral solid,No sampled peer,No sampled peer,6495.05,1290.24,13.76,0.0,0.0
416844,C CARDIOVASCULAR SYSTEM,C10 LIPID MODIFYING AGENTS,"C10A LIPID MODIFYING AGENTS, PLAIN",C10A A HMG CoA reductase inhibitors,C10A A05 Atorvastatin,48092,ATORVASTATINUM,Oral Solid Ordinary," tablets coated 10 mg cont. cell pack, #28",10.0,mg,28.0,Oral solid,ATC4,C10A A HMG CoA reductase inhibitors,9705.129999999997,5024.759999999999,3368.2299999999996,748.75,1451.43
287270,N NERVOUS SYSTEM,N02 ANALGESICS,N02B OTHER ANALGESICS AND ANTIPYRETICS,N02B F Gabapentinoids,N02B F02 Pregabalin,13244,PREGABALINUM,Oral Solid Ordinary," caps. solid 150 mg blister, #56",150.0,mg,56.0,Oral solid,ATC3,N02B OTHER ANALGESICS AND ANTIPYRETICS,6953.349999999999,5781.279999999999,3847.12,1573.9000000000003,287.80999999999995
12360,N NERVOUS SYSTEM,N02 ANALGESICS,N02B OTHER ANALGESICS AND ANTIPYRETICS,N02B A Salicylic acid and derivatives,N02B A01 Acetylsalicylic acid,46907,ACIDUM ACETYLSALICYLICUM*,Oral Solid Ordinary," tabs 500 mg, #10",500.0,mg,10.0,Oral solid,ATC3,N02B OTHER ANALGESICS AND ANTIPYRETICS,2154.05,0.0,0.0,0.0,0.0
425107,M MUSCULO-SCELETAL SYSTEM,M01 ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A C Oxicams,M01A C06 Meloxicam,37853,MELOXICAMUM,Oral Solid Ordinary," tabs 15 mg blister, #20",15.0,mg,20.0,Oral solid,ATC3,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",17413.84,5404.650000000001,10591.89,6290.630000000001,5512.91
59335,M MUSCULO-SCELETAL SYSTEM,M01 ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A B Acetic acid derivatives and related substances,M01A B05 Diclofenac,26652,DICLOFENACUM,Rectal systemic," suppository 100 mg strip, #5",100.0,mg,5.0,Rectal/vaginal,ATC3,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",4690.16,6370.050000000001,7334.959999999999,4711.56,6308.359999999999
482531,N NERVOUS SYSTEM,N02 ANALGESICS,N02B OTHER ANALGESICS AND ANTIPYRETICS,N02B F Gabapentinoids,N02B F02 Pregabalin,27378,PREGABALINUM,Oral Solid Ordinary," caps. 75 mg blister in pack, #30",75.0,mg,30.0,Oral solid,ATC3,N02B OTHER ANALGESICS AND ANTIPYRETICS,15199.07,19845.370000000003,31694.96,36901.15,60323.5
223398,C CARDIOVASCULAR SYSTEM,C07 BETA BLOCKING AGENTS,C07A BETA-BLOCKING AGENTS,"C07A B Beta blocking agents, selective",C07A B07 Bisoprolol,38025,BISOPROLOLUM,Oral Solid Ordinary," tabs coated w/film 5 mg blister, #30",5.0,mg,30.0,Oral solid,No sampled peer,No sampled peer,2911.7200000000003,35.39000000000001,0.0,0.0,0.0
