INN,market_level,market,peer_share,opportunity_probability,predicted_share_change_6m
MAGNESIUM ASPARGINATE*+PYRIDOXINUM,ATC4,A11E C Vitamin B-complex with minerals,0.0022717503717316107,0.1795927399362891,0
MAGNESIUM CITRATUM*+PYRIDOXINUM,ATC4,A11E C Vitamin B-complex with minerals,0.4863571440596398,0.4253791666252028,0
MAHONIA AQUIFOLIUM NUTT.*&,ATC4,D05A X Other antipsoriatics for topical use,0.14150785244565012,0.5626075929613332,0
MALATHIONUM*+PERMETHRINUM+PIPERONYL*,ATC4,"P03A C Pyrethrines, incl. synthetic compounds",0.0,0.014379540771068382,0
MANNITOLI HEXANITRAS,ATC3,B05B I.V. SOLUTIONS,0.03772674161316174,0.21347195491278287,0
MATRICARIA CHAMOMILLA*&+SALVIA OFFICINALIS*&,ATC4,R05X OTHER COLD PREPARATIONS,0.0,0.010259038150217671,0
MATRICARIA CHAMOMILLA*&+SPIRITUS AETHYLICUS*,ATC4,D08A X Other antiseptics and disinfectants,0.0,0.01798725334451911,0
MEBENDAZOLUM,ATC3,P02C ANTINEMATODAL AGENTS,0.05954570759535807,0.25489369093819597,0
MEBEVERINUM,ATC3,A03A DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,0.09044605657665608,0.35719905279287906,0
MEBHYDROLINUM,ATC4,R06A X Other antihistamines for systemic use,0.23015722383056592,0.22873068426338847,0
MEBICARUM*,ATC4,N06B X Other psychostimulants and nootropics,0.09461448793077562,0.2590377557683455,0
MECOBALAMINUM,ATC3,B03B VITAMIN B12 AND FOLIC ACID,0.0883307541114375,0.3454106731129662,0
MEFLOQUINUM,ATC3,P01B ANTIMALARIAS,0.0,0.010106614390485151,0
MEGESTROLUM,ATC3,L02A HORMONES AND RELATED AGENTS,0.0,0.028526312539942655,0
MELATONINUM*,ATC3,N05C HYPNOTICS AND SEDATIVES,0.01622014018092598,0.1412738334514666,0
MELDONIUM,ATC4,C01E B Other cardiac preparations,0.07699806098198182,0.40013777761995173,0
MELISSA+MENTHA PIPERITA+VALERIANA,ATC4,N05C M Other hypnotics and sedatives,0.021351004252453804,0.20102667051509762,0
MELOXICAMUM,ATC4,M01A C Oxicams,0.7017315902190824,0.5179257683523942,0
MELPHALANUM,ATC4,L01A A Nitrogen mustard analogues,0.005988023952095809,0.17788584142722405,0
MEMANTINE,ATC3,N06D ANTI-DEMENTIA DRUGS,0.4281491645885485,0.41385150572984014,0
MENADIONI NATRII BISULFIS,ATC3,B02B VITAMIN K AND OTHER HEMOSTATICS,0.07359232603331685,0.32642901173293587,0
MENOTROPINUM*,ATC4,G03G A Gonadotropins,0.11375331495108801,0.5036225228268201,0
MENTHA PIPERITA,ATC3,A04A ANTIEMETICS AND ANTINAUSEANTS,0.6072455575270822,0.26784651200267684,0
MENTHA PIPERITA+VALERIANA OFFICINALIS*&,ATC4,N05C M Other hypnotics and sedatives,0.00036257750001223566,0.03035704541601891,0
MENTHOL SOLITION IN ISOVALERAT,ATC4,C01E X Other cardiac combination products,0.775709558268611,0.5022062004094698,0
MENTHOLUM*+METHYL SALICYLAT*,ATC4,M02A C Preparations with salicylic acid derivatives,0.2138908848285773,0.3598100225246548,0
MEPIVACAINUM,ATC4,N01B B Amides,0.0,0.04905732439297333,0
MERCAPTOPURINUM,ATC4,L01B B Purine analogues,1.0,0.2202649743030512,0
MEROPENEMUM,ATC4,J01D H Carbapenems,0.826808743543256,0.5866307903163039,0
MESALAZINUM,ATC3,A07E INTESTINAL ANTIINFLAMMATORY AGENTS,0.556051134811103,0.3983482239658231,0
MESNUM,ATC4,V03A F Detoxifying agents for antineoplastic treatment,0.01263969401780912,0.4068498036404199,0
METADOXINE,ATC4,N07B B Drugs used in alcohol dependence,0.0627681585839629,0.30460073950298205,0
METAMIZOLUM NATRICUM,ATC4,N02B B Pyrazolones,0.7034451048459828,0.548002607855392,0
METAMIZOLUM NATRICUM+PITOFENONUM+FENPIVERINII BROMIDUM,ATC4,A03D A Synthetic anticholinergic agents in combination with analgesics,0.9390243791023457,0.48840747152092584,0
METAMIZOLUM NATRICUM+TEMPIDONUM,ATC4,N02B B Pyrazolones,0.09075075276606334,0.22656887279215981,0
METFORMINUM,ATC3,"A10B BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",0.5814567560614496,0.40422731493701647,0
METFORMINUM+SAXAGLIPTINUM,ATC4,A10B D Combinations of oral blood glucose lowering drugs,0.007347332844808818,0.040507944047192775,0
METFORMINUM+SITAGLIPTINUM,ATC4,A10B D Combinations of oral blood glucose lowering drugs,0.06254890610536858,0.37728065319925036,0
METFORMINUM+VILDAGLIPTINUM,ATC4,A10B D Combinations of oral blood glucose lowering drugs,0.13681541309818673,0.3538748331409652,0
METHADONUM,ATC3,N07B DRUGS USED IN ADDICTIVE DISORDERS,0.05727350224412287,0.686190365281559,0
METHIONINUM,ATC4,V03A B Antidotes,0.3320677433450594,0.323750867730891,0
METHIONINUM+NICOTINAMIDUM+THIAMINUM+TOCOPHEROLI ACETAS*+ZINCI SULFAS*,ATC4,"A11A B Multivitamins, other combinations",0.06791042296930475,0.3485908901288888,0
METHOCARBAMOLUM,ATC3,"M03B MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS",0.00124408278873105,0.30837780022312317,0
METHYL SALICYLAT*,ATC4,M02A C Preparations with salicylic acid derivatives,0.1631826113734346,0.4674204757682546,0
METHYLDOPUM,ATC3,"C02A ANTIADRENERGIC AGENTS, CENTRALLY ACTING",0.04793721188813206,0.1886485776076512,0
METHYLERGOMETRINUM,ATC3,G02A UTEROTONICS,0.026919398313190162,0.23945659647306822,0
METHYLPHENIDATUM,ATC4,N06B A Centrally acting sympathomimetics,0.0035050171373625524,0.3524822461732477,0
METHYLPREDNISOLONI ACEPONAS,ATC4,"D07A C Corticosteroids, potent (group III)",0.029529066538985096,0.2256359996833962,0
METHYLPREDNISOLONUM,ATC4,H02A B Glucocorticoids,0.23095463257232615,0.3277629274090872,0
METHYLURACILUM*+MYRAMISTINUM*,ATC4,D03A X Other cicatrizants,0.035951818206800254,0.2928937720725203,0
METOCLOPRAMIDUM,ATC4,A03F A Propulsives,0.2688811848875429,0.5191873114959689,0
METOPROLOLUM,ATC4,"C07A B Beta blocking agents, selective",0.07477887650034172,0.2746337828692403,0
METOXYPOLYETHYLENGLYCOLUM-EPOETINUM BETA*,ATC4,B03X A Other antianemic preparations,0.11189523643863529,0.43026846474893987,0
METRONIDAZOLUM+MICONAZOLUM,ATC4,G01A F Imidazole derivatives,0.22758701456265426,0.4007128693601138,0
MEXILETINUM,ATC3,"C01B ANTIARRHYTHMICS, CLASS I AND III",0.0015642451015948778,0.031382972534696636,0
MIANSERINUM,ATC4,N06A X Other antidepressants,0.22012986378379906,0.43823888106616377,0
MICAFUNGINUM,ATC3,J02A ANTIMYCOTICS FOR SYSTEMIC USE,0.0,0.0220412036129516,0
MICONAZOLUM,ATC4,D01A C Imidazole and triazole derivatives,0.04236224552999301,0.5057782455917544,0
MICONAZOLUM+NEOMYCINUM+ORNIDAZOLUM+PREDNISOLONUM,ATC4,G01B F Imidazole derivatives and corticosteroids,0.39484149579708755,0.3548462488254803,0
MIDAZOLAMUM,ATC3,N05C HYPNOTICS AND SEDATIVES,1.2465885495017503e-06,0.05527929330356576,0
MIDECAMYCINUM,ATC4,J01F A Macrolides,0.0025647298335246377,0.03555551897926989,0
MIFEPRISTONUM,ATC3,G03X OTHER SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,0.0,0.2620867124000157,0
MINOXIDILUM,ATC4,D11A X Other dermatologicals,0.21935004969155117,0.4886553248843274,0
MIRABEGRONUM,ATC4,G04B D Drugs for urinary frequency and incontinence,0.018522414197896558,0.2747327457437622,0
MIRTAZAPINUM,ATC4,N06A X Other antidepressants,0.06114456209181041,0.2886099952529008,0
MISOPROSTOL,ATC3,A02B DRUGS FOR TREATMENT OF PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE,0.0017437146886978218,0.05724835291156496,0
MITOXANTRONUM,ATC4,L01D B Anthracyclines and related substances,0.0066449967083607635,0.45768322286561797,0
MOLSIDOMINUM,ATC3,C01D VASODILATORS USED IN CARDIAC DISEASES,0.39104432687437624,0.4654776805929054,0
MOMETASONUM+OLOPATADINUM,ATC4,R01A D Corticosteroids,0.00015068512973706548,0.3982971009233189,0
MONTELUKASTUM,ATC3,R03D OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,0.38929246798586276,0.48209112605625243,0
MORPHINUM*,ATC4,N02A A Natural opium alkaloids,0.8615115111263318,0.5839504205147796,0
MOSAPRIDUM,ATC4,A03F A Propulsives,0.029198027988034763,0.28344837308437154,0
MOXONIDINUM,ATC4,C02A C Imidazoline receptor agonists,0.8506872802301589,0.46109115239531273,0
MURAMIDASE+PYRIDOXINUM,ATC4,R02A A Antiseptics,0.03202705476584075,0.351978458475599,0
MYRAMISTINUM*+TRIAMCINOLONUM,ATC4,"D07B B Corticosteroids, moderately potent, combinations with antiseptics",0.7465405080830859,0.541970392234043,0
MYRAMISTINUM*+XYLOMETAZOLINUM,ATC4,"R01A B Sympathomimetics, combinations excl. corticosteroids",0.09939821740591219,0.33468744366833564,0
MYRTUS COMMUNIS*,ATC4,R05C A Expectorants,0.03522788938858402,0.33191829998929373,0
NABUMETONUM,ATC4,"M01A X Other antiinflammatory and antirheumatic agents, non-steroids",0.011811153670897785,0.14017661727172098,0
NADROPARINUM CALCICUM,ATC4,B01A B Heparin group,0.02930064261918705,0.3405842992644435,0
NAFTIDROFURYLUM,ATC4,C04A X Other peripheral vasodilators,0.0,0.017404953136863098,0
NAFTIFINUM,ATC4,D01A E Other antifungals for topical use,0.24291497757620467,0.7043527249232401,0
NALBUPHINE HYDROCHLORIDE,ATC3,N02A OPIOIDS,0.9407158972736042,0.46740026345469826,0
NALOXONUM,ATC4,V03A B Antidotes,0.013449799391775286,0.15181616100892328,0
NALTREXONUM,ATC4,N07B B Drugs used in alcohol dependence,0.0,0.010106614390485151,0
NAPHAZOLINUM,ATC4,"R01A A Sympathomimetics, plain",0.2114798220038511,0.6173002198474152,0
NATRII ACETAS*+NATRII CHLORIDUM*,ATC4,B05B B Solutions affecting the electrolyte balance,1.008882126175843e-05,0.04225457004910824,0
NATRII AMIDOTRIZOAS,ATC3,"V08A X-RAY CONTRAST MEDIA, IODINATED",0.19087465154511446,0.34426356803754926,0
NATRII FLUORIDUM*,ATC3,A12C OTHER MINERAL SUPPLEMENTS,0.0,0.0411525106736347,0
NATRII HYDROCARBONAS*,ATC4,B05X A Electrolyte solutions,0.012376234694185664,0.09679062984651912,0
NATRII HYDROCARBONAS+GLYCYRRHIZA GLABRA/URALENSIS*&+THERMOPSIS LANCEOLATA*&+CODEINUM,ATC3,"R05F COUGH SUPRESSANTS AND EXPECTORANTS, COMBINATIONS",0.011455786662731098,0.25549111397342544,0
NATRII OXYBUTYRAS*,ATC4,N01A X Other general anesthetics,0.0,0.35384747757955737,0
NATRII PENTOSANI POLYSULFAS,ATC4,C05B A Heparins or heparinoids for topical use,0.011033841215758525,0.13243631852717874,0
NATRII PICOSULFAS,ATC4,A06A B Contact laxatives,0.48898679631914144,0.36497822572149646,0
NATRII TETRABORAS*,ATC4,D08A X Other antiseptics and disinfectants,0.0,0.03276846726370323,0
NATRII THIOSULFAS*,ATC4,V03A B Antidotes,0.5291272549114808,0.24492007941930502,0
NEBIVOLOLUM,ATC4,"C07A B Beta blocking agents, selective",0.14257697108496922,0.2744426360255801,0
NEFOPAMUM,ATC3,N02B OTHER ANALGESICS AND ANTIPYRETICS,0.0011351091215995334,0.08079589351455616,0
NEOMYCINUM+NYSTATINUM+ORNIDAZOLUM+PREDNISOLONUM,ATC4,G01B F Imidazole derivatives and corticosteroids,0.11395163972781137,0.3807648076358647,0
NEOMYCINUM+NYSTATINUM+POLYMYXINUM B,ATC4,G01A A Antibiotics,0.3740745129591072,0.3154038541845825,0
NEOMYCINUM+NYSTATINUM+PREDNISOLONUM+TERNIDAZOLUM,ATC4,G01B F Imidazole derivatives and corticosteroids,0.491206864475101,0.2530580778332319,0
NEOSTIGMINI BROMIDUM,ATC4,N07A A Anticholinesterases,0.18964044877646577,0.5050464581199996,0
NEPAFENAC,ATC4,"S01B C Antiinflammatory agents, non-steroids",0.12758376560869322,0.34426051509403066,0
NEUROPEPTIDES*,ATC4,N06B X Other psychostimulants and nootropics,0.015422568698886238,0.11357780175431241,0
NICERGOLINUM,ATC3,C04A PERIPHERAL VASODILATORS,0.13940112423298773,0.37983397566290916,0
NICETHAMIDUM,ATC3,R07A OTHER RESPIRATORY SYSTEM PRODUCTS,0.012634278083521022,0.10695723221072419,0
NICOBOXILUM+NONIVAMIDUM,ATC4,M02A X Other topical products for joint and muscular pain,0.0,0.11643116342124321,0
NICORANDILUM,ATC3,C01D VASODILATORS USED IN CARDIAC DISEASES,0.028601389433605795,0.28359368297552956,0
NICOTINIC ACID,ATC3,C04A PERIPHERAL VASODILATORS,0.24225263261144095,0.33494448495083656,0
NICOTINUM*,ATC4,N07B A Drugs used in nicotine dependence,0.56484721598061,0.2766170082226935,0
NIFEDIPINUM,ATC4,C08C A Dihydropyridine derivatives,0.17008223780465942,0.2615346023902497,0
NIFURATELUM,ATC4,G01A X Other antiinfectives and antiseptics,0.1011779542406403,0.34105681214704797,0
NIFURATELUM+NYSTATINUM,ATC4,G01A X Other antiinfectives and antiseptics,0.058228379787878586,0.2887508446182222,0
NIFUROXAZIDUM,ATC3,A07A INTESTINAL ANTIINFECTIVES,0.567055281192152,0.6837028032380895,0
NIMESULIDUM+TIZANIDINUM,ATC4,"M01A X Other antiinflammatory and antirheumatic agents, non-steroids",0.007377831087202294,0.051548401609526055,0
NIMODIPINUM,ATC4,C08C A Dihydropyridine derivatives,0.0030509699091773646,0.04682916725164395,0
NIMORAZOLUM,ATC4,P01A B Nitroimidazole derivatives,0.0,0.010106614390485151,0
NINTEDANIB,ATC4,L01E X Other protein kinase inhibitors,0.2048252092565239,0.30023183781122437,0
NITRENDIPINUM,ATC4,C08C A Dihydropyridine derivatives,0.002243130248817343,0.03489466708825966,0
NITROFURALUM,ATC3,D08A ANTISEPTICS AND DISINFECTANTS,0.05033604768687761,0.246386916726743,0
NITROFURANTOINUM,ATC3,J01X OTHER ANTIBACTERIALS,0.14141953880060387,0.41144221576398965,0
NITROGLICERINUM*,ATC4,C01D A Organic nitrates,0.5947065812701178,0.3065308455179282,0
NITROXOLINUM,ATC4,J01X X Other antibacterials,0.5051109731521649,0.2671764425539168,0
NORELGESTROMINUM+ETHINYLESTRADIOLUM,ATC4,"G03A A Progestogens and estrogens, fixed combinations",3.8925330478120765e-05,0.04258872394822722,0
NOREPINEPHRINUM,ATC4,C01C A Adrenergic and dopaminergic agents,0.052859101968591025,0.25571385104930483,0
NORETHISTERONUM,ATC3,G03D PROGESTOGENS,0.0931064920524466,0.2574504956767849,0
OBINUTUZUMABUM,ATC3,L01F MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES,0.0,0.029316650239077306,0
OCRELIZUMABUM,ATC4,L04A A Selective immunosuppressants,0.00016114328861223398,0.07260945333620385,0
OCTENIDINI DIHYDROCHLORIDUM+PHENOXYETHANOL,ATC4,D08A J Quaternary ammonium compounds,0.014480470298423835,0.24589470296939261,0
OCTREOTIDUM,ATC3,H01C HYPOTALAMIC HORMONES,0.962235505285609,0.5462820506269144,0
OFLOXACINUM+ORNIDAZOLUM,ATC4,J01R A Combinations of antibacterials,0.4618390234309715,0.2985327599529945,0
OLANZAPINUM,ATC4,"N05A H Diazepines, oxazepines, thiazepines and oxepines",0.10941800426046833,0.395758674090067,0
OLAPARIBUM,ATC3,L01X OTHER ANTINEOPLASTIC AGENTS,0.006048223966340319,0.11162937256763687,0
OLEUM JECORIS*,ATC4,C10A X Other ilipid modifying agents,0.2812602860264356,0.22678836486662937,0
OLEUM VASELINI (PARAFFINUM LIQUIDUM)*,ATC3,A06A DRUG FOR CONSTIPATION,0.038664878339710704,0.18795120446070843,0
OLMESARTANUM MEDOXOMILUM,ATC4,"C09C A Angiotensin II receptor blockers (ARBs), plain",0.012164246917940933,0.09384786439267294,0
OLODATEROL+TIOTROPIUM BROMIDE,ATC4,R03A L Adrenergics in combinations with anticholinergics incl. triple combinations with corticosteroids,0.013402640961266664,0.43530067332494915,0
OLOPATADINUM,ATC4,S01G X Other antiallergics,0.45584746272447185,0.3250568206790124,0
OMALIZUMABUM,ATC3,R03D OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,0.0002565606801975118,0.05548480690225337,0
OMEPRAZOLUM,ATC4,A02B C Proton pump inhibitors,0.5125839606567527,0.22537157071339506,0
ONDANSETRON,ATC4,A04A A Serotonin (5HT3) antagonists,0.9662908505174083,0.5223935519016056,0
ONONIS ARVENSIS*&,ATC4,A06A B Contact laxatives,8.187010457310988e-05,0.03221849582277284,0
OPIPRAMOLUM,ATC4,N06A A Non-selective monoamine reuptake inhibitors,0.1799396322493807,0.3946001517031376,0
ORIGANUM VULGARE*&,ATC4,R05C A Expectorants,0.003893614575600186,0.07960294818574194,0
ORNITHINUM,ATC4,A05B A Liver therapy,0.010376474570622914,0.08527473680919205,0
ORTHOSIPHON STAMINEUS*&,ATC4,C03B X Other low-ceiling diuretics,0.19111527661470262,0.37129059513674106,0
OSELTAMIVIRUM,ATC3,J05A DIRECT ACTING ANTIVIRALS,0.03181494901450023,0.39010456680736655,0
OSIMERTINIBUM,ATC4,L01E B Epidermal growth factor receptor (EGFR) tyrosine kinase inhibitors,0.048884165781083955,0.47137437441016267,0
OTILONII BROMIDUM,ATC3,A03A DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,0.008269805526153263,0.06758367420062342,0
OXALIPLATINUM,ATC4,L01X A Platinum compounds,0.1429193634973209,0.4151464806187966,0
OXCARBAZEPINE,ATC3,N03A ANTIEPILEPTICS,0.02687257195694991,0.16241844846200934,0
OXELADINUM,ATC4,R05D B Other cough suppressants,0.0,0.04100434181869857,0
OXYBUTYNINUM,ATC4,G04B D Drugs for urinary frequency and incontinence,0.5073061602562954,0.42539801236399394,0
OXYCODONUM,ATC4,N02A A Natural opium alkaloids,0.0007926765917984908,0.06219424858316409,0
OXYMETAZOLINUM,ATC3,R01A DECONGENSTANS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,0.257650141841304,0.28884495176907277,0
OXYTOCINUM,ATC4,H01B B Oxytocin and derivatives,0.7593884225873823,0.23017586206542748,0
PACLITAXELUM,ATC4,L01C D Taxanes,0.8048524566021757,0.5438432390410656,0
PAEONIA OFFICINALIS*&,ATC4,N05C M Other hypnotics and sedatives,0.030202159190052254,0.19890706698376928,0
PALBOCICLIBUM,ATC3,L01E PROTEIN KINASE INHIBITORS,0.2438100196690964,0.28898024922505694,0
PALIPERIDONUM,ATC4,N05A X Other antipsychotics,0.0,0.03892197086102122,0
PALONOSETRONUM,ATC4,A04A A Serotonin (5HT3) antagonists,0.027866845956223418,0.5216925740803051,0
PANAX SHIN-SENG NEES/QUINQUEAFOLIUM/REPENS*&,ATC4,A13A TONICS,0.10741580860065121,0.5772202333367367,0
PANCREATINUM*,ATC4,A09A A Enzyme preparations,0.993352561088321,0.17858238120158368,0
PANITUMUMABUM,ATC3,L01F MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES,0.0,0.3872529412195257,0
PANTOPRAZOLUM,ATC4,A02B C Proton pump inhibitors,0.33850743143637724,0.45497924824695574,0
PAPAVERINUM*,ATC3,A03A DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,0.0345887793009354,0.20487391575336159,0
PARACETAMOLUM,ATC4,N02B E Anilides,0.40815297542861245,0.6320169605598078,0
PARACETAMOLUM+PHENIRAMINUM+PHENYLEPHRINUM,ATC4,N02B E Anilides,0.02545749077371905,0.25834626454724197,0
PARACETAMOLUM+PHENYLEPHRINUM,ATC4,N02B E Anilides,0.012476466818492992,0.13889130431494714,0
PARECOXIBUM,ATC4,M01A H Coxibs,0.004594968798420145,0.06808188185065923,0
PARICALCITOL,ATC3,H05B ANTI-PARATHYROID AGENTS,0.0,0.016408638927564764,0
PAROXETINUM,ATC4,N06A B Selective serotonin reuptake inhibitors,0.13442013151524773,0.32049468920637736,0
PASSIFLORA INCARNATA*,ATC4,N05C M Other hypnotics and sedatives,0.013963109191473883,0.09168054251709426,0
PAZOPANIBUM,ATC4,L01E X Other protein kinase inhibitors,0.6080748399803053,0.4288440070347317,0
PEFLOXACINUM,ATC4,J01M A Fluoroquinolones,0.0,0.010276567150477478,0
PEGINTERFERONUM ALFA-2A,ATC4,L03A B Interferons,0.0,0.018742880864884102,0
PELARGONIUM SIDOIDES*&,ATC4,R05X OTHER COLD PREPARATIONS,0.05489128066300956,0.4891425313938536,0
PEMBROLIZUMABUM,ATC3,L01F MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES,0.8426404219455168,0.3177580313617558,0
PEMETREXEDUM,ATC3,L01B ANTIMETABOLITES,0.0,0.13261071078066375,0
PENCICLOVIRUM,ATC4,D06B B Antivirals,0.07586752471758164,0.554290352712408,0
PENTANEDIOIC ACID IMIDAZOLYL ETHANAMIDE,ATC4,J05A X Other antivirals,0.0,0.010366888192690216,0
PENTOXIFYLLINUM,ATC3,C04A PERIPHERAL VASODILATORS,0.30420460468126764,0.6010309265256467,0
PERINDOPRILUM,ATC4,"C09A A ACE inhibitors, plain",0.03897862567547326,0.3177244419074106,0
PERMETHRINUM,ATC4,"P03A C Pyrethrines, incl. synthetic compounds",1.0,0.23272284506358878,0
PHENAZEPAMUM*,ATC4,N05B A Benzodiazepine derivatives,0.009197614568994523,0.055989781316082766,0
PHENIBUTUM*,ATC4,N06B X Other psychostimulants and nootropics,0.36741134176056556,0.23945272777213042,0
PHENINDIONUM,ATC4,B01A A Vitamin K antagonists,0.050066283523423405,0.25778896564240955,0
PHENOBARBITALUM,ATC3,N03A ANTIEPILEPTICS,0.0032428539769530224,0.03834248335994827,0
PHENOLUM PURUM*,ATC4,R02A A Antiseptics,0.04302652572624031,0.21247777532024173,0
PHENYLACETYLPROLILGLYCINI AETHYLICUM AETHER*,ATC4,N06B X Other psychostimulants and nootropics,0.0,0.014491799546282273,0
PHENYLBUTAZONUM,ATC4,"M02A A Antiinflammatory preparations, non-steroids for topical use",0.001219464566083324,0.03063326275127815,0
PHENYLEPHRINUM+TROPICAMIDUM,ATC4,S01F A Anticholinergics,0.14981170886496456,0.26066194552855665,0
PHENYTOINUM,ATC3,N03A ANTIEPILEPTICS,0.007036423008687964,0.03885386503278132,0
PHLOROGLUCINOLUM,ATC4,A03A X Other drugs for functional gastrointestinal disorders,0.003950453988940142,0.034789324321053104,0
PHLOROGLUCINOLUM+SIMETICONUM,ATC4,A03A X Other drugs for functional gastrointestinal disorders,0.0,0.010134701736231735,0
PHOSPHOLIPIDES*,ATC4,A05B A Liver therapy,0.12647384135822062,0.3007480139163929,0
PHTHALYLSULFATHIAZOLUM,ATC3,A07A INTESTINAL ANTIINFECTIVES,0.25014759212320187,0.2294668854770348,0
PHYTOMENADIONUM,ATC3,B02B VITAMIN K AND OTHER HEMOSTATICS,0.024236335679333545,0.18619118248570013,0
PIDOTIMODUM,ATC4,L03A X Other immunostimulants,0.0,0.010366888192690216,0
PILOCARPINUM*,ATC3,S01E ANTIGLAUCOMA PREPARATIONS AND MIOTICS,0.01625718187876481,0.08240417427950998,0
PILOCARPINUM*+TIMOLOLUM,ATC3,S01E ANTIGLAUCOMA PREPARATIONS AND MIOTICS,0.011150988690359959,0.056657673176280246,0
PIMECROLIMUSUM,ATC4,"D11A H Agents for dermatitis, excluding corticosteroids",0.757889123562001,0.31415549969891027,0
PINAVERII BROMIDUM,ATC4,A03A X Other drugs for functional gastrointestinal disorders,0.00019075630894716704,0.03961072248518698,0
PIOGLITAZONUM,ATC3,"A10B BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",0.003535960644031476,0.04338243960385961,0
PIPECURONII BROMIDUM,ATC4,M03A C Other quaternary ammonium compounds,0.00033672159437674943,0.09279594811039124,0
PIPERACILLINUM+TASOBACTAMUM,ATC4,"J01C R Combinations of penicillins, incl. beta-lactamase inhibitors",0.0019827062794477196,0.06716666871903042,0
PIPERAZINUM*,ATC3,P02C ANTINEMATODAL AGENTS,0.0,0.01193831736603479,0
PIRACETAMUM,ATC4,N06B X Other psychostimulants and nootropics,0.09043290507515228,0.3133764899526557,0
PIRENZEPINUM,ATC4,A02B X Other drugs for treatment of peptic ulcer and gastro-oesophageal rephlux disease,0.0,0.012116813817689405,0
PIRIBEDILUM,ATC4,N04B C Dopamine agonists,0.07281846098188098,0.2917755126201612,0
PITAVASTATINUM,ATC4,C10A A HMG CoA reductase inhibitors,0.00170377719721296,0.035639185464516235,0
PIX BETULA+XEROFORMIUM*,ATC4,D08A X Other antiseptics and disinfectants,0.03426829060314516,0.24469551684494453,0
PLANTAGO (SEMENI PSYLLIUM)+SAMBUCUS NIGRA*&+TILIA CORDATA/PLATYPHYLLUS SCOP.*&+VIOLA TRICOLOR/ARVENSIS MURR.*&,ATC4,R05C A Expectorants,0.0,0.01041515818356707,0
PLANTAGO MAJOR/PSYLLUM/LANCEOLATA*&+THYMUS SERPYLLUM*&,ATC4,R05C A Expectorants,0.006376530594715058,0.08202383456278757,0
PLATYPHYLLINI HYDROTARTRAS*,ATC4,A03A X Other drugs for functional gastrointestinal disorders,0.06043056499360673,0.2122183105284206,0
POLATUZUMABUM VEDOTINUM,ATC4,L01F X Other monoclonal antibodies and antibody drug conjugates,0.0,0.031624848775957455,0
POLIDOCANOLUM,ATC3,C05B ANTIVARICOSE THERAPY,0.00476809704847216,0.05829273776642995,0
POLYGONUM AVICULARE*&,ATC4,G04B C Urinary concrement solvents,0.15144154946455018,0.3514472527405621,0
POLYGONUM HYDROPIPER*&,ATC4,B02B X Other systemic hemostatics,0.3227234700855111,0.6042877667842496,0
POLYMYXINUM B,ATC4,J01X B Polymyxins,0.381426953567384,0.4247581824059911,0
PORACTANT ALFA*,ATC3,R07A OTHER RESPIRATORY SYSTEM PRODUCTS,0.0,0.027853543480357772,0
POSACONAZOLUM,ATC4,J02A C Triazole and tetrazole derivatives,0.0,0.018971639280144535,0
POTENTILLA ALBA/ERECTA*,ATC4,A16A X Various alimentary tract and metabolism products,0.016807704527552914,0.09439353913854284,0
PRAMIPEXOLUM,ATC4,N04B C Dopamine agonists,0.9271815390181191,0.3865515423200316,0
PRAMIRACETAMUM,ATC4,N06B X Other psychostimulants and nootropics,0.006063979144770998,0.04313478573914327,0
PRASUGREL,ATC4,B01A C Platelet aggregation inhibitors excl. heparin,0.0006768614702304703,0.03096435392077448,0
PREDNICARBATUM,ATC4,"D07A C Corticosteroids, potent (group III)",0.010113761512032974,0.05323963498260771,0
PREDNISOLONUM+UREA PURA*,ATC3,"D07X CORTICOSTEROIDS, OTHER COMBINATIONS",0.004942693043249588,0.4923714044245787,0
PREDNISONUM,ATC4,H02A B Glucocorticoids,0.05872710132113483,0.263660786012149,0
PREGABALINUM,ATC3,N02B OTHER ANALGESICS AND ANTIPYRETICS,0.030411157137002754,0.4219108848100113,0
PRENOXDIAZINUM,ATC4,R05D B Other cough suppressants,0.0,0.14390101414124085,0
PRIDINOLUM,ATC4,M03B X Other centrally acting agents,0.007909472207549617,0.5717000159732296,0
PRIFINII BROMIDUM,ATC3,A03A DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,0.0,0.020328234663332466,0
PRIMULA*&+THYMUS SERPYLLUM*&,ATC4,R05X OTHER COLD PREPARATIONS,0.009408950591684902,0.07522534700176639,0
