ATC5,sales_2019,sales_2020,sales_2021,sales_2022,sales_2023,contribution_2023,YoY
N02B G07 Flupirtine,160.8,0.0,0.0,0.0,0.0,0.0,
"N02C A52 Ergotamine, combinations excl. psycholeptics",40737.89000000001,8581.38,45999.86,70834.9,75754.02999999998,8.925087717280524e-05,0.0694450052163551
N02C C01 Sumatriptan,1099033.97,1065168.62,1059711.45,921135.46,984709.2899999999,0.0011601517159246877,0.06901680888498207
N02C C03 Zolmitriptan,298074.81,299141.3,331282.11,284684.86,334614.26,0.00039423138570356093,0.17538480971555725
N02C C04 Rizatriptan,41361.76,61125.729999999996,81136.68,81956.1,103524.69,0.00012196934462156986,0.26317247892469253
N02C C06 Eletriptan,0.0,0.0,528.5799999999999,4815.860000000001,12763.689999999999,1.5037754802771057e-05,1.6503449020528
N02C D03 Fremanezumab,0.0,4.74,74.87,148.48999999999998,360.02,4.241635831090881e-07,1.4245403730890973
N02C X10** Other preparations,3.81,3.32,0.0,0.0,0.0,0.0,
N03A A02 Phenobarbital,8456.35,8763.2,5986.34,5507.05,6616.99,7.795917415135283e-06,0.20154892365240906
N03A A05** Benzobarbital,75156.76000000001,71222.3,68490.06,67576.16999999998,65146.1,7.675296706178258e-05,-0.035960457658372524
N03A B02 Phenytoin,25788.890000000003,25065.060000000005,20853.379999999997,19265.19,16484.649999999998,1.94216660471619e-05,-0.14432974707231028
N03A E01 Clonazepam,12026.199999999999,14654.19,15062.600000000002,14323.380000000001,12019.07,1.4160468298536046e-05,-0.16087753030360163
N03A F01 Carbamazepine,1250473.65,1055743.57,1022210.0499999999,983096.71,963986.59,0.0011357369204030648,-0.019438697948648387
N03A F02 Oxcarbazepine,50762.33,54688.18,61550.4,59649.1,57695.63999999999,6.797508302919844e-05,-0.0327491948746923
N03A G01 Valproic acid,441630.02,473026.05000000005,502306.61,484418.85000000003,466171.64,0.0005492279127999553,-0.03766824928468415
N03A G04 Vigabatrin,0.0,0.0,0.0,0.0,763.62,8.996716719453415e-07,
N03A X09 Lamotrigine,269060.44,293801.16,336130.56,346241.0,368772.39,0.00043447535774152003,0.06507429796009134
N03A X11 Topiramate,84708.71,87641.11,94594.04000000001,81327.65,83240.31,9.807096313735697e-05,0.023517954840696964
N03A X14 Levetiracetam,113255.75,138911.74,164516.17,162919.65,169853.87,0.00020011617716833853,0.04256220781225584
N03A X15 Zonisamide,0.0,1158.78,8178.84,7982.05,10912.27,1.2856473371073299e-05,0.3671011832799844
N03A X18 Lacosamide,662.1899999999999,770.9299999999998,1729.0900000000001,1972.0700000000002,5507.939999999999,6.4892716125489415e-06,1.7929738802375161
N04A A01 Trihexyphenidyl,215358.91999999998,197123.32,176953.43999999997,137668.18000000002,138996.71,0.00016376129813336707,0.009650232900587197
N04A A02 Biperiden,0.0,0.0,750.07,2094.13,3114.6000000000004,3.669518071083734e-06,0.48730021536389834
N04B A02 Levodopa and decarboxylase inhibitor,193802.71,202567.47,208980.32,210121.65,253134.17,0.0002982342551928922,0.20470294231936603
"N04B A03 Levodopa, decarboxylase inhibitor and COMT inhibitor",3310.72,2060.8999999999996,8065.85,7440.74,6598.62,7.77427449245956e-06,-0.11317691519929474
N04B B01 Amantadine,85525.76000000001,89181.64,115269.19,94006.13,88194.96,0.00010390836688451392,-0.06181692619406842
N04B C04 Ropinirole,3.69,73.72,595.96,91.87,0.0,0.0,-1.0
N04B C05 Pramipexole,184673.94,200822.16999999998,223320.98000000004,200803.27,207105.86000000002,0.0002440052320995755,0.031386889267291496
N04B C07 Apomorphine,0.0,0.0,2.46,1.1,0.29,3.4166834926291746e-10,-0.7363636363636363
N04B C08 Piribedil,26437.419999999995,22287.629999999997,19849.390000000003,14750.519999999999,14332.930000000002,1.688658114896879e-05,-0.028310188386578727
N04B D01 Selegiline,2725.47,2197.16,4893.8099999999995,2895.92,448.56,5.284784646392216e-07,-0.8451062184038233
N04B D02 Rasagiline,10767.37,12186.349999999999,16097.080000000002,15968.53,17064.710000000003,2.010507343569104e-05,0.06864626862961098
N05A A01 Chlorpromazine,293401.49,267939.78,240521.32,210903.2,197678.05,0.00023289770010004296,-0.062707204063286
N05A A02 Levomepromazine,25783.96,24521.8,24176.46,22172.390000000003,19625.57,2.3122193466358053e-05,-0.11486447784835119
N05A B02 Fluphenazine,16110.020000000002,17326.81,16598.13,17106.600000000002,13948.060000000005,1.6433140122828034e-05,-0.18463867746951446
N05A B04 Prochlorperazine,34694.380000000005,32162.839999999997,37399.350000000006,36065.13,44958.009999999995,5.2968031251192184e-05,0.2465783431253401
N05A B06 Trifluoperazine,111756.95000000001,103982.76,82863.26000000001,64963.1,58010.03,6.83454868648011e-05,-0.10703106840652621
N05A C02 Thioridazine,38968.44,39585.28,42532.89,38762.92,40430.28,4.7633610440819125e-05,0.043014303360015216
N05A D01 Haloperidol,93128.75,97662.4,107115.52000000002,91280.08000000002,82182.57,9.682476906925574e-05,-0.09966588548125732
N05A E03 Sertindole,2356.06,2305.7499999999995,2046.8500000000001,2358.83,1947.3199999999997,2.2942676202988426e-06,-0.17445513241734256
N05A E04 Ziprasidone,497.88,206.39,318.17,81.11000000000001,0.0,0.0,-1.0
N05A F01 Flupentixol,27764.269999999997,31833.64,37778.009999999995,36840.88,40868.75,4.815020120323744e-05,0.10933153605451351
N05A F03 Chlorprothixene,54153.31999999999,59615.560000000005,62306.22,60710.16,60818.21000000001,7.165399108905331e-05,0.001779767999293691
N05A F05 Zuclopenthixol,17477.75,21132.32,21306.77,20722.08,19205.21,2.2626939303267843e-05,-0.07320066325388197
N05A H02 Clozapine,202641.2,223510.09000000003,232597.07,231577.58000000002,223930.95999999996,0.0002638280050071048,-0.033019690420808656
N05A H03 Olanzapine,34519.29,49830.479999999996,71051.84000000001,77555.11,98756.18000000001,0.00011635124482797086,0.27336780258579996
N05A H04 Quetiapine,267533.96,343098.1,430903.61,447784.67000000004,612972.5399999999,0.0007221838478803366,0.3689002350169779
N05A L01 Sulpiride,415528.55,458494.86,526921.49,455420.63,477950.94,0.0005631058920636541,0.04947143040050683
N05A L03 Tiapride,5432.56,6200.050000000001,3374.2799999999997,4403.839999999999,6512.400000000001,7.672692957723531e-06,0.47880031972097115
N05A L05 Amisulpride,45583.69,51409.31,59413.94,55209.99999999999,68098.29,8.023113907561185e-05,0.2334412244158668
N05A N01 Lithium,8698.949999999999,10406.04,12480.240000000002,12904.369999999999,13982.47,1.6473680839718157e-05,0.08354534161683214
N05A X08 Risperidone,149661.69999999998,175565.48,204635.87,207978.40000000002,236093.1,0.00027815703361849965,0.13518086493597403
N05A X12 Aripiprazole,40041.88,54130.899999999994,70496.79000000001,69675.03,89721.64,0.0001057070504550405,0.28771584310763854
N05A X13 Paliperidone,61.46000000000001,44.0,37.120000000000005,7.68,8.35,9.837692125328829e-09,0.08723958333333326
N05A X15 Cariprazine,0.0,407.53,1883.8100000000002,1626.6000000000001,2311.35,2.7231556519615317e-06,0.4209701217263
N05A X16 Brexpiprazole,0.0,0.0,0.0,12.709999999999999,3653.33,4.304231829009291e-06,286.43745082612116
N05B A01 Diazepam,46915.479999999996,45833.43,33507.41,24322.61,22881.7,2.6958457473549306e-05,-0.05924158632646748
N05B A25** Phenazepam,50149.35999999999,50569.30000000001,40499.219999999994,29765.089999999997,28730.06,3.384880060146405e-05,-0.034773286423793626
N05B A29** Gidazepamum,2803050.55,2790071.1100000003,2970948.58,3070524.42,2869564.85,0.003380825811732384,-0.0654479634459314
N05B B01 Hydroxyzine,133721.25,21812.86,128797.87999999999,166079.58000000002,296152.19,0.00034891665478585483,0.7831944782133962
N05B E01 Buspirone,53060.729999999996,64477.950000000004,80853.0,71944.47,99720.59,0.0001174874805959455,0.3860772064899498
N05B X03 Etifoxine,12147.219999999998,17828.32,22973.800000000007,15403.830000000004,13294.800000000001,1.5663490930278054e-05,-0.13691594882571423
N05B X04 Fabomotizole,0.0,0.0,0.0,150877.79,334920.01999999996,0.0003945916219603562,1.2198099534729394
N05B X05 Lavandulae aetheroleum,11914.279999999999,11366.859999999999,19109.65,8774.31,17359.26,2.0452102443537214e-05,0.9784188158385103
N05C B02 Barbiturates in combination with other drugs,12955939.02,12105028.72,11669699.91,10577981.81,8833452.63,0.010407279925463024,-0.16492079598310438
N05C D08 Midazolam,0.0,0.0,0.0,0.0,22.69,2.6732602913019303e-08,
N05C D18** Levana,261660.47999999998,265755.57,278682.08999999997,254708.55,293153.41000000003,0.0003453835919844664,0.15093666859632338
N05C F01 Zopiclone,306884.57999999996,390928.76,501703.34,481375.19999999995,438144.56,0.000516207339840439,-0.08980653760310042
N05C F03 Zaleplon,23418.050000000003,18684.48,19640.9,18463.42,30392.93,3.5807938697804835e-05,0.6461159416836102
N05C H01 Melatonin,235807.17000000004,328114.76999999996,460655.21,361876.88,353609.33,0.00041661074505195257,-0.02284630618015715
N05C M09 Valerianae radix,9786977.66,8768284.51,7607924.63,7158584.029999999,4965333.12,0.005849990243623765,-0.30638054967415107
N05C M18 Dexmedetetomidine,584.91,2648.81,8208.51,3549.2599999999998,2396.96,2.8240185049973883e-06,-0.3246592247398049
N05C M20** Leonurus,4155030.4,4066317.8400000003,3551828.35,2881961.35,2129411.0100000002,0.002508801188582696,-0.2611243693465909
N05C M23** Paeonia preparations,617456.3,650605.98,582321.1299999999,517442.68,367953.19000000006,0.00043351020356318846,-0.288900579287352
"N05C M50** Other preparations, incl. combinations",5156788.67,5247521.13,5324581.47,4814595.63,4386003.79,0.0051674437061731025,-0.08901928073240906
"N05C X Hypnotics and sedatives in combination, excl. barbiturates",4779.06,19493.27,21993.49,12231.240000000002,2706.52,3.1887317953347287e-06,-0.778720718422662
N05C X50** Other drugs,0.0,206389.67,786645.5000000001,480388.5300000001,315555.7700000001,0.0003717773070216858,-0.3431238460252163
N06A A02 Imipramine,16682.02,15521.659999999998,16066.740000000002,6810.73,3414.0299999999997,4.022296532531303e-06,-0.4987277428410758
N06A A04 Clomipramine,30757.779999999995,34910.64,37578.37,36536.62,23064.21,2.7173484681907838e-05,-0.36873717382724513
N06A A05 Opipramol,0.0,0.0,0.0,0.0,61792.26,7.280158438422415e-05,
N06A A09 Amitriptyline,419521.04000000004,388542.87,401725.81,419145.19,429766.77,0.000506336906461917,0.025341051867969755
N06A A12 Doxepin,36240.05,37861.85,41685.740000000005,39540.64,46877.409999999996,5.5229404456624065e-05,0.18555010743376932
N06A B03 Fluoxetine,195621.05000000002,173098.2,194987.59,232523.41,392036.32,0.00046188414588106507,0.6860079593706285
N06A B04 Citalopram,4408.799999999999,4263.079999999999,4553.67,4003.7,5339.969999999999,6.291374948322418e-06,0.33375877313485014
N06A B05 Paroxetine,150491.15000000002,170198.22999999998,204399.53999999998,198287.19,228955.40000000002,0.000269747633009762,0.1546656140520224
N06A B06 Sertraline,101520.9,135991.78,215233.11,217713.34,314543.96,0.0003705852261511074,0.4447619975882049
N06A B08 Fluvoxamine,4937.56,3128.9800000000005,5892.63,5668.03,8055.259999999999,9.490439265805546e-06,0.4211745527105537
N06A B10 Escitalopram,279249.97,354821.71,480152.60000000003,515940.63999999996,695004.85,0.0008188315856180054,0.3470635885554587
N06A X03 Mianserin,44855.68,149447.09000000003,202143.86,183779.1,221485.69,0.0002609470692677871,0.20517343919956077
N06A X05 Trazodone,73014.59999999999,77659.75,95778.57999999999,99455.06999999999,148437.77,0.00017488444084196072,0.4925108393166884
N06A X11 Mirtazapine,25697.46,34043.119999999995,43245.92,40484.31,57192.24,6.738199390154689e-05,0.4127013650473481
N06A X12 Bupropion,0.0,0.0,0.0,0.0,252.14,2.9706295718328276e-07,
N06A X16 Venlafaxine,48318.95,66858.54,92918.28,91688.97,129893.03000000001,0.0001530356453133056,0.4166701839926876
N06A X21 Duloxetine,48829.659999999996,74236.22,134125.71,146472.86,250114.83,0.00029467696928370767,0.707584804447732
N06A X22 Agomelatine,39272.84999999999,36547.22,53264.72,37651.03999999999,43861.38,5.1676018279288075e-05,0.1649447133465638
N06A X23 Desvenlafaxine,5570.5,6784.059999999999,8642.619999999999,7502.960000000001,8415.25,9.914567503912987e-06,0.12159067887873576
N06A X25 Herba Hyperic,18136.609999999997,19055.01,22401.269999999997,12305.699999999999,13688.03,1.6126781430211352e-05,0.11233249632284248
N06A X26 Vortioxetine,27479.499999999996,31483.320000000007,38623.729999999996,35995.07000000001,42957.22,5.06107670562896e-05,0.19341954328745548
N06B A04 Methylphenidate,0.0,0.0,0.0,1.54,378.2,4.455826541077082e-07,244.58441558441558
N06B A09 Atomoxetine,347.19,348.10999999999996,220.57,36.07,347.36000000000007,4.092479924136794e-07,8.63016357083449
N06B A13 Armodafinil,3666.39,18832.04,39786.16,45469.5,48262.5,5.686127140103984e-05,0.06142579091478906
N06B C01 Caffeine,659136.4400000001,584199.2699999999,630509.7899999999,514626.55000000005,586708.28,0.0006912401707809848,0.1400660925869448
N06B X02 Pyritinol,154.1,0.0,0.0,0.0,0.0,0.0,
N06B X03 Piracetam,1224003.93,1037306.5,1015849.77,787164.77,789628.56,0.0009303140918139813,0.003129954609122132
N06B X06 Citicoline,1180772.68,1152974.65,1382432.84,1090448.2,1285930.49,0.0015150405096039812,0.1792678368399343
N06B X16 Pramiracetam,56430.49,55469.530000000006,63843.54,46755.34999999999,53147.11,6.261615635101618e-05,0.13670649455089112
N06B X18 Vinpocetine,1158521.8199999998,1046353.78,1078291.83,894590.59,947178.2,0.0011159338346614534,0.058783996375369796
N06B X20** Others,177533.58000000002,153524.11000000002,147169.04,108183.0,165741.77000000002,0.00019527143779246255,0.5320500448314431
N06B X21 Temgicoluril,742674.72,773885.9299999999,922750.38,847842.08,783980.27,0.0009236594645020564,-0.07532276529610316
N06B X22 Phenibut,3176368.4899999998,3266822.5400000005,3792043.5,3373599.2800000003,3128437.8600000003,0.003685821377233842,-0.07267058107743007
N06B X23** Gamma-aminobutyric acid (GABA) and derivatives,433064.19,403748.0,449886.19000000006,308508.57999999996,388142.17,0.00045729618794216096,0.2581243931692274
N06B X26** Tissue hydrolysates and derivatives,572627.57,419028.68999999994,203228.94000000003,139583.33000000002,141850.51,0.00016712355032345852,0.016242483969969745
"N06B X53** Piracetam, combinations",1200224.9300000002,974875.6799999999,1009716.2100000001,815345.29,805747.28,0.0009493046313127096,-0.011771712080411945
N06D A02 Donepezil,35233.84,35996.28,43663.310000000005,39562.729999999996,57792.479999999996,6.808917669451783e-05,0.46078089151077295
N06D A03 Rivastigmine,5677.09,8819.46,11731.829999999998,11923.07,16770.21,1.9758103336180934e-05,0.4065345586329694
N06D A04 Galantamine,45.11,0.0,0.0,0.0,0.0,0.0,
N06D A05 Ipidacrine,94050.20000000001,92473.74,98552.10000000002,70769.97999999998,100776.47999999998,0.00011873149505561176,0.42400040243052217
N06D X01 Memantine,156954.72,162283.48,188442.34999999998,190830.79,239215.55,0.0002818358002983479,0.25354797304984156
N06D X02 Folium Ginkgo,326264.33,249691.94,256365.26,194863.15999999997,187528.37,0.00022093968488919177,-0.037640721827563395
N06D X10** Other,22797.96,16097.16,2514.88,58.82,45.2,5.325313581615128e-08,-0.231553893233594
N07A A01 Neostigmine,147466.18000000002,113300.12,102849.00999999998,80026.67,77767.84999999999,9.162349288009026e-05,-0.02822584021051988
N07A A02 Pyridostigmine,27870.7,29111.58,30604.510000000002,32183.180000000008,27738.469999999998,3.2680542261996406e-05,-0.13810661345460606
N07A A07** Ipidacrinum,244930.11,212020.86,255899.33999999997,221439.37,261041.91,0.0003075508913039278,0.17884145895104386
N07A X02 Choline alfoscerate,569008.72,551683.38,958039.4500000001,684633.75,790973.27,0.000931898384386179,0.1553232220877221
N07B A01 Nicotine,106439.54999999999,139488.09999999998,170304.68,128483.46,112723.94,0.00013280759483521432,-0.12265796702548326
N07B A03 Varenicline,972.24,1558.5500000000002,999.7299999999998,0.0,0.0,0.0,
N07B A04 Cytisinicline,214196.8,171353.5,154053.59,91592.73000000001,107071.40999999999,0.00012614797209638975,0.16899463527290837
N07B B01 Disulfiram,190047.29,200445.75,203561.40000000002,153106.92,179260.56,0.00021119882628671093,0.1708194508778571
N07B B04 Naltrexone,0.4,0.0,0.0,0.0,0.0,0.0,
N07B B10** Others,779680.9299999999,696777.3,780141.84,431963.82,509691.06000000006,0.0006005010451871263,0.17993923657773014
N07B C01 Buprenorphine,179559.12,160175.71000000002,121401.15000000001,98367.01999999999,44140.33,5.2004667886277356e-05,-0.55126901272398
N07B C02 Methadone,238357.38999999996,293052.16000000003,374758.82,401536.18999999994,171483.46,0.00020203610587618458,-0.5729314959132326
N07C A01 Betahistine,1314457.23,1250594.99,1371162.37,1235591.54,1355422.79,0.0015969140248711657,0.09698289938113369
N07C A02 Cinnarizine,1745643.85,1616307.65,1730068.83,1421947.6199999999,1455947.0299999998,0.0017153483391529217,0.02391045177880735
N07C A05** Others,930120.22,561880.7000000001,770363.79,541005.12,718253.74,0.0008462226541300576,0.3276283595985192
"N07C A52 Cinnarizine, combinations",211482.06999999998,183852.9,235478.83,163396.02000000002,214490.88999999998,0.00025270602868356556,0.3127057195150773
N07X X02 Riluzole,1377.6399999999999,1700.18,2065.44,1795.13,1964.0100000000002,2.3139312228822847e-06,0.09407675210151911
N07X X14 Edaravone,37018.65,62044.66,160811.18,45456.600000000006,33866.75,3.990067781862038e-05,-0.2549651755740642
N07X X19** Various preparations,4348846.42,3429033.3099999996,3633333.73,2714013.19,2606922.19,0.003071388970048861,-0.03945854073023136
P01A A30 Tilbroquinol and tiliquinol,3215.210000000001,68.94,0.0,0.0,0.0,0.0,
P01A B03 Ornidazole,300751.42,243357.99,229079.77000000002,150395.92,162420.39,0.00019135829840668714,0.07995210242405504
P01A B06 Nimorazole,13.71,0.0,0.0,0.0,0.0,0.0,
P01A B07 Secnidazole,146249.69,144529.13999999998,169536.36000000002,99569.76,136289.6,0.00016057187121966662,0.368785060845783
P01A X08 Tenonitrozole,9997.35,5231.6900000000005,3763.3400000000006,0.0,0.0,0.0,
P01B A01 Chloroquine,8082.85,0.0,0.0,0.0,0.0,0.0,
P01B A02 Hydroxychloroquine,15973.489999999998,24816.05,21605.079999999994,21944.840000000004,24938.69,2.9381934638205607e-05,0.13642614847043744
P01B C02 Mefloquine,288.02,0.0,0.0,0.0,0.0,0.0,
P02C A01 Mebendazole,311184.51,260635.74,212900.46000000002,151224.41,189886.23,0.00022371763707537475,0.2556585937415792
P02C A03 Albendazole,3665070.34,3081000.95,3067433.33,2353019.94,2812067.34,0.003313084158875735,0.19508861450617365
P02C B01 Piperazine,154834.45,91748.20999999999,5342.790000000001,84.19,0.0,0.0,-1.0
P02C C01 Pyrantel,462824.37,370197.80000000005,326401.27,246521.25000000003,271638.68000000005,0.00032003565307433754,0.101887484344656
P02C E01 Levamisole,225446.72999999998,181491.90000000002,172094.01,127727.12000000001,135587.91,0.00015974516341278974,0.06154362519095402
P02C X10** Others,95033.23000000001,78021.19,57005.73,35939.12,52684.270000000004,6.207085366559257e-05,0.46593099664098614
P03A C04 Permethrin,104931.38999999998,96623.38,78956.68,65914.97,100574.95999999999,0.00011849407089787569,0.5258288064152952
"P03A C54 Permethrin, combinations",774.3699999999999,862.88,42.74,0.0,0.0,0.0,
"P03A C55** Esdepalethrin, combinations",59.21,17.25,4.47,0.0,0.0,0.0,
P03A X01 Benzyl benzoate,634058.91,521923.45999999996,499836.65,386246.4,408019.76,0.0004807153029856957,0.05637168398203829
P03A X10** Others preparations,206327.19999999995,142030.19,120077.08000000002,94494.13,94298.88,0.00011109980229979981,-0.0020662659151420293
R01A A04 Phenylephrine,115715.45,72287.84999999998,103778.74,57688.45999999999,86644.21,0.00010208132484099852,0.5019331422610349
R01A A05 Oxymetazoline,10737868.59,10063402.0,11759244.83,9740107.47,10987121.13,0.012944660481513175,0.12802873724349162
R01A A07 Xylometazoline,17928331.73,16454836.780000001,18767305.11,15607742.7,17561227.919999998,0.02069005432571123,0.12516129062019954
R01A A08 Naphazoline,11139326.18,9757301.36,10055292.18,8030597.92,8770060.66,0.010332593615992595,0.09208065792441023
R01A A09 Tramazoline,282755.45999999996,271616.19,400479.1,360593.21,417395.37,0.0004917613346823609,0.15752420851185733
R01A B01 Phenylephrine,1427675.1400000001,1088919.3199999998,1337751.68,801697.8900000001,927720.73,0.0010930096910209957,0.1571949253851721
R01A B02 Naphazoline,102.55000000000001,87.83,0.0,0.0,0.0,0.0,
R01A B06 Xylometazoline,839275.29,993746.65,1403704.72,1216088.86,1463653.6099999999,0.0017244279752462411,0.20357455622116283
R01A B07 Oxymetazoline,294426.06000000006,292399.12,469330.16,443984.48000000004,531093.9700000001,0.0006257172414944463,0.19619940318634566
R01A B08 Tuaminoheptane,80651.29,62163.619999999995,92361.74,41190.450000000004,42510.42,5.0084362165080386e-05,0.03204553482664041
R01A C01 Cromoglicic acid,76658.56,68910.56,64519.43000000001,51205.02,45457.329999999994,5.3556313458619636e-05,-0.11224856469150879
R01A C03 Azelastine,11861.779999999999,12445.61,13318.98,14781.6,9712.529999999999,1.144297962850539e-05,-0.34293107647345356
R01A C09** Loratadine,205.57000000000002,0.0,0.0,0.0,0.0,0.0,
R01A D01 Beclometasone,36607.63999999999,30979.64,28884.539999999997,24791.260000000002,24288.34,2.8615713910815477e-05,-0.020286181501061318
R01A D05 Budesonide,18707.35,19490.590000000004,21062.97,9823.0,7177.839999999999,8.456692220942549e-06,-0.2692822966507178
R01A D08 Fluticasone,16588.6,4854.15,4003.4299999999994,2414.0,1938.48,2.283852626479932e-06,-0.1969842584921292
R01A D09 Mometasone,1431893.73,1331626.8800000001,1810347.5,1357026.17,2038000.7,0.0024011046033298976,0.5018138522708078
R01A D12 Fluticasone furoate,291836.18000000005,203162.81999999998,198830.71000000002,136691.29,160642.34,0.00018926345906735288,0.17522001584738867
"R01A D53 Dexamethasone, combinations",280393.22,206254.41,260438.81999999998,181855.84,241574.57,0.00028461511915792793,0.3283849998988211
"R01A D58 Fluticasone, combinations",0.0,0.0,854.57,137.04,1.01,1.1899483888122297e-09,-0.9926298890834793
"R01A D59 Mometasone, combinations",48851.96,52175.81000000001,101513.17,84908.02,51160.22,6.0275268673543775e-05,-0.3974630429492998
R01A X06 Mupirocin,2.46,18591.29,34285.68,34852.21,39621.03,4.6680179021367345e-05,0.13682977349212577
R01A X08 Framycetin,484849.08,307817.55999999994,470473.14,259151.25,340047.23000000004,0.00040063233015699186,0.3121573984304533
R01A X10 Various,2236932.37,1699628.4200000002,2002998.81,1194249.95,1316318.0199999998,0.0015508420862014893,0.10221316735244557
R01A X30 Combinations,1408675.1300000001,1489011.73,1146387.27,793802.5299999999,706299.55,0.0008321386252884188,-0.1102326796564882
"R01B A51 Phenylpropanolamine, combinations",48075.850000000006,39736.17,1438.99,66815.73999999999,527506.54,0.0006214906508523901,6.894944215240303
"R01B A53 Phenylephrine, combinations",305590.85,286276.03,468574.7,275348.06,424779.5,0.0005004610709163016,0.5427001737364701
R02A A01 Ambazone,901979.98,717530.27,729890.9,555820.52,534677.6,0.0006299393551029602,-0.03803911377723157
R02A A02 Dequalinium,92363.55,94379.15000000001,110673.28000000001,95169.40999999999,105671.26999999999,0.00012449837374281397,0.1103491132287151
R02A A03 Dichlorobenzyl alcohol,1535552.1199999999,1279756.5900000003,1590371.02,1405453.6800000002,1333294.1700000002,0.0015708428211923162,-0.051342503155280106
R02A A05 Chlorhexidine,325626.93,238723.45999999996,149770.69,60750.98000000001,59274.22,6.983491345257589e-05,-0.024308414448623084
R02A A06 Cetylpyridinium,1240.0500000000002,143.79,12.010000000000002,0.0,0.0,0.0,
R02A A16 Benzalkonium,893.5899999999999,564.19,1.41,5.789999999999999,0.0,0.0,-1.0
R02A A19 Phenolum,824104.5099999999,592303.6700000002,800492.95,680301.26,703491.41,0.0008288301681908354,0.03408805975164597
R02A A20 Various,21032179.54,17810264.71,18383969.17,13564601.85,12721054.94,0.014987523593905799,-0.06218736969415728
"R02A A50** Chlorhexidine, combinations",164.7,0.0,0.0,0.0,0.0,0.0,
"R02A A51** Dequalinium, combinations",2813546.5400000005,2562144.44,2724308.06,2122617.22,2405578.51,0.002834172546669133,0.13330773317668632
"R02A B52** Thyrotricine, combinations",397928.42,748098.8200000001,717760.3300000001,477117.78,679115.98,0.0008001118477402361,0.42337177206013976
R02A X01 Flurbiprofen,1052476.03,1027824.36,1269404.35,1322294.6700000002,1449697.9,0.0017079858221479929,0.0963501047765698
R02A X03 Benzydamine,268333.23,255602.51000000004,370709.8599999999,396690.75000000006,605376.67,0.0007132346466247653,0.5260670181999454
R02A X09** Інші препарати,424698.2,317849.3,365771.66,239944.58999999997,300036.32999999996,0.00035349281927587567,0.2504400703512424
R03A C02 Salbutamol,2308445.3600000003,2214553.38,2344876.2800000003,1975089.4300000002,1917613.5599999996,0.002259268481273746,-0.02910038863404807
R03A C04 Fenoterol,62644.96,61835.509999999995,57831.16,52501.03,40535.420000000006,4.775748288992776e-05,-0.22791190953777463
R03A C12 Salmeterol,1.83,0.0,0.0,0.0,0.0,0.0,
R03A C13 Formoterol,50925.32000000001,48972.77999999999,54805.46,51757.09,42132.56,4.963918008765802e-05,-0.18595577919856
R03A C18 Indacaterol,281.96,146.9,122.82999999999998,2.6100000000000003,0.0,0.0,-1.0
R03A K06 Salmeterol and fluticasone,361832.89,346681.83,336148.83,318275.28,300167.1,0.00035364688813805886,-0.056894710767358525
R03A K07 Formoterol and budesonide,202973.41,238337.24999999997,281304.47,340480.41,733152.14,0.0008637754532150874,1.1532872919179114
R03A K08 Formoterol and beclometasone,0.0,0.0,0.0,0.0,8.32,9.802347123680942e-09,
R03A L01 Fenoterol and ipratropium bromide,656968.6900000001,558524.99,674887.59,480622.74000000005,514704.00000000006,0.0006064071242724851,0.0709106273248743
R03A L02 Salbutamol and ipratropium bromide,0.0,0.0,3111.23,2972.37,1907.7999999999997,2.247706471461358e-06,-0.3581552767656786
R03A L03 Vilanterol and umeclidinium bromide,12371.75,14949.35,15338.14,11347.470000000001,8885.05,1.0468070229718912e-05,-0.21700167526329672
R03A L04 Indacaterol and glycopyrronium bromide,302.73,78.17,44.24999999999999,0.0,0.0,0.0,
R03A L06 Olodaterol and tiotropium bromide,18185.82,12487.289999999999,12074.45,13780.1,11577.569999999998,1.3640307690951292e-05,-0.15983410860588843
R03B A01 Beclometasone,102235.33000000002,105009.94,94017.1,75104.23000000001,50589.21000000001,5.96025236938451e-05,-0.32641330588170603
R03B A02 Budesonide,487644.63,436691.31000000006,724613.2700000001,544596.4199999999,839895.73,0.0009895371986968036,0.542235128905181
R03B A05 Fluticasone,182245.84999999998,133771.64,159914.22,105609.92000000001,93957.09,0.0001106971166960254,-0.11033840381661131
R03B B01 Ipratropium bromide,3665.8500000000004,8230.71,11355.93,6801.799999999999,27408.75,3.229207713055168e-05,3.029631862154136
R03B B04 Thiotropium bromide,34036.85,27866.610000000004,34018.33,29073.469999999998,119053.04000000001,0.00014026432983286927,3.0949030163926086
"R03C C52** Salbutamolum, combinations",0.0,0.0,17.77,760.6700000000001,16547.86,1.9496137965634005e-05,20.75432184784466
R03D A04 Theophylline,857915.3200000001,773137.39,750513.42,541341.21,408311.41000000003,0.0004810589153100493,-0.245741128779019
R03D A11 Doxofylline,80462.37999999999,144883.58,184064.4,101703.22000000002,97101.04000000001,0.00011440121396038801,-0.04525107464640754
"R03D A54 Theophylline, combinations excl. psycholeptics",85516.20000000001,58051.27,44720.770000000004,20730.809999999998,4153.62,4.893656858156687e-06,-0.7996402456054539
"R03D A74 Theophylline, combinations with psycholeptics",54036.759999999995,50379.130000000005,37200.67,22719.53,21755.48,2.5631582548353156e-05,-0.04243265595723145
R03D B04 Theophylline and adrenergics,24.48,0.0,0.0,0.0,0.0,0.0,
