SKU,ATC1,ATC2,ATC3,ATC4,ATC5,Brand,INN,NFC,Description,known_inn,INN_key,strength_value,strength_unit,strength_mg,pack_size,dosage_form,concentration_flag,multi_strength_flag,strength_parse_status
449537,D DERMATOLOGICAL,D08 ANTISEPTICS AND DISINFECTANTS,D08A ANTISEPTICS AND DISINFECTANTS,D08A C Biguanides and amidines,"D08A C52 Chlorhexidine, combinations",616,CHLORHEXIDINUM+DEXPANTHENOLUM,"Topical Dermatological, Haemorrhoidal, External",cream tube aluminum 30 g,True,CHLORHEXIDINUM+DEXPANTHENOLUM,,,,,Topical,False,False,not_comparable_or_missing
501762,N NERVOUS SYSTEM,N02 ANALGESICS,N02B OTHER ANALGESICS AND ANTIPYRETICS,N02B F Gabapentinoids,N02B F02 Pregabalin,49797,PREGABALINUM,Oral Solid Ordinary,"caps. solid 75 mg blister, #28",True,PREGABALINUM,75.0,mg,75.0,28.0,Oral solid,False,False,single_mass
421653,A ALIMENTARY TRACT AND METABOLISM,A12 MINERAL SUPPLEMENTS,A12C OTHER MINERAL SUPPLEMENTS,A12C X Other mineral products,A12C X Other mineral products,25957,-,Oral Liquid Ordinary,"oral drops, solution flask 30 ml, #1",False,UNKNOWN_SKU_421653,,,,1.0,Oral liquid,False,False,not_comparable_or_missing
22847,A ALIMENTARY TRACT AND METABOLISM,A16 OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,A16A OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,A16A X Various alimentary tract and metabolism products,A16A X25** Various preparations,9560,CASSIA ACUTIFOLIA/ANGUSTIFOLIA*&+RHEUM*+SULFUR*+CARBO ACTIVATUS MEDICINALIS*,Oral Solid Ordinary,"tabs, #30",True,CASSIA ACUTIFOLIA/ANGUSTIFOLIA*&+RHEUM*+SULFUR*+CARBO ACTIVATUS MEDICINALIS*,,,,30.0,Oral solid,False,False,not_comparable_or_missing
9616,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J07 VACCINES,J07B VIRAL VACCINES,J07B G Rabies vaccines,"J07B G01 Rabies, inactivated, whole virus",16679,-,Parenteral Ordinary,"powd.f/pr. susp. f/inj. 1 dose flask, with solvent in syringe 0,5 ml, #1",False,UNKNOWN_SKU_9616,,,,1.0,Parenteral,False,False,not_comparable_or_missing
221386,M MUSCULO-SCELETAL SYSTEM,M02 TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02A TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02A X Other topical products for joint and muscular pain,M02A X10 Various,36675,BENZOCAINUM+LEVOMENTHOLUM+PROCAINUM,"Topical Dermatological, Haemorrhoidal, External","sol. alcohol f/ext.applic. flask 40 ml, in a pack",True,BENZOCAINUM+LEVOMENTHOLUM+PROCAINUM,,,,,Topical,False,False,not_comparable_or_missing
547090,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J02 ANTIMYCOTICS FOR SYSTEMIC USE,J02A ANTIMYCOTICS FOR SYSTEMIC USE,J02A C Triazole and tetrazole derivatives,J02A C01 Fluconazole,49884,FLUCONAZOLUM,Oral Solid Ordinary,"caps. 150 mg blister in box, #2",True,FLUCONAZOLUM,150.0,mg,150.0,2.0,Oral solid,False,False,single_mass
283794,M MUSCULO-SCELETAL SYSTEM,M01 ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A C Oxicams,M01A C06 Meloxicam,8356,MELOXICAMUM,Parenteral Ordinary,"sol. for inj. 15 mg/1,5 ml amp. 1,5 ml, #5",True,MELOXICAMUM,,,,5.0,Parenteral,True,False,not_comparable_or_missing
506214,D DERMATOLOGICAL,D01 ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A ANTIFUNGALS FOR TOPICAL USE,D01A E Other antifungals for topical use,D01A E22 Naftifine,28769,NAFTIFINUM,"Topical Dermatological, Haemorrhoidal, External","cutaneous solution 1 % flask 20 ml, #1",True,NAFTIFINUM,,,,1.0,Topical,False,False,not_comparable_or_missing
410765,D DERMATOLOGICAL,D06 ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,"D06C ANTIBIOTICS AND CHEMOTERAPEUTICS, COMBINATIONS","D06C ANTIBIOTICS AND CHEMOTERAPEUTICS, COMBINATIONS","D06C ANTIBIOTICS AND CHEMOTERAPEUTICS, COMBINATIONS",29836,GENTAMICINUM+TRYPTOPHANUM+ZINCI SULFAS*,"Topical Dermatological, Haemorrhoidal, External","powd.f/ext.applic. drop fl. 5 g, #1",True,GENTAMICINUM+TRYPTOPHANUM+ZINCI SULFAS*,,,,1.0,Topical,False,False,not_comparable_or_missing
541638,C CARDIOVASCULAR SYSTEM,C08 CALCIUM CHANNEL BLOCKERS,C08C SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS,C08C A Dihydropyridine derivatives,C08C A01 Amlodipine,13380,AMLODIPINUM,Oral Solid Ordinary,"tabs 5 mg blister in pack, #30",True,AMLODIPINUM,5.0,mg,5.0,30.0,Oral solid,False,False,single_mass
421652,A ALIMENTARY TRACT AND METABOLISM,A12 MINERAL SUPPLEMENTS,A12C OTHER MINERAL SUPPLEMENTS,A12C X Other mineral products,A12C X Other mineral products,25957,-,Oral Liquid Ordinary,"oral drops, solution flask with dropper 100 ml, #1",False,UNKNOWN_SKU_421652,,,,1.0,Oral liquid,False,False,not_comparable_or_missing
449676,B BLOOD AND BLOOD FORMING ORGANS,B02 ANTIHEMORRHAGICS,B02A ANTIFIBRINOLYTICS,B02A A Amino acids,B02A A02 Tranexamic acid,2777,TRANEXAMIC ACID,Oral Solid Ordinary,"tabs coated w/film 500 mg blister, #10",True,TRANEXAMIC ACID,500.0,mg,500.0,10.0,Oral solid,False,False,single_mass
431384,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,J01D OTHER BETA-LACTAM ANTIBACTERIALS,J01D D Third-generation cephalosporins,J01D D08 Cefixime,4948,CEFIXIMUM,Oral Solid Ordinary,"tabs coated w/film 400 mg blister, #10",True,CEFIXIMUM,400.0,mg,400.0,10.0,Oral solid,False,False,single_mass
431383,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,J01D OTHER BETA-LACTAM ANTIBACTERIALS,J01D D Third-generation cephalosporins,J01D D08 Cefixime,4948,CEFIXIMUM,Oral Solid Ordinary,"tabs coated w/film 200 mg blister, #10",True,CEFIXIMUM,200.0,mg,200.0,10.0,Oral solid,False,False,single_mass
387983,G GENITO URINARY SYSTEM AND SEX HORMONES,G01 GYNECOLOGICAL ANTIINFECTIVES AND ANTISEPTICS,"G01A ANTIINFECTIVES AND ANTISEPTICS, EXCL. COMBINATIONS WITH CORTICOSTEROIDS",G01A F Imidazole derivatives,G01A F11 Ketoconazole,15932,KETOCONAZOLUM,Vaginal,"pessaries 400 mg strip, #5",True,KETOCONAZOLUM,400.0,mg,400.0,5.0,Other,False,False,single_mass
13893,A ALIMENTARY TRACT AND METABOLISM,A06 DRUG FOR CONSTIPATION,A06A DRUG FOR CONSTIPATION,A06A D Osmotically acting laxatives,A06A D15 Macrogolum,16922,MACROGOLUM,Oral Liquid Ordinary,"powd.f/pr. sol. f/use per os 10 g bag, #10",True,MACROGOLUM,,,,10.0,Oral liquid,False,False,not_comparable_or_missing
485293,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,J01D OTHER BETA-LACTAM ANTIBACTERIALS,J01D E Fourth-generation cephalosporins,J01D E01 Cefepime,5298,CEFEPIMUM,Parenteral Ordinary,"powd.fr-dr., f/sol. f/in. 1000 mg flask, #1",True,CEFEPIMUM,1000.0,mg,1000.0,1.0,Parenteral,False,False,single_mass
390167,A ALIMENTARY TRACT AND METABOLISM,"A07 ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS",A07A INTESTINAL ANTIINFECTIVES,A07A X Other intestinal antiinfectives,A07A X03 Nifuroxazide,47163,NIFUROXAZIDUM,Oral Solid Ordinary,"caps. solid 100 mg blister, #30",True,NIFUROXAZIDUM,100.0,mg,100.0,30.0,Oral solid,False,False,single_mass
390170,A ALIMENTARY TRACT AND METABOLISM,"A07 ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS",A07A INTESTINAL ANTIINFECTIVES,A07A X Other intestinal antiinfectives,A07A X03 Nifuroxazide,47163,NIFUROXAZIDUM,Oral Liquid Ordinary,"oral suspens. 200 mg/5 ml flask 90 ml, with a measuring glass, #1",True,NIFUROXAZIDUM,,,,1.0,Oral liquid,True,False,not_comparable_or_missing
390169,A ALIMENTARY TRACT AND METABOLISM,"A07 ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS",A07A INTESTINAL ANTIINFECTIVES,A07A X Other intestinal antiinfectives,A07A X03 Nifuroxazide,47163,NIFUROXAZIDUM,Oral Solid Ordinary,"caps. solid 200 mg blister, #20",True,NIFUROXAZIDUM,200.0,mg,200.0,20.0,Oral solid,False,False,single_mass
136166,N NERVOUS SYSTEM,N05 PSYCHOLEPTICS,N05C HYPNOTICS AND SEDATIVES,N05C M Other hypnotics and sedatives,"N05C M50** Other preparations, incl. combinations",37420,DOXYLAMINUM,Oral Solid Ordinary,"tab. sparkling 15 mg tube, #10",True,DOXYLAMINUM,15.0,mg,15.0,10.0,Oral solid,False,False,single_mass
94983,N NERVOUS SYSTEM,N05 PSYCHOLEPTICS,N05C HYPNOTICS AND SEDATIVES,N05C M Other hypnotics and sedatives,N05C M20** Leonurus,27684,LEONURUS CARDIACA/QUINQUELOBATUS GILIB.*&,Oral Liquid Ordinary,tinct. 25 ml drop fl.,True,LEONURUS CARDIACA/QUINQUELOBATUS GILIB.*&,,,,,Oral liquid,False,False,not_comparable_or_missing
67683,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J07 VACCINES,"J07C BACTERIAL AND VIRAL VACCINES, COMBINED","J07C A Bacterial and viral vaccines, combined",J07C A06 Diphtheria-haemophilus influenzae B-pertussis-poliomyelitis-tetanus,43543,-,Parenteral Ordinary,"powder flask, + susp. f/prep.solv.syr. 0,5ml, #1",False,UNKNOWN_SKU_67683,,,,1.0,Parenteral,False,False,not_comparable_or_missing
76563,C CARDIOVASCULAR SYSTEM,C05 VASOPROTECTIVES,C05C CAPILLARY STABILIZING AGENTS,C05C X Other capillary stabilizing agents,C05C X10** Other preparations,19510,-,Parenteral Ordinary,"liophylizate f/solution f/inj. 0,5 g flask, cassettes in plastic box, #5",False,UNKNOWN_SKU_76563,0.5,g,500.0,5.0,Parenteral,False,False,single_mass
70809,M MUSCULO-SCELETAL SYSTEM,M01 ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A B Acetic acid derivatives and related substances,"M01A B55 Diclofenac, combinations",1639,DICLOFENACUM+PARACETAMOLUM,Oral Solid Ordinary,"tabs, #200",True,DICLOFENACUM+PARACETAMOLUM,,,,200.0,Oral solid,False,False,not_comparable_or_missing
124579,L ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01 ANTINEOPLASTIC AGENTS,L01F MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES,L01F E EGFR (Epidermal Growth Factor Receptor) inhibitors,L01F E02 Panitumumab,45389,PANITUMUMABUM,Parenteral Ordinary,"conc. for infus. sol. 20 mg/ml flask 5 ml, #1",True,PANITUMUMABUM,,,,1.0,Parenteral,True,False,not_comparable_or_missing
37768,L ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01 ANTINEOPLASTIC AGENTS,L01A ALKYLATING AGENTS,L01A X Other alkylating agents,L01A X03 Temozolomide,22684,TEMOZOLOMIDUM,Oral Solid Ordinary,"caps. 100 mg flask, #5",True,TEMOZOLOMIDUM,100.0,mg,100.0,5.0,Oral solid,False,False,single_mass
122193,L ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01 ANTINEOPLASTIC AGENTS,L01D CYTOTOXIC ANTIBIOTICS AND RELATRD SUBSTANCES,L01D B Anthracyclines and related substances,L01D B06 Idarubicin,25091,IDARUBICINUM,Parenteral Ordinary,"lyophil. f/solut. f/inf. 5 mg flask, #1",True,IDARUBICINUM,5.0,mg,5.0,1.0,Parenteral,False,False,single_mass
82104,L ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01 ANTINEOPLASTIC AGENTS,L01D CYTOTOXIC ANTIBIOTICS AND RELATRD SUBSTANCES,L01D B Anthracyclines and related substances,L01D B03 Epirubicin,28120,EPIRUBICINUM,Parenteral Ordinary,"lyophil. f/solut. f/inf. 50 mg flask, #1",True,EPIRUBICINUM,50.0,mg,50.0,1.0,Parenteral,False,False,single_mass
91411,L ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L02 ENDOCRINE THERAPY,L02A HORMONES AND RELATED AGENTS,L02A E Gonadotropin releasing hormone analogues,L02A E02 Leuprorelin,24812,LEUPRORELINUM,Parenteral Ordinary,"powder f/p sol. f/hypoderm.inj 22,5 mg syr., w/solvent in syringe 457 mg",True,LEUPRORELINUM,,,,,Parenteral,False,True,not_comparable_or_missing
103514,G GENITO URINARY SYSTEM AND SEX HORMONES,G02 OTHER GYNECOLOGICALS,G02C OTHER GYNECOLOGICALS,G02C X Other gynecologicals,G02C X01 Atosiban,24164,ATOSIBANUM,Parenteral Ordinary,"conc. for infus. sol. 7,5 mg/ml flask 5 ml, #1",True,ATOSIBANUM,,,,1.0,Parenteral,True,False,not_comparable_or_missing
7943,A ALIMENTARY TRACT AND METABOLISM,"A07 ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS",A07A INTESTINAL ANTIINFECTIVES,A07A A Antibiotics,A07A A02 Nystatin,28036,NYSTATINUM,Oral Solid Ordinary,"tabs coated w/film 500000 UNITS blister, #10",True,NYSTATINUM,,,,10.0,Oral solid,False,False,not_comparable_or_missing
317876,C CARDIOVASCULAR SYSTEM,C09 AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,"C09C ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs), PLAIN","C09C A Angiotensin II receptor blockers (ARBs), plain",C09C A06 Candesartan,4005,CANDESARTANUM,Oral Solid Ordinary,"tabs 32 mg blister, #30",True,CANDESARTANUM,32.0,mg,32.0,30.0,Oral solid,False,False,single_mass
165461,A ALIMENTARY TRACT AND METABOLISM,A05 BILE AND LIVER THERAPY,A05A BILE THERAPY,A05A X Other drugs for bile therapy,"A05A X10** Other preparations, incl. combinations",3305,-,Oral Solid Ordinary,"tablets coated, #30",False,UNKNOWN_SKU_165461,,,,30.0,Oral solid,False,False,not_comparable_or_missing
354253,L ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01 ANTINEOPLASTIC AGENTS,L01X OTHER ANTINEOPLASTIC AGENTS,L01X A Platinum compounds,L01X A03 Oxaliplatin,42858,OXALIPLATINUM,Parenteral Ordinary,"conc. for infus. sol. 5 mg/ml flask 20 ml, #1",True,OXALIPLATINUM,,,,1.0,Parenteral,True,False,not_comparable_or_missing
506256,N NERVOUS SYSTEM,N05 PSYCHOLEPTICS,N05C HYPNOTICS AND SEDATIVES,N05C M Other hypnotics and sedatives,N05C M18 Dexmedetetomidine,29432,DEXMEDETOMIDINE,Parenteral Ordinary,"conc. for infus. sol. 100 mcg/ml amp. 2 ml, #5",True,DEXMEDETOMIDINE,,,,5.0,Parenteral,True,False,not_comparable_or_missing
74314,C CARDIOVASCULAR SYSTEM,C09 AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,"C09A ACE INHIBITORS, PLAIN","C09A A ACE inhibitors, plain",C09A A05 Ramipril,21633,RAMIPRILUM,Oral Solid Ordinary,"caps. 5 mg blister, #30",True,RAMIPRILUM,5.0,mg,5.0,30.0,Oral solid,False,False,single_mass
105140,B BLOOD AND BLOOD FORMING ORGANS,B01 ANTITHROMBOTIC AGENTS,B01A ANTITHROMBOTIC AGENTS,B01A B Heparin group,B01A B05 Enoxaparin,37744,ENOXAPARINUM NATRII,Parenteral Ordinary,"sol. for inj. 100 mg syr. 1 ml, #2",True,ENOXAPARINUM NATRII,100.0,mg,100.0,2.0,Parenteral,False,False,single_mass
111008,B BLOOD AND BLOOD FORMING ORGANS,B01 ANTITHROMBOTIC AGENTS,B01A ANTITHROMBOTIC AGENTS,B01A B Heparin group,B01A B12 Bemiparin,29580,BEMIPARINUM NATRICUM,Parenteral Ordinary,"sol. for inj. 5000 IU anti-HA syr. 0,2 ml, in blisters, #10",True,BEMIPARINUM NATRICUM,,,,10.0,Parenteral,False,False,not_comparable_or_missing
234885,A ALIMENTARY TRACT AND METABOLISM,A10 DRUGS USED IN DIABETS,A10A INSULINS AND ANALOGUES,"A10A D Insulins and analogues for injection, intermediate- or long-acting combined with fast-acting",A10A D04 Insulin lispro,22459,INSULINUM LISPRUM,Parenteral Retard,"susp. f/hypoderm. inje 100 IU/ml syringe pen QuickPen 3 ml, #5",True,INSULINUM LISPRUM,,,,5.0,Parenteral,False,False,not_comparable_or_missing
139414,L ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L04 IMMUNOSUPPRESSANTS,L04A IMMUNOSUPPRESSANTS,L04A C Interleukin inhibitors,L04A C07 Tocilizumab,13234,TOCILIZUMAB,Parenteral Ordinary,"conc. for infus. sol. 400 mg/20 ml flask, #1",True,TOCILIZUMAB,,,,1.0,Parenteral,True,False,not_comparable_or_missing
64107,C CARDIOVASCULAR SYSTEM,C02 ANTIHYPERTENSIVES,C02L ANTIHYPERTENSIVES AND DIURETICS IN COMBINATION,C02L A Rauwolfia alkaloids and diuretics in combination,"C02L A51 Reserpine and diuretics, combinations with other drugs",39528,DIHYDRALAZINUM+HYDROCHLOROTHIAZIDUM+RESERPINUM,Oral Solid Ordinary,"tabs, #250",True,DIHYDRALAZINUM+HYDROCHLOROTHIAZIDUM+RESERPINUM,,,,250.0,Oral solid,False,False,not_comparable_or_missing
354252,L ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01 ANTINEOPLASTIC AGENTS,L01X OTHER ANTINEOPLASTIC AGENTS,L01X A Platinum compounds,L01X A03 Oxaliplatin,42858,OXALIPLATINUM,Parenteral Ordinary,"conc. for infus. sol. 5 mg/ml flask 10 ml, #1",True,OXALIPLATINUM,,,,1.0,Parenteral,True,False,not_comparable_or_missing
189203,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J07 VACCINES,J07B VIRAL VACCINES,J07B A Encephalitis vaccines,"J07B A01 Encephalitis, tick borne, inactivated, whole virus",11192,-,Parenteral Ordinary,"suspens. for inj. 2,4 mcg/0,5 ml syr., 1 dose for adults, #1",False,UNKNOWN_SKU_189203,,,,1.0,Parenteral,True,False,not_comparable_or_missing
524906,N NERVOUS SYSTEM,N06 PSYCHOANALEPTICS,N06A ANTIDEPRESSANTS,N06A X Other antidepressants,N06A X21 Duloxetine,893,DULOXETINUM,Oral Solid Ordinary,"caps. solid, intest.-soluble 40 mg blister, #28",True,DULOXETINUM,40.0,mg,40.0,28.0,Oral solid,False,False,single_mass
29455,D DERMATOLOGICAL,D08 ANTISEPTICS AND DISINFECTANTS,D08A ANTISEPTICS AND DISINFECTANTS,D08A D Boric acid products,D08A D Boric acid products,5915,ACIDUM BORICUM*,"Topical Dermatological, Haemorrhoidal, External",sol. alcohol f/ext.applic. 3 % flask 10 ml,True,ACIDUM BORICUM*,,,,,Topical,False,False,not_comparable_or_missing
188755,A ALIMENTARY TRACT AND METABOLISM,A06 DRUG FOR CONSTIPATION,A06A DRUG FOR CONSTIPATION,"A06A A Softeners, emollients",A06A A01 Liquid paraffin,39281,OLEUM VASELINI (PARAFFINUM LIQUIDUM)*,Oral Liquid Ordinary,oil 25 ml flask,True,OLEUM VASELINI (PARAFFINUM LIQUIDUM)*,,,,,Oral liquid,False,False,not_comparable_or_missing
88889,G GENITO URINARY SYSTEM AND SEX HORMONES,G04 UROLOGICALS,G04B UROLOGICALS,G04B X Other urologicals,"G04B X50** Other preparations, incl. combinations",18430,-,Oral Solid Ordinary,"tabs blister, #100",False,UNKNOWN_SKU_88889,,,,100.0,Oral solid,False,False,not_comparable_or_missing
88584,A ALIMENTARY TRACT AND METABOLISM,A02 DRUGS FOR ACID RELATED DISORDERS,A02B DRUGS FOR TREATMENT OF PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE,A02B C Proton pump inhibitors,A02B C04 Rabeprazole,48402,RABEPRAZOLUM,Oral Solid Ordinary,"tabs coat.intest.-soluble 20 mg strip, #20",True,RABEPRAZOLUM,20.0,mg,20.0,20.0,Oral solid,False,False,single_mass
289700,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,"J01F MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS",J01F A Macrolides,J01F A10 Azithromycin,36539,AZITHROMYCINUM,Oral Liquid Ordinary,"powder f/susp. orale 200 mg/5 ml flask 600 mg, with dosing device, #1",True,AZITHROMYCINUM,,,,1.0,Oral liquid,True,False,not_comparable_or_missing
174251,C CARDIOVASCULAR SYSTEM,C10 LIPID MODIFYING AGENTS,"C10A LIPID MODIFYING AGENTS, PLAIN",C10A A HMG CoA reductase inhibitors,C10A A05 Atorvastatin,39591,ATORVASTATINUM,Oral Solid Ordinary,"tabs coated w/film 20 mg blister, #10",True,ATORVASTATINUM,20.0,mg,20.0,10.0,Oral solid,False,False,single_mass
31791,D DERMATOLOGICAL,"D07 CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS","D07C CORTICOSTEROIDS, COBBINATION WITH ANTIBIOTICS","D07C C Corticosteroids, potent, combinations with antibiotics",D07C C01 Betamethasone and antibiotics,3457,BETAMETHASONUM+GENTAMICINUM,"Topical Dermatological, Haemorrhoidal, External","ointment tube 15 g, #1",True,BETAMETHASONUM+GENTAMICINUM,,,,1.0,Topical,False,False,not_comparable_or_missing
112607,M MUSCULO-SCELETAL SYSTEM,M02 TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02A TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02A X Other topical products for joint and muscular pain,M02A X10 Various,36226,CAMPHORA*+CARYOPHYLLUS AROMATICUS*&+EUCALYPTUS VIMINALIS*&+MENTHOLUM*,"Topical Dermatological, Haemorrhoidal, External","ointment jar, can 25 g",True,CAMPHORA*+CARYOPHYLLUS AROMATICUS*&+EUCALYPTUS VIMINALIS*&+MENTHOLUM*,,,,,Topical,False,False,not_comparable_or_missing
86246,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,J01R COMBINATIONS OF ANTIBACTERIALS,J01R A Combinations of antibacterials,J01R A09 Ofloxacin and ornidazole,6092,OFLOXACINUM+ORNIDAZOLUM,Oral Solid Ordinary,"tablets coated, #10",True,OFLOXACINUM+ORNIDAZOLUM,,,,10.0,Oral solid,False,False,not_comparable_or_missing
49725,R RESPIRATORY SYSTEM,R06 ANTIHISTAMINES FOR SYSTEMIC USE,R06A ANTIHISTAMINES FOR SYSTEMIC USE,R06A X Other antihistamines for systemic use,R06A X27 Desloratadine,41360,DESLORATADINUM,Oral Liquid Ordinary,"syrup 0,5 mg/ml flask 120 ml, #1",True,DESLORATADINUM,,,,1.0,Oral liquid,True,False,not_comparable_or_missing
230063,B BLOOD AND BLOOD FORMING ORGANS,B05 BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05B I.V. SOLUTIONS,B05B B Solutions affecting the electrolyte balance,B05B B02 Electrolytes with carbohydrates,40056,CALCII CHLORIDUM*+FRUCTOSUM*+KALII CHLORIDUM*+MAGNESII CHLORIDUM*+NATRII CHLORIDUM*,Parenteral Ordinary,sol. f/infus. bot. 500 ml,True,CALCII CHLORIDUM*+FRUCTOSUM*+KALII CHLORIDUM*+MAGNESII CHLORIDUM*+NATRII CHLORIDUM*,,,,,Parenteral,False,False,not_comparable_or_missing
330903,V VARIOUS,V03 ALL OTHER THERAPEUTIC PRODUCTS,V03A ALL OTHER THERAPEUTIC PRODUCTS,V03A F Detoxifying agents for antineoplastic treatment,V03A F03 Calcium folinate,10244,CALCII FOLINAS,Parenteral Ordinary,"sol. for inj. 10 mg/ml amp. 5 ml, blister in the box, #5",True,CALCII FOLINAS,,,,5.0,Parenteral,True,False,not_comparable_or_missing
199521,M MUSCULO-SCELETAL SYSTEM,M02 TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02A TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02A X Other topical products for joint and muscular pain,M02A X10 Various,40574,-,"Topical Dermatological, Haemorrhoidal, External","ointment tube 100 g, #1",False,UNKNOWN_SKU_199521,,,,1.0,Topical,False,False,not_comparable_or_missing
326687,N NERVOUS SYSTEM,N02 ANALGESICS,N02B OTHER ANALGESICS AND ANTIPYRETICS,N02B F Gabapentinoids,N02B F02 Pregabalin,4153,PREGABALINUM,Oral Solid Ordinary,"caps. 150 mg strip, #60",True,PREGABALINUM,150.0,mg,150.0,60.0,Oral solid,False,False,single_mass
485012,N NERVOUS SYSTEM,N06 PSYCHOANALEPTICS,"N06B PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06B X Other psychostimulants and nootropics,N06B X06 Citicoline,23481,CITICOLINUM,Oral Liquid Ordinary,"oral solution 100 mg/ml glass fl. 30 ml, with a measuring glass, #1",True,CITICOLINUM,,,,1.0,Oral liquid,True,False,not_comparable_or_missing
584476,G GENITO URINARY SYSTEM AND SEX HORMONES,G03 SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03D PROGESTOGENS,G03D A Pregnen (4) derivatives,G03D A04 Progesterone,22420,PROGESTERONUM,Vaginal,"vaginal tabs 200 mg blister, without applicator, #20",True,PROGESTERONUM,200.0,mg,200.0,20.0,Other,False,False,single_mass
511565,G GENITO URINARY SYSTEM AND SEX HORMONES,G04 UROLOGICALS,G04B UROLOGICALS,G04B E Drugs used in erectile dysfunction,G04B E03 Sildenafilum,42778,SILDENAFILUM,Oral Solid Ordinary,"tabs coated w/film 25 mg blister, in cardboard box, #1",True,SILDENAFILUM,25.0,mg,25.0,1.0,Oral solid,False,False,single_mass
88623,V VARIOUS,V03 ALL OTHER THERAPEUTIC PRODUCTS,V03A ALL OTHER THERAPEUTIC PRODUCTS,V03A F Detoxifying agents for antineoplastic treatment,V03A F03 Calcium folinate,31852,CALCII FOLINAS,Parenteral Ordinary,"sol. for inj. 10 mg/ml flask 10 ml, #1",True,CALCII FOLINAS,,,,1.0,Parenteral,True,False,not_comparable_or_missing
183255,N NERVOUS SYSTEM,N01 ANESTHETICS,"N01A ANESTHETICS, GENERAL",N01A X Other general anesthetics,N01A X10 Propofol,35505,PROPOFOLUM,Parenteral Ordinary,"emulsion f/inject. and inf. 20 mg/ml flask 50 ml, cardboard box, #1",True,PROPOFOLUM,,,,1.0,Parenteral,True,False,not_comparable_or_missing
