SKU,forecast_2024,model
21881,139418.73,Seasonal Naive
49724,156936.28999999998,Seasonal Naive
143810,73709.3,Seasonal Naive
53324,70703.03,Seasonal Naive
85612,122712.62999999999,Seasonal Naive
100018,33298.58,Seasonal Naive
2440,65652.49,Seasonal Naive
195297,66213.92000000001,Seasonal Naive
26887,69990.74,Seasonal Naive
412462,331046.32000000007,Seasonal Naive
5152,36204.26,Seasonal Naive
306042,56199.560000000005,Seasonal Naive
9846,77958.06999999999,Seasonal Naive
9781,52684.270000000004,Seasonal Naive
389565,194320.37999999998,Seasonal Naive
34400,30745.780000000002,Seasonal Naive
19946,12551.93,Seasonal Naive
169790,94525.87000000001,Seasonal Naive
175797,43407.55,Seasonal Naive
33003,12067.229999999998,Seasonal Naive
33101,43057.65000000001,Seasonal Naive
63512,44543.04,Seasonal Naive
91590,128602.5,Seasonal Naive
95481,384.14,Seasonal Naive
62432,7641.24,Seasonal Naive
45767,126484.12000000001,Seasonal Naive
54974,86881.97,Seasonal Naive
66433,83023.01999999999,Seasonal Naive
49309,79922.58,Seasonal Naive
64112,19121.66,Seasonal Naive
90787,44513.549999999996,Seasonal Naive
51037,119758.2,Seasonal Naive
127613,66227.18000000001,Seasonal Naive
175989,555233.8200000001,Seasonal Naive
85742,6201.510000000001,Seasonal Naive
112803,17807.04,Seasonal Naive
181329,53782.409999999996,Seasonal Naive
87528,26212.14,Seasonal Naive
2480,161543.22,Seasonal Naive
305284,45060.55,Seasonal Naive
121240,156486.90999999997,Seasonal Naive
93569,147937.97000000003,Seasonal Naive
336302,105644.50000000001,Seasonal Naive
60260,72025.68,Seasonal Naive
157085,196727.98000000004,Seasonal Naive
392696,27120.370000000003,Seasonal Naive
5883,217419.50999999998,Seasonal Naive
25402,19100.690000000002,Seasonal Naive
83880,193728.3,Seasonal Naive
123651,49335.28,Seasonal Naive
140724,24741.31,Seasonal Naive
434584,743.87,Seasonal Naive
40678,22925.09,Seasonal Naive
37494,28854.170000000002,Seasonal Naive
108350,109038.34000000001,Seasonal Naive
84659,23670.1,Seasonal Naive
113002,144783.56999999998,Seasonal Naive
82123,15935.95,Seasonal Naive
326741,0.0,Seasonal Naive
85398,20760.97,Seasonal Naive
122394,94458.38,Seasonal Naive
77283,17847.63,Seasonal Naive
106112,382.22,Seasonal Naive
257703,140047.07,Seasonal Naive
183075,91584.95,Seasonal Naive
174137,48146.67,Seasonal Naive
74990,137119.09,Seasonal Naive
70333,117490.60999999999,Seasonal Naive
74219,135508.05,Seasonal Naive
462675,9.8,Seasonal Naive
72061,0.0,Seasonal Naive
13135,0.0,Seasonal Naive
10242,94.05,Seasonal Naive
22207,27573.52,Seasonal Naive
389642,128483.27,Seasonal Naive
23469,73043.46999999999,Seasonal Naive
308892,102723.87999999998,Seasonal Naive
390853,64114.22000000001,Seasonal Naive
200590,0.0,Seasonal Naive
13960,42835.66999999999,Seasonal Naive
2288,265421.11,Seasonal Naive
280859,29107.11,Seasonal Naive
124956,38.910000000000004,Seasonal Naive
91484,87193.44,Seasonal Naive
30934,51214.06999999999,Seasonal Naive
5118,70339.45,Seasonal Naive
126009,27204.739999999998,Seasonal Naive
145668,113608.63,Seasonal Naive
77308,56786.14,Seasonal Naive
163035,15931.48,Seasonal Naive
314746,92612.11,Seasonal Naive
13998,102521.22000000002,Seasonal Naive
26895,150605.96000000002,Seasonal Naive
429239,52829.41,Seasonal Naive
70316,265.75,Seasonal Naive
305387,7218.89,Seasonal Naive
76976,64070.59,Seasonal Naive
39298,6564.91,Seasonal Naive
37044,8845.43,Seasonal Naive
557233,43764.119999999995,Seasonal Naive
26452,80677.67,Seasonal Naive
79612,41783.009999999995,Seasonal Naive
485390,161436.34,Seasonal Naive
135224,28815.41,Seasonal Naive
92379,125763.71,Seasonal Naive
165098,190698.05999999997,Seasonal Naive
112645,14955.84,Seasonal Naive
144124,111881.5,Seasonal Naive
159413,106516.16999999998,Seasonal Naive
83516,37547.30000000001,Seasonal Naive
261522,3474.52,Seasonal Naive
336591,129396.08,Seasonal Naive
74194,120282.07,Seasonal Naive
36342,95577.35999999999,Seasonal Naive
240656,196616.92,Seasonal Naive
138760,149273.37,Seasonal Naive
25355,482.45000000000005,Seasonal Naive
298100,86644.21,Seasonal Naive
143983,126085.16,Seasonal Naive
55623,185253.25999999998,Seasonal Naive
81521,0.0,Seasonal Naive
171238,39116.19,Seasonal Naive
557235,79440.06999999999,Seasonal Naive
317889,100526.15000000001,Seasonal Naive
28796,47403.66,Seasonal Naive
24125,22096.84,Seasonal Naive
41364,55283.119999999995,Seasonal Naive
13795,49385.34,Seasonal Naive
75137,59203.94000000001,Seasonal Naive
75766,43274.56999999999,Seasonal Naive
72204,108643.97000000002,Seasonal Naive
13913,81190.53,Seasonal Naive
61954,14086.48,Seasonal Naive
83124,33027.82000000001,Seasonal Naive
99692,116268.59999999999,Seasonal Naive
84713,73942.72,Seasonal Naive
102957,242344.33000000002,Seasonal Naive
330018,54377.0,Seasonal Naive
125394,173090.61,Seasonal Naive
75932,67220.44,Seasonal Naive
5453,44721.72,Seasonal Naive
165659,180947.56,Seasonal Naive
404970,291873.64,Seasonal Naive
143812,75595.89,Seasonal Naive
55947,178641.93,Seasonal Naive
325115,2888.74,Seasonal Naive
171110,75356.69,Seasonal Naive
79610,42935.98,Seasonal Naive
37697,527506.54,Seasonal Naive
440174,24037.870000000003,Seasonal Naive
76377,46503.45999999999,Seasonal Naive
289688,0.0,Seasonal Naive
459867,0.0,Seasonal Naive
5949,117046.13999999998,Seasonal Naive
122124,4249.999999999999,Seasonal Naive
13281,69766.18,Seasonal Naive
82487,36245.78,Seasonal Naive
140658,200978.74,Seasonal Naive
415583,140726.46,Seasonal Naive
7189,29425.689999999995,Seasonal Naive
99594,97159.20999999999,Seasonal Naive
51182,81177.26,Seasonal Naive
308948,256337.74,Seasonal Naive
84695,31578.989999999998,Seasonal Naive
144460,150507.29,Seasonal Naive
63930,78353.78,Seasonal Naive
141543,181220.71000000002,Seasonal Naive
402546,153190.49,Seasonal Naive
72011,53613.689999999995,Seasonal Naive
315324,48105.18,Seasonal Naive
115548,81549.25,Seasonal Naive
362214,126853.26,Seasonal Naive
112132,48693.850000000006,Seasonal Naive
13965,33584.89,Seasonal Naive
88676,83943.86000000002,Seasonal Naive
28575,248619.74000000002,Seasonal Naive
183330,0.0,Seasonal Naive
32493,144828.95,Seasonal Naive
75148,96065.20000000001,Seasonal Naive
46797,47033.08,Seasonal Naive
237957,0.0,Seasonal Naive
487863,76168.18,Seasonal Naive
141461,30273.170000000002,Seasonal Naive
82927,11563.359999999999,Seasonal Naive
28476,155039.89,Seasonal Naive
346397,61742.35,Seasonal Naive
9236,183548.09,Seasonal Naive
3463,116539.27000000002,Seasonal Naive
379545,123290.17,Seasonal Naive
129163,102040.87,Seasonal Naive
17478,136822.80000000002,Seasonal Naive
87529,18026.04,Seasonal Naive
99782,81816.01000000001,Seasonal Naive
145664,138287.32,Seasonal Naive
17056,35988.53,Seasonal Naive
122393,96507.11,Seasonal Naive
84715,98158.19,Seasonal Naive
438749,119042.52,Seasonal Naive
50625,105523.41,Seasonal Naive
29496,109199.68999999999,Seasonal Naive
68731,92055.79000000001,Seasonal Naive
92551,45985.56,Seasonal Naive
327086,130338.15999999999,Seasonal Naive
5180,105866.85999999999,Seasonal Naive
90784,23686.3,Seasonal Naive
83131,15998.59,Seasonal Naive
94551,19606.04,Seasonal Naive
156478,65473.03,Seasonal Naive
135746,30930.560000000005,Seasonal Naive
47233,138916.43999999997,Seasonal Naive
21332,39648.35,Seasonal Naive
299063,1099064.4900000002,Seasonal Naive
107672,163920.84000000003,Seasonal Naive
75438,0.0,Seasonal Naive
4961,12104.259999999998,Seasonal Naive
77416,11907.46,Seasonal Naive
85404,86764.5,Seasonal Naive
138759,131408.09,Seasonal Naive
19569,37477.93,Seasonal Naive
88541,68088.99,Seasonal Naive
485057,158956.59999999998,Seasonal Naive
132884,166976.19000000003,Seasonal Naive
87445,0.0,Seasonal Naive
273079,131253.55,Seasonal Naive
31212,9971.759999999998,Seasonal Naive
189623,7.5,Seasonal Naive
134937,82789.29,Seasonal Naive
63232,108899.29,Seasonal Naive
27436,308604.33999999997,Seasonal Naive
56604,129615.57999999999,Seasonal Naive
80025,209929.48,Seasonal Naive
342527,56524.490000000005,Seasonal Naive
56026,20017.99,Seasonal Naive
108640,144.99999999999997,Seasonal Naive
144125,162975.28999999998,Seasonal Naive
36390,146922.03999999998,Seasonal Naive
436941,97267.38000000002,Seasonal Naive
297678,0.01,Seasonal Naive
9802,64903.32,Seasonal Naive
18392,4780.02,Seasonal Naive
79845,111153.27999999998,Seasonal Naive
21893,72473.3,Seasonal Naive
48943,65424.950000000004,Seasonal Naive
83292,193741.31999999998,Seasonal Naive
33455,74859.64,Seasonal Naive
11785,42324.340000000004,Seasonal Naive
289652,43368.32000000001,Seasonal Naive
118142,0.0,Seasonal Naive
156357,16159.81,Seasonal Naive
31569,34.94,Seasonal Naive
404627,76929.73999999999,Seasonal Naive
21977,11420.220000000001,Seasonal Naive
289687,0.0,Seasonal Naive
174154,118825.59999999999,Seasonal Naive
23751,86014.24,Seasonal Naive
220707,73844.93,Seasonal Naive
21283,139274.66,Seasonal Naive
81466,90674.67,Seasonal Naive
171381,46.35,Seasonal Naive
113273,0.0,Seasonal Naive
132861,107200.85000000002,Seasonal Naive
245367,171214.72000000003,Seasonal Naive
230253,117858.93999999999,Seasonal Naive
274965,0.0,Seasonal Naive
64850,54525.05000000002,Seasonal Naive
19110,37942.1,Seasonal Naive
10184,103700.92000000001,Seasonal Naive
167815,58737.590000000004,Seasonal Naive
189209,141537.74999999997,Seasonal Naive
398127,54314.88999999999,Seasonal Naive
70354,121859.29000000002,Seasonal Naive
144459,197530.64,Seasonal Naive
107837,132843.53,Seasonal Naive
175860,22184.36,Seasonal Naive
55196,55411.520000000004,Seasonal Naive
99152,174658.44999999998,Seasonal Naive
46844,58155.420000000006,Seasonal Naive
221363,208609.7,Seasonal Naive
12680,0.0,Seasonal Naive
66199,0.0,Seasonal Naive
10167,106034.27000000002,Seasonal Naive
20578,103912.22999999998,Seasonal Naive
4658,40200.64,Seasonal Naive
220706,66056.13,Seasonal Naive
157083,172504.44,Seasonal Naive
62917,45100.37,Seasonal Naive
7656,40745.14000000001,Seasonal Naive
137323,242074.82,Seasonal Naive
76355,29613.789999999997,Seasonal Naive
187678,231870.16,Seasonal Naive
134333,29020.35,Seasonal Naive
154460,0.0,Seasonal Naive
51881,216734.07,Seasonal Naive
348825,37684.45,Seasonal Naive
106221,44565.14,Seasonal Naive
21061,49801.48999999999,Seasonal Naive
86042,62016.19,Seasonal Naive
5428,0.0,Seasonal Naive
66436,37353.18,Seasonal Naive
6096,66009.7,Seasonal Naive
32495,97097.79,Seasonal Naive
77843,45101.21,Seasonal Naive
70960,85794.17,Seasonal Naive
328377,169227.94,Seasonal Naive
61936,96618.99000000002,Seasonal Naive
88591,80706.06,Seasonal Naive
352790,62813.99,Seasonal Naive
123582,117931.63,Seasonal Naive
80281,29759.05,Seasonal Naive
365039,0.0,Seasonal Naive
471583,63402.570000000014,Seasonal Naive
42556,5072.410000000001,Seasonal Naive
12304,68762.33,Seasonal Naive
83125,150569.81,Seasonal Naive
13656,258112.81999999998,Seasonal Naive
103245,27730.82,Seasonal Naive
80193,136380.27000000002,Seasonal Naive
93568,20.400000000000002,Seasonal Naive
13368,85100.65000000001,Seasonal Naive
4929,48709.23999999999,Seasonal Naive
67839,27730.319999999996,Seasonal Naive
118399,42895.81,Seasonal Naive
32955,181195.79,Seasonal Naive
10918,132803.00999999998,Seasonal Naive
5970,65037.369999999995,Seasonal Naive
183074,135615.52000000002,Seasonal Naive
189056,113627.34999999999,Seasonal Naive
113379,184013.96,Seasonal Naive
442267,65230.72000000001,Seasonal Naive
261645,119712.29000000001,Seasonal Naive
157653,43434.10999999999,Seasonal Naive
36343,112794.21,Seasonal Naive
315555,0.0,Seasonal Naive
33704,102462.69,Seasonal Naive
26981,93264.45000000001,Seasonal Naive
112567,63326.43999999999,Seasonal Naive
336607,292628.45,Seasonal Naive
158901,138362.52000000002,Seasonal Naive
83849,5984.58,Seasonal Naive
8721,121931.4,Seasonal Naive
47457,31195.29,Seasonal Naive
135991,220134.44999999998,Seasonal Naive
20789,40012.06999999999,Seasonal Naive
40041,147021.69,Seasonal Naive
33463,94410.39,Seasonal Naive
435189,39876.31,Seasonal Naive
87520,39233.94,Seasonal Naive
274974,125109.57,Seasonal Naive
70825,82270.50000000001,Seasonal Naive
80135,294602.32999999996,Seasonal Naive
87536,63170.86,Seasonal Naive
11989,121810.14,Seasonal Naive
349481,80276.86,Seasonal Naive
77301,65930.49,Seasonal Naive
528388,191931.78,Seasonal Naive
37356,94264.21,Seasonal Naive
29397,112459.70999999999,Seasonal Naive
149164,242070.46999999997,Seasonal Naive
13577,158631.55000000002,Seasonal Naive
37822,24628.660000000003,Seasonal Naive
83848,163312.92,Seasonal Naive
75908,42723.63,Seasonal Naive
93512,42532.11,Seasonal Naive
7190,29882.829999999998,Seasonal Naive
88107,11783.699999999999,Seasonal Naive
362332,151956.8,Seasonal Naive
66434,102097.6,Seasonal Naive
98542,34066.04,Seasonal Naive
5913,17242.15,Seasonal Naive
22209,94175.20999999999,Seasonal Naive
12316,0.0,Seasonal Naive
166222,113505.62999999999,Seasonal Naive
175196,83224.44,Seasonal Naive
352786,42948.30999999999,Seasonal Naive
11719,74807.72000000002,Seasonal Naive
111521,85615.97,Seasonal Naive
9196,38230.32,Seasonal Naive
639802,281445.01,Seasonal Naive
89338,138686.27,Seasonal Naive
404699,0.0,Seasonal Naive
19171,17425.91,Seasonal Naive
84160,104255.91,Seasonal Naive
88725,589913.25,Seasonal Naive
12735,177402.21000000002,Seasonal Naive
329670,126763.98,Seasonal Naive
112160,0.0,Seasonal Naive
226439,135156.18,Seasonal Naive
465730,43543.52,Seasonal Naive
6253,197480.99000000002,Seasonal Naive
309585,109639.64,Seasonal Naive
20576,38530.399999999994,Seasonal Naive
241301,218576.93999999997,Seasonal Naive
20841,42251.130000000005,Seasonal Naive
190983,96047.22000000002,Seasonal Naive
112654,73814.74,Seasonal Naive
50015,240353.72999999995,Seasonal Naive
33761,54019.52,Seasonal Naive
102770,155902.0,Seasonal Naive
115212,14826.369999999999,Seasonal Naive
183657,135073.97999999998,Seasonal Naive
528392,241537.95,Seasonal Naive
54543,31725.709999999995,Seasonal Naive
24278,58847.159999999996,Seasonal Naive
284121,67861.26999999999,Seasonal Naive
109287,47749.71000000001,Seasonal Naive
13441,54791.11,Seasonal Naive
144468,67751.29,Seasonal Naive
127622,156595.26999999996,Seasonal Naive
425611,58012.229999999996,Seasonal Naive
316615,333526.81,Seasonal Naive
16998,50559.28,Seasonal Naive
105277,0.0,Seasonal Naive
223322,62028.54,Seasonal Naive
85507,54429.05,Seasonal Naive
265813,200033.42,Seasonal Naive
141544,170242.72000000003,Seasonal Naive
50633,4124.629999999999,Seasonal Naive
404546,0.0,Seasonal Naive
130369,78427.54999999999,Seasonal Naive
6311,47672.51,Seasonal Naive
365035,265019.14,Seasonal Naive
176050,92184.69,Seasonal Naive
221832,185539.21999999994,Seasonal Naive
74987,157640.53999999998,Seasonal Naive
310407,463268.4499999999,Seasonal Naive
127612,616340.96,Seasonal Naive
485414,175743.24,Seasonal Naive
194169,471.36999999999995,Seasonal Naive
19942,59686.62000000001,Seasonal Naive
90237,108739.00000000001,Seasonal Naive
134046,14162.250000000002,Seasonal Naive
389697,305568.94,Seasonal Naive
109796,21348.86,Seasonal Naive
175954,260066.01,Seasonal Naive
38286,214727.69999999998,Seasonal Naive
63220,109217.65999999999,Seasonal Naive
120977,291051.34,Seasonal Naive
48604,13093.940000000002,Seasonal Naive
7141,49927.100000000006,Seasonal Naive
28252,96750.65,Seasonal Naive
327403,208936.01,Seasonal Naive
21534,56968.78,Seasonal Naive
61806,0.0,Seasonal Naive
108324,194893.46,Seasonal Naive
106149,113480.59000000001,Seasonal Naive
134665,152896.14,Seasonal Naive
143141,61231.69,Seasonal Naive
13579,81172.55,Seasonal Naive
30770,31774.08,Seasonal Naive
99494,233819.02000000002,Seasonal Naive
351785,114732.98000000001,Seasonal Naive
83118,90716.83999999998,Seasonal Naive
145641,89954.16,Seasonal Naive
28888,64980.619999999995,Seasonal Naive
12696,117032.63,Seasonal Naive
56043,40966.84,Seasonal Naive
490658,134585.16999999998,Seasonal Naive
95135,17.959999999999997,Seasonal Naive
11951,70404.83,Seasonal Naive
90786,84932.63,Seasonal Naive
36004,57528.450000000004,Seasonal Naive
54614,207961.03,Seasonal Naive
421326,415362.06999999995,Seasonal Naive
160194,252576.48000000004,Seasonal Naive
28650,88388.04,Seasonal Naive
46439,86322.75,Seasonal Naive
22264,53680.509999999995,Seasonal Naive
265867,151.76,Seasonal Naive
24759,1794.28,Seasonal Naive
223544,230.49,Seasonal Naive
324938,64445.420000000006,Seasonal Naive
115658,75163.5,Seasonal Naive
80139,203117.9,Seasonal Naive
424234,0.0,Seasonal Naive
49582,24919.21,Seasonal Naive
190976,279234.36,Seasonal Naive
390951,10418.369999999999,Seasonal Naive
7401,73170.41,Seasonal Naive
307580,53340.33,Seasonal Naive
19634,102603.31000000001,Seasonal Naive
5670,108610.53000000001,Seasonal Naive
221796,49677.33,Seasonal Naive
29468,67107.37000000001,Seasonal Naive
100171,143972.69,Seasonal Naive
36994,76108.65,Seasonal Naive
2450,177670.39,Seasonal Naive
410925,174185.49,Seasonal Naive
91292,114723.0,Seasonal Naive
48255,93968.41,Seasonal Naive
33764,195231.77999999997,Seasonal Naive
330119,37755.68,Seasonal Naive
25232,8112.67,Seasonal Naive
7968,137622.33,Seasonal Naive
356872,91197.44999999998,Seasonal Naive
407990,57244.78,Seasonal Naive
75669,199682.16999999998,Seasonal Naive
79696,196679.41,Seasonal Naive
317305,32600.820000000003,Seasonal Naive
298001,223735.49000000005,Seasonal Naive
240893,40415.78,Seasonal Naive
223527,211.12,Seasonal Naive
99893,66669.40000000001,Seasonal Naive
188123,109207.70999999999,Seasonal Naive
484420,0.0,Seasonal Naive
199541,172784.82,Seasonal Naive
226433,141643.47,Seasonal Naive
273029,236366.81,Seasonal Naive
66295,99366.29,Seasonal Naive
77870,163067.04,Seasonal Naive
142281,51439.42,Seasonal Naive
4376,3772.76,Seasonal Naive
89673,252035.0,Seasonal Naive
86076,80957.57,Seasonal Naive
41765,0.0,Seasonal Naive
112527,118367.29,Seasonal Naive
110516,67952.67,Seasonal Naive
127623,177541.14,Seasonal Naive
149215,89245.14000000001,Seasonal Naive
80027,176422.95,Seasonal Naive
111149,79803.12000000001,Seasonal Naive
78921,46671.59,Seasonal Naive
348821,72688.39,Seasonal Naive
5075,86099.34999999999,Seasonal Naive
7207,171800.05,Seasonal Naive
5656,181352.06,Seasonal Naive
76243,66358.45,Seasonal Naive
33029,19118.690000000002,Seasonal Naive
479897,64645.149999999994,Seasonal Naive
192868,246351.13999999996,Seasonal Naive
295311,171319.76,Seasonal Naive
80053,126999.63,Seasonal Naive
39716,69867.45000000001,Seasonal Naive
34810,76221.28,Seasonal Naive
69802,86379.62999999999,Seasonal Naive
289656,76398.84,Seasonal Naive
98218,15272.69,Seasonal Naive
41179,84833.31000000001,Seasonal Naive
134646,46166.43000000001,Seasonal Naive
10986,0.0,Seasonal Naive
90111,0.0,Seasonal Naive
82156,0.0,Seasonal Naive
378367,131845.69,Seasonal Naive
407027,590347.26,Seasonal Naive
194168,141157.87,Seasonal Naive
63215,12.17,Seasonal Naive
83257,25391.210000000003,Seasonal Naive
10336,43637.03999999999,Seasonal Naive
88424,20164.099999999995,Seasonal Naive
118281,95837.01000000001,Seasonal Naive
111995,97479.4,Seasonal Naive
412478,92493.98,Seasonal Naive
443896,147719.77000000002,Seasonal Naive
111289,99161.61000000002,Seasonal Naive
112572,303707.86000000004,Seasonal Naive
22642,145526.92,Seasonal Naive
193137,38640.31,Seasonal Naive
404569,28815.72,Seasonal Naive
71518,66631.41,Seasonal Naive
43672,103.58,Seasonal Naive
115550,64936.76,Seasonal Naive
410487,55891.880000000005,Seasonal Naive
138418,86382.76,Seasonal Naive
9757,257246.33000000002,Seasonal Naive
55226,206338.86,Seasonal Naive
164127,296767.69,Seasonal Naive
124534,87705.84999999999,Seasonal Naive
200616,66568.18000000001,Seasonal Naive
87747,63847.009999999995,Seasonal Naive
295127,0.0,Seasonal Naive
106097,49789.439999999995,Seasonal Naive
85672,99809.44000000002,Seasonal Naive
112662,124.0,Seasonal Naive
103309,178383.53999999998,Seasonal Naive
46824,239160.74000000002,Seasonal Naive
144096,160710.06999999998,Seasonal Naive
336653,250418.57,Seasonal Naive
38325,56699.170000000006,Seasonal Naive
96999,81211.63,Seasonal Naive
193885,18.14,Seasonal Naive
5731,49266.94,Seasonal Naive
39841,65390.02,Seasonal Naive
71099,120563.74999999999,Seasonal Naive
161486,0.0,Seasonal Naive
84876,112273.72,Seasonal Naive
35574,117345.12000000001,Seasonal Naive
167811,198181.65,Seasonal Naive
106167,823.7600000000001,Seasonal Naive
30303,164300.49,Seasonal Naive
94606,50064.11,Seasonal Naive
24757,859988.6800000002,Seasonal Naive
443898,100458.98,Seasonal Naive
112591,144308.58000000005,Seasonal Naive
11589,5.46,Seasonal Naive
126299,172574.87000000002,Seasonal Naive
382851,39047.34,Seasonal Naive
373836,363956.51,Seasonal Naive
71421,278666.43,Seasonal Naive
11582,280487.25,Seasonal Naive
86493,83186.22,Seasonal Naive
147084,165558.45000000004,Seasonal Naive
40651,52962.119999999995,Seasonal Naive
7263,14404.169999999998,Seasonal Naive
108440,19343.480000000003,Seasonal Naive
4858,74808.09999999999,Seasonal Naive
49926,48842.17,Seasonal Naive
123957,141311.21999999997,Seasonal Naive
237096,87662.93,Seasonal Naive
134936,117861.03000000001,Seasonal Naive
55212,23500.239999999998,Seasonal Naive
5106,130162.94,Seasonal Naive
138609,171819.72,Seasonal Naive
7125,27061.47,Seasonal Naive
466601,31532.6,Seasonal Naive
165500,8270.33,Seasonal Naive
189545,19362.14,Seasonal Naive
99877,92619.06,Seasonal Naive
12028,67756.81999999999,Seasonal Naive
92928,107262.67000000001,Seasonal Naive
412257,30247.04,Seasonal Naive
282703,183459.31999999998,Seasonal Naive
347236,28918.95,Seasonal Naive
444536,188756.63000000003,Seasonal Naive
398111,44468.05,Seasonal Naive
153533,177162.0,Seasonal Naive
13544,117622.74000000002,Seasonal Naive
14002,300011.52999999997,Seasonal Naive
99779,45945.23,Seasonal Naive
128405,66945.18000000001,Seasonal Naive
110753,32985.340000000004,Seasonal Naive
84714,99454.41,Seasonal Naive
112233,302910.91000000003,Seasonal Naive
129165,79818.27,Seasonal Naive
299058,731619.21,Seasonal Naive
110814,213845.2,Seasonal Naive
194445,270519.63,Seasonal Naive
98540,67364.37000000001,Seasonal Naive
448549,1968284.96,Seasonal Naive
4851,622776.48,Seasonal Naive
108323,19.650000000000002,Seasonal Naive
31030,59004.97,Seasonal Naive
167162,1155.29,Seasonal Naive
136612,33964.520000000004,Seasonal Naive
412470,65036.009999999995,Seasonal Naive
70201,61074.62000000001,Seasonal Naive
110823,146886.63999999998,Seasonal Naive
47414,77272.15,Seasonal Naive
98846,1474.58,Seasonal Naive
298109,0.0,Seasonal Naive
14985,40890.600000000006,Seasonal Naive
113481,79169.77,Seasonal Naive
47804,224258.30000000002,Seasonal Naive
6235,100883.09,Seasonal Naive
191067,4781.99,Seasonal Naive
20705,38311.39,Seasonal Naive
157401,0.0,Seasonal Naive
9703,40362.520000000004,Seasonal Naive
382998,190118.84999999998,Seasonal Naive
27836,94887.10000000002,Seasonal Naive
64114,35935.87,Seasonal Naive
138340,136416.82,Seasonal Naive
409666,0.0,Seasonal Naive
30976,66858.09,Seasonal Naive
347502,22997.12,Seasonal Naive
87801,10070.070000000002,Seasonal Naive
112091,59375.84000000001,Seasonal Naive
81467,115732.77000000003,Seasonal Naive
82892,37472.96000000001,Seasonal Naive
138829,51574.670000000006,Seasonal Naive
6494,59148.280000000006,Seasonal Naive
127557,278027.01,Seasonal Naive
18303,134815.94,Seasonal Naive
411973,29162.310000000005,Seasonal Naive
4327,66763.20999999999,Seasonal Naive
352806,43581.96,Seasonal Naive
66064,105351.37000000001,Seasonal Naive
13794,37108.09,Seasonal Naive
103958,116865.29000000001,Seasonal Naive
134114,45568.850000000006,Seasonal Naive
9779,134451.91999999998,Seasonal Naive
412468,82333.35,Seasonal Naive
117651,65158.88,Seasonal Naive
13443,122778.71,Seasonal Naive
12101,177139.41999999998,Seasonal Naive
122431,253468.66999999998,Seasonal Naive
105769,9133.98,Seasonal Naive
115213,54074.10999999999,Seasonal Naive
141579,211537.90000000002,Seasonal Naive
84193,19026.28,Seasonal Naive
110787,195023.16000000003,Seasonal Naive
303603,54467.47000000001,Seasonal Naive
24720,83237.01,Seasonal Naive
71435,167471.3,Seasonal Naive
22718,370466.77,Seasonal Naive
94684,118684.23999999999,Seasonal Naive
107838,171162.23,Seasonal Naive
23083,104079.13999999998,Seasonal Naive
4847,12605.17,Seasonal Naive
25354,26321.479999999996,Seasonal Naive
275394,144690.47999999998,Seasonal Naive
190221,32553.1,Seasonal Naive
411651,27748.510000000002,Seasonal Naive
154535,172259.66,Seasonal Naive
27403,35056.9,Seasonal Naive
408365,11017.16,Seasonal Naive
280890,136317.43,Seasonal Naive
295304,83450.88,Seasonal Naive
171807,210032.56999999998,Seasonal Naive
133664,138677.32,Seasonal Naive
5923,10213.02,Seasonal Naive
372157,599661.08,Seasonal Naive
43860,110238.26000000001,Seasonal Naive
21295,154258.04,Seasonal Naive
163873,158098.25000000003,Seasonal Naive
111966,34465.15,Seasonal Naive
12103,66976.7,Seasonal Naive
239533,191696.58,Seasonal Naive
29401,138444.07,Seasonal Naive
51113,251442.13,Seasonal Naive
125431,106256.36,Seasonal Naive
90118,30102.01,Seasonal Naive
113482,62811.6,Seasonal Naive
111871,38809.280000000006,Seasonal Naive
108283,172815.46000000002,Seasonal Naive
7670,27945.299999999996,Seasonal Naive
66435,138331.28,Seasonal Naive
6573,175574.37000000002,Seasonal Naive
8609,248525.8,Seasonal Naive
7548,6021.92,Seasonal Naive
111097,25017.270000000004,Seasonal Naive
7132,122073.74,Seasonal Naive
75440,152750.42,Seasonal Naive
9586,476.28999999999996,Seasonal Naive
63552,32187.980000000003,Seasonal Naive
64852,45288.89,Seasonal Naive
9684,119859.19,Seasonal Naive
141695,78028.21,Seasonal Naive
273078,127702.99000000002,Seasonal Naive
154191,61706.01999999999,Seasonal Naive
62217,229293.75999999998,Seasonal Naive
299057,786399.1900000001,Seasonal Naive
5272,97143.2,Seasonal Naive
223337,80183.75,Seasonal Naive
43070,284014.38,Seasonal Naive
84235,231039.03999999998,Seasonal Naive
113590,94298.87999999999,Seasonal Naive
174206,172325.93,Seasonal Naive
136055,229921.06,Seasonal Naive
196572,163725.56,Seasonal Naive
95127,94580.12999999999,Seasonal Naive
56244,220416.54,Seasonal Naive
5184,138996.71,Seasonal Naive
453757,104302.22,Seasonal Naive
11625,122378.38999999998,Seasonal Naive
111290,156514.16000000003,Seasonal Naive
223538,125147.84999999999,Seasonal Naive
31126,60030.88,Seasonal Naive
55203,30320.71,Seasonal Naive
149212,121413.47,Seasonal Naive
299847,273173.45,Seasonal Naive
51917,220169.02,Seasonal Naive
10183,198306.86000000002,Seasonal Naive
62200,15960.34,Seasonal Naive
12916,72263.23000000001,Seasonal Naive
4309,150650.13,Seasonal Naive
99595,184211.80999999997,Seasonal Naive
91402,87058.41,Seasonal Naive
63466,93216.2,Seasonal Naive
17519,314097.2,Seasonal Naive
174337,139999.12,Seasonal Naive
111869,429946.9799999999,Seasonal Naive
