INN,known_inn,actual_2023,P50_proxy,P10_empirical,P90_empirical,growth_2024,selected_model
UNKNOWN_SKU_414261,False,1570.38,5580.763229401088,0.0,7560.602333294407,2.5537661135528267,Damped ETS
UNKNOWN_SKU_414264,False,1.3,1.7753212936750185,0.0,3.4142818223759153,0.3656317643653988,Damped ETS
UNKNOWN_SKU_41608,False,24734.449999999997,14525.750895356254,4796.864635431035,21294.522050635915,-0.41273200352721584,Damped ETS
UNKNOWN_SKU_421650,False,19.189999999999998,48.564863596780725,0.0,72.75844247814243,1.5307380717446968,Damped ETS
UNKNOWN_SKU_421651,False,0.0,1.8604809014484305,0.0,3.1212197696798896,,Damped ETS
UNKNOWN_SKU_421652,False,19.65,27.154068859310257,0.0,51.927587620058425,0.3818864559445425,Damped ETS
UNKNOWN_SKU_421653,False,10.17,9.587360558272573,0.0,22.409074848186513,-0.05729001393583344,Damped ETS
UNKNOWN_SKU_421654,False,1.3199999999999998,2.1830843713317103,0.0,3.8472596773972363,0.6538517964634172,Damped ETS
UNKNOWN_SKU_421655,False,0.0,0.5887769393052587,0.0,1.8495158075367177,,Damped ETS
UNKNOWN_SKU_424280,False,0.0,0.31847581060783753,0.0,1.5792146788392967,,Damped ETS
UNKNOWN_SKU_4266,False,1041.94,0.0,0.0,285.1348389607245,-1.0,Damped ETS
UNKNOWN_SKU_4267,False,1540.04,22.855726778635585,0.0,444.2994350469371,-0.9851590044553157,Damped ETS
UNKNOWN_SKU_427470,False,48.89,65.9473188271196,0.0,127.58484209495563,0.3488917739234936,Damped ETS
UNKNOWN_SKU_427474,False,0.0,17.795907936523577,11.530893389854327,19.056646804755037,,Damped ETS
UNKNOWN_SKU_428841,False,4234.129999999999,7825.693307483172,0.0,13163.82557162804,0.8482411516611852,Damped ETS
UNKNOWN_SKU_428842,False,9731.460000000001,12094.002937467547,0.0,24362.832804107264,0.24277373975411143,Damped ETS
UNKNOWN_SKU_428846,False,59890.10000000001,18121.997158345963,0.0,34511.380442260284,-0.6974124745434394,Damped ETS
UNKNOWN_SKU_429709,False,756903.97,767234.8600662271,469519.2191760577,974367.4124153864,0.013648878161158562,Damped ETS
UNKNOWN_SKU_434231,False,83.57000000000001,100.45037683120566,0.0,205.8103240493087,0.20199086790960452,Damped ETS
UNKNOWN_SKU_434983,False,211.85000000000002,229.84285625946646,0.0,496.93038549430105,0.08493205692455241,Damped ETS
UNKNOWN_SKU_435431,False,112671.46,113022.14360840389,68704.69086214455,143855.5491812485,0.0031124439889558264,Damped ETS
UNKNOWN_SKU_435435,False,200882.93000000002,152333.9637337828,73319.99020574719,207307.11179941852,-0.24167790795473376,Damped ETS
UNKNOWN_SKU_435648,False,194.41,88.03199018351603,0.0,333.132233556394,-0.5471838373359599,Damped ETS
UNKNOWN_SKU_437039,False,362746.79000000004,256886.52449198498,114206.08239349563,356154.9541042177,-0.29182964102319153,Damped ETS
UNKNOWN_SKU_437040,False,78673.56,84603.3846851051,53658.442836654765,106133.00525929066,0.075372522676044,Damped ETS
UNKNOWN_SKU_437161,False,0.0,3543.1781019305427,3536.9130873838735,3544.438840798774,,Damped ETS
UNKNOWN_SKU_437164,False,51108.740000000005,41959.67295332435,21856.896528213194,55945.97000438827,-0.179011790286273,Damped ETS
UNKNOWN_SKU_437167,False,75366.45000000001,66064.01965607604,36419.87475435632,86688.624320252,-0.12342932888472224,Damped ETS
UNKNOWN_SKU_437169,False,29056.4,23226.839556933104,11797.985843877379,31178.345339203097,-0.20062913654364944,Damped ETS
UNKNOWN_SKU_437351,False,48022.729999999996,73975.62199520948,55086.67649364795,87117.4088399456,0.5404293340926158,Damped ETS
UNKNOWN_SKU_43832,False,19662.570000000003,12996.845672912412,5262.899411410018,18377.658129007745,-0.33900575189751847,Damped ETS
UNKNOWN_SKU_438586,False,263.38,173.5203241769589,0.0,505.57372729176063,-0.3411788132092076,Damped ETS
UNKNOWN_SKU_43898,False,0.0,20.75902981099226,14.49401526432301,22.01976867922372,,Damped ETS
UNKNOWN_SKU_439124,False,0.0,13.888103762855158,7.623089216185909,15.148842631086616,,Damped ETS
UNKNOWN_SKU_439213,False,99.37,8.849530441252234,0.0,134.12915177741232,-0.9109436405227711,Damped ETS
UNKNOWN_SKU_44049,False,0.0,46.69862660242276,40.433612055753514,47.95936547065422,,Damped ETS
UNKNOWN_SKU_443798,False,329.32,325.1913967101806,0.0,740.3779207961647,-0.012536752367968584,Damped ETS
UNKNOWN_SKU_443910,False,23.25,48.62940942321844,0.0,77.94158810959986,1.0915875020739114,Damped ETS
UNKNOWN_SKU_445158,False,225.23,241.57828459239047,0.0,525.534499884162,0.07258484479150407,Damped ETS
UNKNOWN_SKU_446070,False,46492.46,45426.13834612489,27139.099205002978,58149.155117712435,-0.022935367452595723,Damped ETS
UNKNOWN_SKU_44708,False,0.0,34.95918540892591,28.694170862256662,36.21992427715737,,Damped ETS
UNKNOWN_SKU_44795,False,19376.559999999998,19320.690949273318,11699.241984424025,24623.234584427755,-0.0028833317537623193,Damped ETS
UNKNOWN_SKU_447995,False,0.0,2.1634948128120075,0.0,3.4242336810434666,,Damped ETS
UNKNOWN_SKU_447996,False,0.0,24.76338567605562,18.49837112938637,26.02412454428708,,Damped ETS
UNKNOWN_SKU_448030,False,3034.8,2319.8320514051793,0.0,6145.922368714011,-0.23558980776157268,Damped ETS
UNKNOWN_SKU_448034,False,5270.910000000001,5131.652755130219,0.0,11776.893863080099,-0.026419962562400423,Damped ETS
UNKNOWN_SKU_448035,False,7119.609999999999,7323.527543899364,0.0,16299.49659754874,0.028641673335950246,Damped ETS
UNKNOWN_SKU_44819,False,0.0,484.44493205186035,478.1799175051911,485.7056709200918,,Damped ETS
UNKNOWN_SKU_44915,False,0.0,10.223505441218327,3.9584908945490787,11.484244309449785,,Damped ETS
UNKNOWN_SKU_44974,False,0.0,1.0172672956625746,0.0,2.278006163894034,,Damped ETS
UNKNOWN_SKU_44979,False,5493.58,5279.684017072563,0.0,12205.653848811542,-0.038935627209840784,Damped ETS
UNKNOWN_SKU_44980,False,3048.1900000000005,2969.1810091605034,0.0,6812.152619914956,-0.025919969174984847,Damped ETS
UNKNOWN_SKU_449836,False,222678.81,301463.05780270434,213876.03585616828,362400.8148993853,0.3538021772377189,Damped ETS
UNKNOWN_SKU_451343,False,149.28,131.65924107671418,0.0,319.86233932630637,-0.11803831004344734,Damped ETS
UNKNOWN_SKU_451350,False,0.0,18.576808078184087,12.311793531514837,19.837546946415547,,Damped ETS
UNKNOWN_SKU_452155,False,0.0,127.42235572571487,121.15734117904562,128.68309459394632,,Damped ETS
UNKNOWN_SKU_452160,False,14.629999999999999,162.37616847950164,70.71900566173055,180.8207781217279,10.098849520129983,Damped ETS
UNKNOWN_SKU_460954,False,1370.64,1170.7816064911897,0.0,2898.8007288439567,-0.1458139216050972,Damped ETS
UNKNOWN_SKU_460985,False,284.92,204.5924576273805,0.0,563.8021759638879,-0.2819301641605346,Damped ETS
UNKNOWN_SKU_462672,False,2.9400000000000004,18.23255593844877,0.0,21.93912821104926,5.201549638928152,Damped ETS
UNKNOWN_SKU_463413,False,79.42,91.9615662686541,0.0,192.08944718359658,0.15791445817998095,Damped ETS
UNKNOWN_SKU_463519,False,67.51,79.78465734814975,0.0,164.89713834245555,0.18181983925566203,Damped ETS
UNKNOWN_SKU_46423,False,65466.03999999999,22644.33900358061,0.0,40559.62085550716,-0.654105563684918,Damped ETS
UNKNOWN_SKU_46424,False,75274.59,96095.08264674559,66487.06935465685,116694.5491203281,0.27659390302551756,Damped ETS
UNKNOWN_SKU_465730,False,43543.52,12302.655363675687,0.0,24218.672181326496,-0.717463003365927,Damped ETS
