ATC4,sales_2019,sales_2020,sales_2021,sales_2022,sales_2023,contribution_2023,YoY
M01A G Fenamates,1976310.0299999998,2401900.73,2260776.94,2311546.3099999996,2442727.7,0.00287794048606139,0.05675049183851333
M01A H Coxibs,364879.38,367159.66,478060.23,436166.29000000004,731635.5299999999,0.0008619886337834472,0.6774233744657339
"M01A X Other antiinflammatory and antirheumatic agents, non-steroids",5263955.55,4936182.5200000005,5511252.0,5067625.899999999,6154515.18,0.007251044972635059,0.21447701575603695
M01B X Other antiinflammatory/antirheumatic agents in combination with other drugs,366843.31000000006,326110.52,357512.95,290875.58,330324.74,0.0003891776159879393,0.13562211031947058
M01C C Penicillamin and similar agents,2321.95,2272.65,2860.1,2038.2800000000002,2116.0800000000004,2.4930950362354295e-06,0.038169436976274174
"M02A A Antiinflammatory preparations, non-steroids for topical use",9043655.83,8006446.58,7862933.93,6109995.69,6317536.58,0.007443111361023094,0.03396743639928812
M02A B Capsaicin and similar agents,116850.37999999998,109810.87999999999,93903.59000000001,67851.02,56716.22000000001,6.682116297873264e-05,-0.16410659707105357
M02A C Preparations with salicylic acid derivatives,372249.16000000003,313882.04,261396.79,176596.43,152799.43,0.0001800232035048783,-0.13475357344426497
M02A X Other topical products for joint and muscular pain,13340038.38,13899017.63,13966401.06,10598498.84,10621141.75,0.012513475755206739,0.002136426143157566
M03A B Choline derivatives,3249.3499999999995,3610.3299999999995,3821.1,2315.8799999999997,2230.8399999999997,2.6283014492058163e-06,-0.036720382748674396
M03A C Other quaternary ammonium compounds,2450.31,2983.87,4927.16,2584.1000000000004,2407.18,2.836059368892102e-06,-0.0684648426918465
"M03A X Other muscle relaxants, peripherally acting agents",37.64999999999999,79.63,5095.63,5714.06,43321.590000000004,5.104005566463763e-05,6.581577722320032
M03B A Carbamic acid esters,0.0,6093.379999999999,19164.120000000003,21510.08,16896.53,1.9906929356452972e-05,-0.2144831632425357
M03B X Other centrally acting agents,1458376.64,1384022.56,1651708.52,1455383.5,1924666.61,0.0022675781500695012,0.3224463586401798
M04A A Preparations inhibiting uric acid production,446222.44999999995,452724.17,515492.47000000003,536207.22,652518.97,0.000768776135664273,0.21691567301163905
M04A C Preparations with no effect on uric acid metabolism,156.95,9767.14,44959.92999999999,44911.67999999999,71918.12000000001,8.473153566376694e-05,0.6013233083242493
M05B A Bisphosphonates,122612.43,116196.43000000001,134079.76,109382.09999999999,112965.54000000001,0.00013309223991515197,0.03276075335909634
"M05B B Bisphosphonates, combinations",0.0,0.0,1233.3400000000001,3788.9400000000005,3459.6400000000003,4.07603271670331e-06,-0.08691085105596819
M05B X Other drugs affecting bone structure and mineralization,119566.25999999998,95108.43999999999,116726.76000000001,66959.15,71702.68000000001,8.447771142526624e-05,0.07084214778712106
M09A B Enzymes,990947.96,1332105.5499999998,1948593.1099999999,909977.3400000001,983538.17,0.001158771941313692,0.08083808988034802
M09A X Other drugs for disorders of the musculo-skeletal system,1523937.65,1320008.34,1392793.8699999999,1068514.05,1146762.26,0.001351077132314526,0.07323086673497636
N01A B Halogenated hydrocarbons,2.48,16.96,168.43999999999997,126.8,289.37,3.4092610422831183e-07,1.2820977917981073
"N01A F Barbiturates, plain",14221.46,15110.38,24785.93,8837.960000000001,10457.029999999999,1.2320124752733811e-05,0.18319499069921097
N01A H Opioid anestetics,0.0,0.0,0.0,0.0,37.16,4.3780675374517284e-08,
N01A X Other general anesthetics,4861.16,4324.24,6106.06,5636.22,8302.26,9.781446446039825e-06,0.47301915113320625
N01B A Esters of amino benzoic acid,1237126.23,1137471.89,1100985.05,724453.25,663120.62,0.000781266646888284,-0.08466057678670091
N01B B Amides,2492057.62,2601109.15,2611710.29,1306765.0899999999,1071387.19,0.001262272733202537,-0.18012258040961282
N02A A Natural opium alkaloids,161767.80999999997,201358.03,165746.53999999998,124208.45,94469.22,0.0001113004912191565,-0.23943000657362679
N02A B Phenylpiperidine derivatives,692.29,1944.76,566.5799999999999,1630.28,3449.55,4.064145014482404e-06,1.115924871801163
N02A E Oripavine derivatives,899.6300000000001,837.5300000000001,664.03,902.4599999999999,120.0,1.4138000659155204e-07,-0.8670301176783458
N02A F Morphinan derivatives,1510556.38,1205881.77,1337029.4200000002,1270080.39,2283487.81,0.00269032934691274,0.7979080914712811
N02A J Opioids in combination with non-opioid analgesics,2320.6499999999996,1117.66,824.73,723.6800000000001,1235.0100000000002,1.455047682838606e-06,0.7065692018571745
N02A X Other opioids,85491.8,89629.23000000001,69041.57,45106.240000000005,38080.78999999999,4.4865519510095904e-05,-0.15575339465227012
N02B A Salicylic acid and derivatives,69594640.63000001,66735143.620000005,62617666.690000005,51860644.71,48466721.949999996,0.05710187890634933,-0.06544312703743871
N02B B Pyrazolones,25916280.4,24612097.28,22941148.73,19020764.27,18270696.180000003,0.021525926219672045,-0.039434172010796686
N02B E Anilides,27890377.97,34905223.64,32201291.130000003,28763784.080000002,27645282.48,0.03257075182706432,-0.03888575984610165
N02B F Gabapentinoids,1371327.27,1332035.85,1639360.92,1872478.39,2816997.77,0.003318893027424895,0.5044220456931416
N02B G Other analgesics and antipyretics,16917.24,32385.350000000006,72104.60999999999,67598.97,98728.95,0.00011631916334814177,0.46050967936345777
N02C A Ergot alcaloids,40737.89000000001,8581.38,45999.86,70834.9,75754.02999999998,8.925087717280524e-05,0.0694450052163551
N02C C Selective 5HT1-receptor agonists,1438470.54,1425435.6500000001,1472658.82,1292592.28,1435611.93,0.0016913902010525896,0.11064560125641476
N02C D Calcitonin gene-related peptide (CGRP) antagonists,0.0,4.74,74.87,148.48999999999998,360.02,4.241635831090881e-07,1.4245403730890973
N02C X Other antimigraine preparations,3.81,3.32,0.0,0.0,0.0,0.0,
N03A A Barbiturates and derivatives,83613.11,79985.5,74476.4,73083.21999999999,71763.09,8.454888447691786e-05,-0.018063380349141567
N03A B Hydantoin derivatives,25788.890000000003,25065.060000000005,20853.379999999997,19265.19,16484.649999999998,1.94216660471619e-05,-0.14432974707231028
N03A E Benzodiazepine derivatives,12026.199999999999,14654.19,15062.600000000002,14323.380000000001,12019.07,1.4160468298536046e-05,-0.16087753030360163
N03A F Carboxamide derivatives,1301235.98,1110431.75,1083760.45,1042745.8099999999,1021682.23,0.0012037120034322634,-0.02020010993858601
N03A G Fatty acid derivatives,441630.02,473026.05000000005,502306.61,484418.85000000003,466935.26000000007,0.0005501275844719006,-0.03609188618485837
N03A X Other antiepileptics,467687.09,522283.72,605148.7,600442.42,638286.78,0.0007520082430308378,0.06302745898599227
N04A A Tertiary amines,215358.91999999998,197123.32,177703.50999999998,139762.31000000003,142111.31,0.0001674308162044508,0.01680710629353488
N04B A DOPA and derivatives,197113.43000000002,204628.37,217046.16999999998,217562.39,259732.79,0.0003060085296853517,0.19383129593308834
N04B B Adamantane derivatives,85525.76000000001,89181.64,115269.19,94006.13,88194.96,0.00010390836688451392,-0.06181692619406842
N04B C Dopamine agonists,211115.05,223183.52,243768.79000000004,215646.76,221439.08000000002,0.00026089215491689353,0.026860222708655623
N04B D Monoamine oxidase type B,13492.84,14383.509999999998,20990.89,18864.45,17513.27,2.0633551900330257e-05,-0.07162572987815707
N05A A Phenothiazines with aliphatic side-chain,319185.45,292461.58,264697.78,233075.59000000003,217303.62,0.000256019893566401,-0.06766890518222024
N05A B Phenothiazines with piperazine structure,162561.35,153472.41,136860.74,118134.83,116916.1,0.00013774665823882134,-0.010316432503436945
N05A C Phenothiazines with piperidine structure,38968.44,39585.28,42532.89,38762.92,40430.28,4.7633610440819125e-05,0.043014303360015216
N05A D Butyrophenone derivatives,93128.75,97662.4,107115.52000000002,91280.08000000002,82182.57,9.682476906925574e-05,-0.09966588548125732
N05A E Indole derivatives,2853.94,2512.1399999999994,2365.0200000000004,2439.94,1947.3199999999997,2.2942676202988426e-06,-0.20189840733788544
N05A F Thioxanthene derivatives,99395.34,112581.52,121391.0,118273.12,120892.17,0.00014243113159555858,0.0221440848098029
"N05A H Diazepines, oxazepines, thiazepines and oxepines",504694.45,616438.67,734552.52,756917.36,935659.6799999999,0.0011023630977154122,0.2361450925104953
N05A L Benzamides,466544.8,516104.22,589709.71,515034.47,552561.63,0.0006510097240969895,0.07286339494907978
N05A N Lithium,8698.949999999999,10406.04,12480.240000000002,12904.369999999999,13982.47,1.6473680839718157e-05,0.08354534161683214
N05A X Other antipsychotics,189765.03999999998,230147.91,277053.59,279300.42000000004,331787.77,0.0003909013092466363,0.18792435041809097
N05B A Benzodiazepine derivatives,2900115.39,2886473.84,3044955.21,3124612.12,2921176.6100000003,0.0034416330698073976,-0.0651074444401758
N05B B Diphenylmethane derivatives,133721.25,21812.86,128797.87999999999,166079.58000000002,296152.19,0.00034891665478585483,0.7831944782133962
N05B E Azaspirodecanedione derivatives,53060.729999999996,64477.950000000004,80853.0,71944.47,99720.59,0.0001174874805959455,0.3860772064899498
N05B X Other anxiolytics,24061.499999999996,29195.18,42083.45000000001,175055.93000000002,365574.07999999996,0.00043070721533417145,1.0883273134477642
"N05C B Barbiturates, combinations",12955939.02,12105028.72,11669699.91,10577981.81,8833452.63,0.010407279925463024,-0.16492079598310438
N05C D Benzodiazepine derivatives,261660.47999999998,265755.57,278682.08999999997,254708.55,293176.1,0.0003454103245873793,0.15102575080420344
N05C F Benzodiazepine related drugs,330302.63,409613.24,521344.24000000005,499838.62,468537.49000000005,0.0005520152785382439,-0.06262247202907201
N05C H Melatonin receptor agonists,235807.17000000004,328114.76999999996,460655.21,361876.88,353609.33,0.00041661074505195257,-0.02284630618015715
N05C M Other hypnotics and sedatives,19716837.94,18735378.27,17074864.09,15376132.95,11851098.07,0.013962569360447749,-0.22925366810125036
"N05C X Hypnotics and sedatives in combination, excl. barbiturates",4779.06,225882.94,808638.9900000001,492619.7700000001,318262.2900000001,0.0003749660388170205,-0.3539392663838886
N06A A Non-selective monoamine reuptake inhibitors,503200.89,476837.02,497056.66000000003,502033.18,564914.68,0.0006655636765172044,0.12525367347233907
N06A B Selective serotonin reuptake inhibitors,736229.43,841501.98,1105219.14,1174136.31,1643935.76,0.0019368304048740677,0.40012343200594813
N06A X Other antidepressants,331175.81,496114.33,691144.69,655335.08,916297.58,0.0010795513158351933,0.3982123160566957
N06B A Centrally acting sympathomimetics,4013.58,19180.149999999998,40006.73,45507.11,48988.06,5.7716102047561225e-05,0.07649244260951749
N06B C Xanthine derivatives,659136.4400000001,584199.2699999999,630509.7899999999,514626.55000000005,586708.28,0.0006912401707809848,0.1400660925869448
N06B X Other psychostimulants and nootropics,9922376.5,9283989.41,10065212.24,8412020.47,8489784.22,0.010002381241537123,0.00924436052876132
N06D A Cholinesterase inhibitors,135006.24000000002,137289.48,153947.24000000005,122255.77999999997,175339.16999999998,0.00020657877508631052,0.43419943008011597
N06D X Other anti-dementia drugs,506017.01,428072.58,447322.49,385752.76999999996,426789.12,0.0005028287383233559,0.10637992307871191
N07A A Anticholinesterases,420266.99,354432.56,389352.86,333649.22,366548.23,0.0004318549264460145,0.09860358732443619
N07A X Other parasympathomimetics,569008.72,551683.38,958039.4500000001,684633.75,790973.27,0.000931898384386179,0.1553232220877221
N07B A Drugs used in nicotine dependence,321608.58999999997,312400.15,325358.0,220076.19,219795.35,0.0002589555669316041,-0.0012761035166957146
N07B B Drugs used in alcohol dependence,969728.62,897223.05,983703.24,585070.7400000001,688951.62,0.0008116998714738372,0.1775526836293333
N07B C Drugs used in opioid dependence,417916.50999999995,453227.87,496159.97000000003,499903.20999999996,215623.79,0.00025404077376246195,-0.5686689229301007
N07C A Antivertigo preparations,4201703.37,3612636.2399999998,4107073.8200000003,3361940.3000000003,3744114.4499999997,0.00441119104683771,0.11367666165874502
N07X X Other nervous system drugs,4387242.71,3492778.15,3796210.35,2761264.92,2642752.9499999997,0.0031136035790903633,-0.04291944939495351
P01A A Hydroxyquinoline derivatives,3215.210000000001,68.94,0.0,0.0,0.0,0.0,
P01A B Nitroimidazole derivatives,447014.82,387887.13,398616.13,249965.68,298709.99,0.00035193016962635373,0.1950040101505135
P01A X Other agents against amoebiasis and other protozoal diseased,9997.35,5231.6900000000005,3763.3400000000006,0.0,0.0,0.0,
P01B A Aminoquinolines,24056.34,24816.05,21605.079999999994,21944.840000000004,24938.69,2.9381934638205607e-05,0.13642614847043744
P01B C Methanolquinolines,288.02,0.0,0.0,0.0,0.0,0.0,
P02C A Benzimidazole derivatives,3976254.85,3341636.69,3280333.79,2504244.3499999996,3001953.57,0.00353680179595111,0.1987462685100998
P02C B Piperazine and derivatives,154834.45,91748.20999999999,5342.790000000001,84.19,0.0,0.0,-1.0
P02C C Tetrahydropyrimidine derivatives,462824.37,370197.80000000005,326401.27,246521.25000000003,271638.68000000005,0.00032003565307433754,0.101887484344656
P02C E Imidazothiazole derivatives,225446.72999999998,181491.90000000002,172094.01,127727.12000000001,135587.91,0.00015974516341278974,0.06154362519095402
P02C X Other antinematodals,95033.23000000001,78021.19,57005.73,35939.12,52684.270000000004,6.207085366559257e-05,0.46593099664098614
"P03A C Pyrethrines, incl. synthetic compounds",105764.97,97503.51000000001,79003.88999999998,65914.97,100574.95999999999,0.00011849407089787569,0.5258288064152952
"P03A X Other ectoparasiticides, incl. scabicides",840386.11,663953.65,619913.73,480740.53,502318.64,0.0005918151052854956,0.044885148335631175
"R01A A Sympathomimetics, plain",40203997.410000004,36619444.18,41086099.96,33796729.76,37822449.29,0.044561151082740356,0.11911565286309522
"R01A B Sympathomimetics, combinations excl. corticosteroids",2642130.33,2437316.54,3303148.3,2502961.68,2964978.73,0.0034932392699267636,0.18458814359475118
"R01A C Antiallergic agents, excl. corticosteroids",88725.91,81356.17,77838.41,65986.62,55169.85999999999,6.499929308712502e-05,-0.16392353480144917
R01A D Corticosteroids,2124878.68,1848544.3,2425935.71,1797646.62,2524783.5,0.002974615898935349,0.4044937819870291
R01A X Other nasal preparations,4130459.04,3515049.0,3654144.9,2282055.94,2402285.83,0.0028302932206682677,0.05268490044113472
R01B A Sympathomimetics,353666.69999999995,326012.2,470013.69,342163.8,952286.04,0.0011219517217686916,1.783129132888985
R02A A Antiseptics,27527651.51,23295810.27,24489489.490000002,18484720.71,17863042.12,0.021045641772256433,-0.03363202505211127
R02A B Antibiotics,397928.42,748098.8200000001,717760.3300000001,477117.78,679115.98,0.0008001118477402361,0.42337177206013976
R02A X Other throat preparations,1745507.46,1601276.17,2005885.87,1958930.01,2355110.9,0.002774713288048634,0.20224351456027767
R03A C Selective beta-2-adrenoceptor agonists,2422299.43,2325508.57,2457635.7300000004,2079350.16,2000281.5399999996,0.0023566651442513318,-0.03802563970274264
"R03A K Adrenergics in combination with corticosteroids or other drugs, excl. anticholinergics",564806.3,585019.08,617453.2999999999,658755.69,1033327.5599999999,0.0012174321437002698,0.5686051379685237
R03A L Adrenergics in combinations with anticholinergics incl. triple combinations with corticosteroids,687828.99,586039.8,705455.6599999999,508722.68000000005,537074.42,0.0006327632086646167,0.055731228652907694
R03B A Glucocorticoids,772125.8099999999,675472.89,978544.5900000001,725310.57,984442.0299999999,0.0011598368390866739,0.35726965898208274
R03B B Anticholinergics,37702.7,36097.32,45374.26,35875.27,146461.79,0.00017255640696342095,3.0825278806264045
R03C C Selective beta-2-adrenoceptor agonists,0.0,0.0,17.77,760.6700000000001,16547.86,1.9496137965634005e-05,20.75432184784466
R03D A Xanthines,1077930.6600000001,1026451.3700000001,1016499.26,686494.77,531321.55,0.0006259853686769472,-0.2260370024377607
R03D B Xanthines and adrenergics,24.48,0.0,0.0,0.0,0.0,0.0,
R03D C Leucotriene receptor antagonists,449683.57,449821.06,605188.7200000001,436140.39,559567.2,0.0006592634535368026,0.2829978897391272
R03D X Other systemic drugs for obstructive airway diseases,714862.86,141144.79,121028.58,71849.91,63674.280000000006,7.501891771760276e-05,-0.11378761643542767
R05C A Expectorants,16152134.59,12613798.4,13529482.1,9092569.219999999,8457153.12,0.009963936365428042,-0.06988300937015024
R05C B Mucolytics,13661690.04,12710548.65,14846703.32,10160495.08,9664395.7,0.01138626939807806,-0.048826299909000226
R05D B Other cough suppressants,1738688.28,1525224.93,2072231.8800000001,1584559.28,1519072.45,0.0017897206082837093,-0.041328103546873995
R05F A Opium derivatives and expectorants,5190710.77,3050344.55,2895119.25,1620445.42,1277915.3900000001,0.0015055973855137154,-0.21138017101495454
R05F B Other cough suppressants and expectorants,2072205.4200000002,1730382.96,1955057.83,1518375.19,1639695.17,0.0019318342828561338,0.0799011870050379
R05X OTHER COLD PREPARATIONS,9156845.37,7868759.45,9419050.9,6286171.6,6315496.58,0.007440707900911037,0.004664998327439829
R06A A Aminoalkyl ethers,4158033.48,4084485.409999999,4617237.15,3808174.0599999996,4572503.51,0.005387171469864124,0.20070759318180964
R06A B Substituted alkylamines,365675.32999999996,321354.23,385082.25,260409.98,295909.72,0.0003486309847008693,0.13632250192561735
R06A C Substituted ethylene diamines,1242292.33,1119687.09,1282194.78,1038384.5,1072529.01,0.00126361798752859,0.03288233790084494
R06A E Piperazine derivatives,3806159.14,3555180.52,3630506.85,3003196.67,3589155.7800000003,0.004228623898620893,0.19511180065340183
R06A X Other antihistamines for systemic use,10335087.05,9145960.76,9753726.49,7217109.77,8524545.809999999,0.010043336190064894,0.18115784319018324
R07A A Lung surfactants,0.0,0.4,0.55,0.33999999999999997,1.46,1.72012341353055e-09,3.2941176470588243
R07A B Respiratory stimulants,3021749.2399999998,2988698.03,2476872.21,2391872.5300000003,2851254.93,0.0033592536733132944,0.19205973321663583
R07A X Other respiratory system products,350865.07,377130.13,362421.37,200368.58999999997,236718.62,0.00027889400046619253,0.18141580973345195
S01A A Antibiotics,1933330.4800000002,1651970.93,1740802.46,1245298.12,1691434.74,0.0019927921224198344,0.35825688068974193
S01A B Sulfonamides,1339541.73,1059025.84,1016698.4600000001,710786.09,755302.4,0.0008898721524217924,0.06262968652073653
S01A D Antivirals,680403.38,969614.1900000001,370148.95,207469.97,252224.89999999997,0.00029716298353794625,0.21571762891757285
S01A E Fluoroquinolones,998224.92,866543.4400000001,888298.91,657834.76,752855.83,0.0008869896850657366,0.14444519471728734
S01A X Other antiinfectives,702087.63,512702.68,458087.87,356293.76999999996,381964.72,0.0004500181219278361,0.07204995473257925
"S01B A Corticosteroids, plain",916361.5,789122.5199999999,829274.83,721325.28,835052.95,0.0009838315964607915,0.15766488871705686
"S01B C Antiinflammatory agents, non-steroids",327309.35,304859.24,322777.44,253046.72999999998,303946.63,0.00035809980460733363,0.2011482227017911
S01C A Corticosteroids and antiinfectives in combination,948248.4900000001,815730.2,1015144.13,828434.3500000001,1092545.22,0.0012872004200430724,0.3188072416359846
S01E A Sympathomimetics in glaucoma therapy,107796.69,115466.46,137229.74,134601.91000000003,152042.68,0.0001791316258383103,0.12957297559893433
S01E B Parasympathomimetics,158941.63999999998,137055.09000000003,126005.81999999999,98637.95999999999,90157.73,0.00010622083718066142,-0.0859732906073889
S01E C Carbonic anhydrase inhibitors,485142.11,514767.04000000004,555159.8099999999,513443.63,560271.33,0.0006600930360704802,0.09120319595746063
S01E D Beta blocking agents,1644933.03,1563131.3499999999,1638191.01,1429496.92,1585344.69,0.0018678003560173503,0.109022809227179
S01E E Prostaglandin analogues,727815.1900000001,729048.81,785080.5599999999,737977.1900000001,827098.1399999999,0.0009744595040421702,0.12076382740230751
S01F A Anticholinergics,96668.98,80749.92,99707.18999999999,81286.25,100291.98999999999,0.00011816068506066559,0.23381248366113572
S01F B Sympathomimetics excl. antiglaucoma preparations,229303.12,181867.18999999997,213750.58,150110.32,181517.99,0.000213858455189044,0.20923058454608578
S01G A Sympathomimetics used as decongestants,1142032.8399999999,1007539.11,1055290.71,760487.2899999999,778371.78,0.0009170517282256509,0.023517145171486176
S01G X Other antiallergics,258123.52000000002,227965.62,246415.38,185701.45,216316.84000000003,0.0002548573022088643,0.16486349460383876
S01H A Local anesthetics,31759.57,26446.350000000006,31218.920000000002,24991.210000000003,32345.62,3.810853307339865e-05,0.2942798688018706
S01J A Colouring agents,2.7500000000000004,0.0,0.0,0.0,0.0,0.0,
S01L A Antineovascularisation agents,1407.37,711.1700000000001,954.6299999999999,793.7,1767.0,2.081820597060604e-06,1.2262819705178276
S01X A Other ophthalmologicals,5044621.37,4499308.7299999995,4413503.529999999,3420095.96,3696662.81,0.0043552851037045445,0.08086523104456989
S02A A Antiinfectives,354375.0800000001,266448.42000000004,272800.12,207294.08999999997,234952.66999999995,0.00027681341694418956,0.13342676580890456
S02C A Corticosteroids and antiinfectives in combination,393040.39,367853.27999999997,469947.83999999997,375734.71,489431.52999999997,0.000576631941145945,0.3025986606347866
S02D A Analgesics and anesthetics,1406081.46,1011386.64,1367366.0099999998,1009935.86,1359638.49,0.001601880822319399,0.34626221708772675
S03A A Antiinfectives,2250023.42,1856164.0,1945245.83,1599672.3,2139012.91,0.0025201138276267914,0.3371569352047916
S03C A Corticosteroids and antiinfectives in combination,65606.90000000001,51979.89000000001,52791.969999999994,35706.719999999994,43040.03,5.070833104250498e-05,0.20537618689143122
V01A A Allergen extracts,0.0,0.18,14.540000000000001,39.120000000000005,1691.6299999999999,1.9930221712538933e-06,42.242075664621666
V03A B Antidotes,184522.60000000003,175322.46999999997,183121.76,262765.92,250976.9,0.00029569263146939415,-0.04486510275000655
V03A C Iron chelating agents,3.4299999999999997,1.27,0.36999999999999994,0.4699999999999999,9.34,1.1004077179709134e-08,18.872340425531917
V03A E Drugs for treatment of hyperkalemia and hyperphosphatemia,20.72,83.72999999999999,380.84999999999997,360.85,344.89000000000004,4.063379206113366e-07,-0.04422890397672152
V03A F Detoxifying agents for antineoplastic treatment,7332.69,6418.63,8828.650000000001,6254.089999999999,7471.4,8.80255484373435e-06,0.19464222612722248
V03A X Other therapeutic products,465622.07999999996,441438.39,516203.19999999995,348684.99000000005,463885.03,0.000546533904992686,0.3303842818126468
V04C A Tests for diabetes,49919.41,39730.7,39244.25000000001,30563.259999999995,44689.200000000004,5.26513282547599e-05,0.46218695256985054
V04C F Tuberculosis diagnostics,662.4800000000001,1535.06,1286.91,870.6600000000001,278.21000000000004,3.277777636152975e-07,-0.680460799852985
V04C J Tests for thyreoidea function,0.03,0.0,0.0,0.0,0.0,0.0,
V04C X Other diagnostic agents,0.0,0.0,0.0,0.0,2.63,3.0985784777981822e-09,
"V06D D Amino acids, incl. combinations with polypeptides",9072.93,12988.89,15193.670000000002,17012.24,22378.36,2.636543903590104e-05,0.315427010199715
"V07A B Solvents and diluting agents, incl. irrigating solutions",1878594.77,2126541.9699999997,2171377.04,1039218.0299999999,831271.04,0.0009793758759547196,-0.20009948249261988
"V08A A Watersoluble, nephrotropic, high osmolar X-ray contrast media",20322.530000000002,15505.220000000001,15381.009999999998,9219.63,9498.04,1.119027464839021e-05,0.03019752419565669
"V08A B Watersoluble, nephrotropic, low-osmolar X-ray contrast media",23047.22,25245.15,82061.11999999998,59068.6,51941.420000000006,6.119565251645478e-05,-0.12065936893713403
V08B A Barium sulfate containing X-ray contrast media,101354.41,60089.03,49672.58,37408.46,41260.35,4.861157129141454e-05,0.10296841944308843
V08C A Paramagnetic contrast media,7155.08,4848.84,6376.17,5354.15,7525.030000000001,8.865739925013559e-06,0.40545744889478286
