INN,sales_2019,sales_2022,sales_2023,known_inn,YoY,CAGR,portfolio_share_2023,sku_count,brand_count,strength_breadth,form_breadth,pack_breadth,zero_rate,mean_demand,CV,ADI,CV2_positive,leading_zeros,trailing_zeros,internal_zero_months,seasonality_strength,trend_strength,lag12_autocorrelation,segment,market_level,market,market_growth,peer_share_2023,share_change_3m,share_change_6m,share_change_12m,actual_2023,P50_proxy,P10_empirical,P90_empirical,growth_2024,selected_model,opportunity_probability,predicted_share_change_6m,holdout_WAPE,holdout_bias,relative_growth,cluster,PC1,PC2,archetype,action,reason,supply_watch
RUPATADINUM,0.0,29068.2,51063.11,True,0.7566657034147284,,6.016085690320956e-05,2,2,1,2,2,0.2333333333333333,2216.607833333333,0.8524860846063486,1.3043478260869563,0.3238282687430546,14,0,0,0.009207101063313,0.6727962906695026,0.2648406727983151,Stable,ATC4,R06A X Other antihistamines for systemic use,0.181157843190183,0.0059901267631289,0.0028792513265098,0.0019971045987205,0.0019624479656094,51063.11,60772.71520289701,40687.88658256989,74746.5252559555,0.1901491155336407,Damped ETS,0.1226761013871357,0.0,0.4378369355632164,-0.4165048990466951,0.5755078602245454,3.0,-0.22590701738277338,0.2938330331540877,Emerging / Mixed,Market-led Growth,销量增长且同类份额变化不超过0.2个百分点,True
RUTOSIDUM,12.2,0.0,0.0,True,,-1.0,0.0,1,1,0,1,1,0.9833333333333332,0.2033333333333333,7.681145747868607,60.0,0.0,0,59,0,0.181000463654629,0.043316042220804,,Potential discontinued,ATC4,C05C A Bioflavonoids,0.1348441554655208,0.0,0.0,0.0,0.0,0.0,2.223813218341434,0.0,3.484552086572893,,Damped ETS,0.0107019192169819,0.0,,,,1.0,-4.8542545566588,-0.32696322586675286,Niche / Volatile,Monitor,常规跟踪销量与生命周期信号,False
RUXOLITINIB,0.0,0.12,0.0,True,-1.0,,0.0,2,1,2,1,1,0.9,0.0053333333333333,3.108707528861473,10.0,0.06640625,12,12,30,0.1169130760367554,0.0002336516002838,-0.1327800829875519,Potential discontinued,ATC3,L01E PROTEIN KINASE INHIBITORS,-0.3031929496811925,0.0,0.0,0.0,-1.9493969053324128e-05,0.0,0.0274519167754196,0.0,1.2881907850068788,,Damped ETS,0.0267647604420471,0.0,,,-0.6968070503188075,1.0,-2.760343601463517,-0.3745894905340923,Niche / Volatile,Monitor,常规跟踪销量与生命周期信号,False
SABALIS SERRULATAE*&,215333.93,156540.46,151111.76,True,-0.0346792132845398,-0.0847358552920622,0.0001780348468738,2,1,1,1,2,0.0,15044.662,0.2182607548830671,1.0,0.0476377571221263,0,0,0,0.8162518323417216,0.7411856978478777,0.754425068228864,Seasonal,ATC4,G04C X Other preparations used in benign prostatic hypertrophy,-0.0267479581876685,0.4231156731744875,-0.0134752670424775,0.0244516866765964,-0.0034763970543404,151111.76,131871.94594628306,72434.63783645577,173224.83320723055,-0.1273217521503088,Damped ETS,0.3469897397938958,0.0,0.1224953101414473,-0.08928543942657,-0.0079312550968713,3.0,0.9869762149617143,-0.5681673673559595,Emerging / Mixed,At Risk,同类份额与预测销量同时下降，核查原因,False
SACUBITRILUM+VALSARTANUM,24489.89,177442.66999999998,222093.92,True,0.2516376134331162,0.735351513009445,0.0002616636656128,3,1,3,1,1,0.0,10629.711999999998,0.5879780522206969,1.0,0.3457181898932445,0,0,0,0.0376735784580898,0.7892321173850966,0.8676883628602011,Stable,ATC3,"C09D ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs), COMBINATIONS",0.0971565531467733,0.0396716188931859,-0.0006027746225268,0.0047712837786267,0.0048963962764631,222093.92,254169.80289363384,166812.83774175332,314947.5003746366,0.1444248581574581,Damped ETS,0.2640849234278871,0.0,0.0745574500591073,-0.0465902841519335,0.1544810602863429,3.0,0.4704670172724135,0.5498373857932644,Emerging / Mixed,Monitor,常规跟踪销量与生命周期信号,False
SALBUTAMOLUM,2308445.36,1975089.43,1917613.56,True,-0.0291003886340477,-0.0453143973094269,0.0022592684812737,9,4,2,1,3,0.0,179342.96683333334,0.1597634116780268,1.0,0.0255243477110026,0,0,0,0.3990968581314136,0.2827541926114811,0.0803120199769424,Stable,ATC4,R03A C Selective beta-2-adrenoceptor agonists,-0.0380256397027425,0.9586718277668052,0.0018118268765091,0.0016381308033086,0.0088128439388963,1917613.56,1836511.669926564,1299932.3245299784,2163785.575026056,-0.0422931354706502,Damped ETS,0.2542432404846618,0.0,0.0690497436324786,-0.0293544133967305,0.008925251068694802,3.0,1.4377660487791708,0.04111098530522696,Emerging / Mixed,Monitor,常规跟踪销量与生命周期信号,False
SALMETEROLUM,1.83,0.0,0.0,True,,-1.0,0.0,1,1,1,1,1,0.9833333333333332,0.0305,7.68114574786861,60.0,0.0,0,59,0,0.1810004636546284,0.0433160422208037,,Potential discontinued,ATC4,R03A C Selective beta-2-adrenoceptor agonists,-0.0380256397027425,0.0,0.0,0.0,0.0,0.0,0.3335719827512151,0.0,1.5943108509826742,,Damped ETS,0.0099495008017677,0.0,,,,1.0,-4.627472494081296,-0.266445035855033,Niche / Volatile,Monitor,常规跟踪销量与生命周期信号,False
SALVIA OFFICINALIS*&,457106.17,194849.74,168382.15000000002,True,-0.1358359010384102,-0.2209420893978279,0.0001983822456408,13,3,0,2,1,0.0,25471.90433333333,0.4496411604564013,1.0,0.2021771731765793,0,0,0,0.6459058554527245,0.8839383116067677,0.8061730488012857,Seasonal,,,,,,,,168382.15000000002,151845.2283386128,85614.89835142215,197924.28972805035,-0.0982106574918257,Damped ETS,,,0.3175866750841188,-0.2641797910372822,,3.0,1.5351229776720827,-0.2584285670927865,Emerging / Mixed,Monitor,跨多个ATC3或不足3个同类INN，竞争份额不适用,False
SAMBUCUS NIGRA*&,58087.130000000005,31602.65,26205.7,True,-0.1707752356210633,-0.1804433823008643,3.08746836561353e-05,3,1,0,1,1,0.0,3857.015999999999,0.5700138606735875,1.0,0.324915801360008,0,0,0,0.7318772786463386,0.5916481570012999,0.6290402214608668,Seasonal,ATC4,R05X OTHER COLD PREPARATIONS,0.0046649983274396,0.0041494282623774,0.0003387106041529,-0.0005281342059817,-0.0008779002948003,26205.7,20644.65442396026,10337.076343116643,27816.044378615094,-0.2122074806641204,Damped ETS,0.0524140039828478,0.0,0.360716213700279,-0.179167173312891,-0.17544023394850292,3.0,0.4818864131617719,-0.8712038472636455,Emerging / Mixed,At Risk,同类份额与预测销量同时下降，核查原因,False
SAMBUCUS+HYPERICUM+TILIA+ARCTOSTAPHYLOS+EQUISETUM*&,1.34,0.0,0.0,True,,-1.0,0.0,1,1,0,1,0,0.9833333333333332,0.0223333333333333,7.68114574786861,60.0,0.0,0,59,0,0.1810004636546279,0.0433160422208033,,Potential discontinued,ATC4,G04B X Other urologicals,0.067501027163765,0.0,0.0,0.0,0.0,0.0,0.2442548944735673,0.0,1.5049937627050265,,Damped ETS,0.0100411150701376,0.0,,,,1.0,-4.836028720430082,-0.366303964147362,Niche / Volatile,Monitor,常规跟踪销量与生命周期信号,False
SANGUIRITRINUM*,117281.5,19431.11,265.75,True,-0.9863234781749473,-0.7818220080360816,3.13097806264208e-07,1,1,0,1,1,0.0166666666666666,5276.578666666665,0.8266696891587549,1.0169491525423728,0.655326395390935,0,1,0,0.0292808931957365,0.7423225233488058,0.6809874412505774,Stable,ATC4,D08A X Other antiseptics and disinfectants,-0.1002394803175447,1.3475915903441078e-05,-8.032104469113751e-06,-3.257474802322614e-06,-0.0008730870020357,265.75,0.0,0.0,72.72451720234614,-1.0,Damped ETS,0.0335422813664853,0.0,1.0,-1.0,-0.8860839978574025,3.0,-1.0507806192693294,-1.4486872611143775,Emerging / Mixed,At Risk,同类份额与预测销量同时下降，核查原因,False
SAXAGLIPTINUM,13341.350000000002,9913.37,9006.680000000002,True,-0.0914613294974361,-0.0935554569244929,1.0611370648066667e-05,4,1,2,1,1,0.0,946.3706666666664,0.1934712858991875,1.0,0.0374311384674851,0,0,0,0.3582391560554567,0.6082181960492744,0.4059321122119831,Stable,ATC4,A10B H Dipeptidyl peptidase 4 (DPP-4) inhibitors,0.37217352945184,0.0798536676318543,-0.0018651764311941,-0.0129874467981867,-0.040749992412098,9006.680000000002,8262.216443924612,0.0,19617.287993647533,-0.0826568231662933,Damped ETS,0.3447544878046413,0.0,0.1281212798222433,-0.0861968427568712,-0.46363485894927614,3.0,0.36548538277303527,-0.6569749656972341,Emerging / Mixed,At Risk,同类份额与预测销量同时下降，核查原因,False
SCOPOLAMINUM*,67059.37000000001,96576.09,70406.95999999999,True,-0.2709690359176894,0.012252903079265,8.29511372407595e-05,5,2,2,3,4,0.0,6348.503166666667,0.457303668141345,1.0,0.2091266448955293,0,0,0,0.0849034768579301,0.0789659569012795,-0.1317824119886302,Stable,,,,,,,,70406.95999999999,2932.884955451791,0.0,22200.28730233757,-0.9583438206187032,Damped ETS,,,1.0130666103255856,0.7626222934910651,,3.0,1.3117887900605876,0.23495088941808587,Emerging / Mixed,Monitor,跨多个ATC3或不足3个同类INN，竞争份额不适用,False
SCUTELLARIA BAICALENSIS*&,1853.34,0.0,0.0,True,,-1.0,0.0,1,1,0,1,1,0.7333333333333333,35.23133333333333,2.1145702163372144,3.75,0.4590419199521107,0,44,0,0.0431496892586814,0.6046815525219185,0.8253055636964081,Potential discontinued,ATC4,N05C M Other hypnotics and sedatives,-0.2292536681012504,0.0,0.0,0.0,0.0,0.0,105.85505797998424,99.590043433315,107.11579684821572,,Damped ETS,0.009927171482949,0.0,,,,1.0,-3.1017244577772103,-1.0196671698787974,Niche / Volatile,Monitor,常规跟踪销量与生命周期信号,False
SECNIDAZOLUM,146249.69,99569.76,136289.6,True,0.368785060845783,-0.0174787758007943,0.0001605718712196,2,2,2,1,2,0.0,11602.909166666666,0.2482959626282513,1.0,0.0616508850574899,0,0,0,0.2254379054564358,0.0763624000020889,-0.1275539471961992,Stable,ATC4,P01A B Nitroimidazole derivatives,0.1950040101505135,0.4562606024659569,-0.0096396528076981,0.0199772408859097,0.0579268792124287,136289.6,109941.55543677536,56334.29848096253,147238.24540742775,-0.1933239554832111,Damped ETS,0.5918617862028047,0.0,0.4462684581994748,-0.4462684581994748,0.1737810506952695,3.0,0.3710297202846401,0.5278286404318484,Emerging / Mixed,Emerging Opportunity,机会概率位于前20%，份额上升且规模尚未进入前25%，先验证增长驱动,False
SECUKINUMAB,0.0,561.51,2457.2899999999995,True,3.3762176987052763,,2.89509730331129e-06,1,1,1,1,1,0.45,58.25666666666668,1.4768526786967249,1.818181818181818,0.7496016090155307,27,0,0,0.0907905766768939,0.731679676190484,0.3261730015772571,Lumpy / volatile,ATC4,L04A C Interleukin inhibitors,1.9763907206019076,0.8924760472734931,-0.0484812988696701,-0.0438146570979299,0.2854775823090583,2457.2899999999995,2382.015168887383,0.0,5480.016182403864,-0.0306332712511003,Damped ETS,0.4867188956705218,0.0,0.7472969756364438,-0.7384244188621587,1.3998269781033688,1.0,-1.9496810581010051,1.992024109921371,Niche / Volatile,Emerging Opportunity,机会概率位于前20%，份额上升且规模尚未进入前25%，先验证增长驱动,False
SELEGILINUM,2725.47,2895.92,448.56,True,-0.8451062184038233,-0.3630654840293997,5.284784646392216e-07,2,2,1,1,2,0.0666666666666666,219.34866666666667,0.7591301327887157,1.0714285714285714,0.4711933212739588,0,0,4,0.1028768186113465,0.3366476249863591,-0.1282754650795098,Stable,ATC3,N04B DOPAMINERGIC AGENTS,0.0747150420690401,0.0007643128468659,0.0008611103002708,-0.0006486334785033,-0.0045387955472141,448.56,726.3825232356692,0.0,1291.8995499695725,0.6193653541012778,Damped ETS,0.1222072284634476,0.0,3.641837653491261,3.641837653491261,-0.9198212604728634,3.0,-0.7252885534800447,-0.780540759543144,Emerging / Mixed,Monitor,常规跟踪销量与生命周期信号,False
SELENIUM*,134576.11,67992.49,76678.84000000001,True,0.1277545505393316,-0.1311858391250226,9.034045753860472e-05,2,1,2,1,1,0.0,8512.974333333334,0.300669585839472,1.0,0.0904021998488796,0,0,0,0.2756797090794359,0.6218575394186965,0.4455343625989982,Stable,ATC3,A12C OTHER MINERAL SUPPLEMENTS,0.0200989675065419,0.0211958897485252,0.0006829055366336,0.0004466758508991,0.0020233621470957,76678.84000000001,57065.19366652768,26904.84189387842,78048.94387776361,-0.2557895546342684,Damped ETS,0.1575100159344582,0.0,0.3501752556847328,-0.3501752556847328,0.1076555830327897,3.0,0.3698998362031638,-0.3277245458881985,Emerging / Mixed,Monitor,常规跟踪销量与生命周期信号,False
SEQUIFENADINUM,14706.83,7984.6,8275.210000000001,True,0.036396312902337,-0.1339060840203497,9.749577036220646e-06,1,1,1,1,1,0.0,878.2454999999999,0.2662598674490006,1.0,0.0708943170139593,0,0,0,0.2373018315933689,0.7764939373220519,0.6402203999933025,Stable,ATC4,R06A X Other antihistamines for systemic use,0.181157843190183,0.0009707508393341,0.0001730266724071,-0.0001283428136689,-0.0001355923166464,8275.210000000001,7201.32049232849,0.0,17634.199382106144,-0.1297718737858628,Damped ETS,0.0295435417943724,0.0,0.1395098732537453,-0.0933921585361641,-0.144761530287846,3.0,-0.1376809929061029,-0.49838104085731905,Emerging / Mixed,At Risk,同类份额与预测销量同时下降，核查原因,False
SERENOA REPENS*&,6223.5,5657.589999999999,5654.77,True,-0.0004984454511549,-0.023673532560142,6.662261832280923e-06,3,2,1,1,2,0.0,573.2006666666667,0.3601418412414513,1.0,0.1297021458127827,0,0,0,0.1355980380054244,0.0034970839715741,-0.0012990047938484,Stable,ATC4,G04C X Other preparations used in benign prostatic hypertrophy,-0.0267479581876685,0.0158334587274802,0.0010418287611766,0.0037747117523684,0.0004158278440273,5654.77,6492.728474740828,0.0,13621.916804650034,0.1481861286561308,Damped ETS,0.2922269221012651,0.0,0.9290996797088826,-0.9290996797088826,0.026249512736513603,3.0,-0.11504609317437306,-0.36749572464624286,Emerging / Mixed,Monitor,常规跟踪销量与生命周期信号,False
SERENOA REPENS*&+URTICA DIOICA*&,142.21999999999997,0.0,0.0,True,,-1.0,0.0,1,1,0,1,1,0.7333333333333333,2.486,2.97170646922024,3.75,1.6216104904547797,0,35,9,0.0819001797529486,0.462956905171906,0.4063266855297055,Potential discontinued,ATC4,G04C X Other preparations used in benign prostatic hypertrophy,-0.0267479581876685,0.0,0.0,0.0,0.0,0.0,13.496377237220283,7.231362690551037,14.757116105451743,,Damped ETS,0.0100800124591729,0.0,,,,1.0,-3.334466880610586,-0.8430573724981153,Niche / Volatile,Monitor,常规跟踪销量与生命周期信号,False
SERRAPEPTASUM,954108.74,906065.39,983537.2,True,0.0855035528947862,0.0076233642591005,0.0011587707984919,10,4,2,1,4,0.0,100847.70766666668,0.5139632944341764,1.0,0.2641582680256318,0,0,0,0.2528307987789143,0.0125511569749848,0.0885610339080005,Stable,ATC3,M09A OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM,0.0767296945376143,0.4616894341048413,0.028049056403961,0.0034403638268394,0.0037317221938483,983537.2,675305.3311669774,400095.6862429029,843162.9574212576,-0.3133911649025808,Damped ETS,0.3559308265267887,0.0,0.4599059484285608,-0.4257961413054513,0.008773858357171899,3.0,1.0932638512966335,0.19750294461198634,Emerging / Mixed,Monitor,常规跟踪销量与生命周期信号,False
SERTACONAZOLUM,200613.27,152111.65000000002,194923.21,True,0.281448265139455,-0.0071675245797533,0.0002296520392887,7,4,1,2,1,0.0,15368.109833333332,0.1810221755965997,1.0,0.0327690280577261,0,0,0,0.4388529394050043,0.0587878972190973,0.0444999191303599,Stable,,,,,,,,194923.21,199786.5213163152,123116.70494645376,253128.74648576588,0.0249498831684291,Damped ETS,,,0.2300629791953894,-0.2300629791953894,,3.0,1.4625796816190288,0.0636271969680867,Emerging / Mixed,Monitor,跨多个ATC3或不足3个同类INN，竞争份额不适用,False
SERTINDOLE,2356.0600000000004,2358.8300000000004,1947.32,True,-0.1744551324173427,-0.0465174604007041,2.2942676202988426e-06,2,1,2,1,2,0.0,183.58016666666668,0.2113821600511424,1.0,0.0446824175878867,0,0,0,0.3176834294170567,0.119473802545974,0.0515363447804877,Stable,ATC3,N05A ANTIPSYCHOTICS,0.1142781359009561,0.0008067901392439,1.499018558503832e-05,0.0001800936390688,-0.0002821738259157,1947.32,2124.5888236222795,0.0,4579.650836506764,0.0910321999580345,Damped ETS,0.0318122402949071,0.0,0.2694501181001852,0.1725965587230372,-0.2887332683182988,3.0,0.0930422899004606,-0.3840654414542586,Emerging / Mixed,Monitor,常规跟踪销量与生命周期信号,False
SERTRALINUM,101520.9,217713.34000000003,314543.96,True,0.4447619975882044,0.3267267105272839,0.0003705852261511,12,6,3,1,3,0.0,16416.718166666666,0.4222835726974394,1.0,0.1783234157701136,0,0,0,0.2832391461791891,0.8624995540772742,0.5557052554450367,Stable,ATC4,N06A B Selective serotonin reuptake inhibitors,0.4001234320059483,0.1913359193549022,0.0013264376671381,0.015584887228648,0.0059116733403998,314543.96,389324.9360868194,265604.27884210733,475402.2931137773,0.2377441171873699,Damped ETS,0.4793406957995479,0.0,0.2686612809827404,-0.2591997700585794,0.044638565582256096,3.0,1.4545343611429833,1.0122282411111678,Emerging / Mixed,Invest,机会概率位于前20%，份额及预测销量增长，维持或评估增加商业支持,False
SEVELAMERUM,20.72,360.85,344.89000000000004,True,-0.0442289039767215,1.01986671599394,4.063379206113366e-07,1,1,1,1,1,0.05,19.850666666666665,0.9022461602001842,1.0526315789473684,0.7233457269161778,3,0,0,0.0521391490853434,0.6511877988597615,0.2713617313512073,Stable,ATC3,V03A ALL OTHER THERAPEUTIC PRODUCTS,0.1692718671355526,0.0004772325124843,0.0001690052147497,-2.7464960850771445e-05,-0.0001066045100539,344.89000000000004,330.32534376415424,0.0,765.1415720285022,-0.042229859479387,Damped ETS,0.0356246590190787,0.0,0.3220523446954105,-0.1845981933017371,-0.21350077111227408,3.0,-0.5934341067896534,0.17260212625005306,Emerging / Mixed,At Risk,同类份额与预测销量同时下降，核查原因,False
SEVOFLURAN,2.48,126.8,289.37,True,1.282097791798107,2.286627281223763,3.409261042283119e-07,3,3,0,1,1,0.0666666666666666,10.055500000000002,1.2840329979988494,1.0714285714285714,1.472158023953252,0,0,4,0.2498872055397891,0.7549334963621795,0.3238961762304329,Lumpy / volatile,ATC3,"N01A ANESTHETICS, GENERAL",0.3071602043150532,0.0151615178179402,0.0022358277990604,0.0163856154241889,0.0064771692331192,289.37,236.26739884444825,0.0,601.0874051445855,-0.1835110797786631,Damped ETS,0.2404142217506156,0.0,0.4461820497469165,0.2382540266658246,0.9749375874830537,3.0,-0.17006355661976533,1.441790925278879,Emerging / Mixed,Monitor,常规跟踪销量与生命周期信号,False
SILDENAFILUM,2741898.17,2110121.26,2585992.1100000003,True,0.2255182481787803,-0.0145287280065723,0.0030467298463125,167,31,5,2,6,0.0,213527.21050000004,0.1485628069475225,1.0,0.0220709076081268,0,0,0,0.4199631416772397,0.1373713068691856,0.1813411460216375,Stable,ATC4,G04B E Drugs used in erectile dysfunction,0.2310460251276638,0.9490092333558916,-0.004156389646495,-0.0006582227903243,-0.0042805656890202,2585992.1100000003,2406585.856984769,1682983.3634852264,2847930.116354824,-0.0693761795797711,Damped ETS,0.2853996669167074,0.0,0.1764731822640255,-0.1764731822640255,-0.0055277769488835116,4.0,5.803167959103734,2.788822216831719,Mature Leaders,Defend,已知INN规模位于前25%，但同类份额下降,False
SILIBININUM,0.58,0.0,0.0,True,,-1.0,0.0,1,1,1,1,1,0.95,0.0096666666666666,5.624919077235326,20.0,0.631985731272295,1,51,5,0.185741184052893,0.0842485962483654,,Potential discontinued,ATC4,A05B A Liver therapy,0.0623594543669545,0.0,0.0,0.0,0.0,0.0,0.0873576655917134,0.0,1.3480965338231723,,Damped ETS,0.0101066143904851,0.0,,,,1.0,-4.0527099730546565,-0.37905389077183144,Niche / Volatile,Monitor,常规跟踪销量与生命周期信号,False
SILICII DIOXIDUM*,2235043.65,985790.87,1276282.6,True,0.294678860233307,-0.1307089469487402,0.0015036736866723,10,3,1,2,7,0.0,143817.76849999998,0.4041209506833994,1.0,0.1633137427812545,0,0,0,0.1762647996466922,0.3746145141313541,0.3205609876768838,Stable,ATC4,A07B C Others intestinal adsorbents,0.1536030188744188,0.3148031874352237,-0.0220936454159514,0.0253624509666201,0.0343028112175098,1276282.6,876076.1363088316,518951.58507805486,1093895.825961283,-0.3135719813865427,Damped ETS,0.2884426010509963,0.0,0.2706572864114404,-0.2604090597261257,0.14107584135888823,3.0,1.1551914274039519,0.5587570345637308,Emerging / Mixed,Monitor,常规跟踪销量与生命周期信号,False
SILIMARINUM*,2629559.12,1839037.84,1731756.0100000002,True,-0.0583358469665853,-0.0991531982555619,0.0020402973009063,20,6,6,1,8,0.0,183347.15466666667,0.2321543271467543,1.0,0.0538956316129622,0,0,0,0.7674647576576572,0.8143669902843061,0.8268423248421385,Seasonal,ATC4,A05B A Liver therapy,0.0623594543669545,0.3206367104769163,0.008560755527303,0.0040769428822795,-0.0410967586107455,1731756.0100000002,1535602.9027443444,1051029.5113085837,1831157.0038908832,-0.1132683277107008,Damped ETS,0.2493881079749725,0.0,0.1528983485726308,-0.1300959303522404,-0.12069530133353981,4.0,3.1985176632087935,0.5422287884367163,Mature Leaders,Defend,已知INN规模位于前25%，但同类份额下降,False
SILODOSIN,39208.65,65982.69,101733.13,True,0.5418154367456072,0.2691709684684822,0.0001198585882498,3,1,2,1,2,0.0,5141.479000000001,0.393288819167194,1.0,0.1546760952819258,0,0,0,0.5044478556585531,0.8939872988024279,0.840136233819657,Seasonal,ATC4,G04C A Alpha-adrenoreceptor antagonists,0.0925828208454824,0.0596101659622408,0.0028490736919719,0.0065401207964985,0.0173683763641526,101733.13,121775.39666330285,81760.35486386172,149615.44468864062,0.1970082574211844,Damped ETS,0.4110350564446575,0.0,0.2295837237114514,-0.227116743893064,0.44923261590012475,3.0,0.7021683715574851,0.2203330340181968,Emerging / Mixed,Monitor,常规跟踪销量与生命周期信号,False
SILVER PROTEINATE,582962.89,251735.01,310476.42,True,0.2333462079827513,-0.1457265125860172,0.0003657929858843,7,1,2,2,1,0.0,33248.359000000004,0.5353383576060508,1.0,0.2865871571243438,0,0,0,0.5010581001487286,0.1895955684357794,0.2635575936670074,Seasonal,ATC4,R01A X Other nasal preparations,0.0526849004411347,0.1292420810724259,0.0329992571473696,-0.0094667723848602,0.0189314591513874,310476.42,234712.14509864716,112591.38734705887,319676.38873820624,-0.2440258583932166,Damped ETS,0.3213665075581163,0.0,0.3834333336502344,-0.354187706179359,0.1806613075416166,3.0,1.2906826609938127,0.13562273919677673,Emerging / Mixed,Monitor,常规跟踪销量与生命周期信号,False
SILYBUM MARIANUM*&,312282.75999999995,116555.09,114536.96,True,-0.0173148165386858,-0.2217853346908528,0.0001349436346648,6,1,0,1,0,0.0,16891.178,0.4651697243724155,1.0,0.216382872472709,0,0,0,0.3814775227858681,0.7904390798046673,0.7614054653208789,Stable,ATC4,A05B A Liver therapy,0.0623594543669545,0.0212066560591443,0.0049756047521916,0.0026886423368768,-0.0017193958841504,114536.96,111598.26922325406,66547.05294807492,142942.18311911268,-0.0256571396407406,Damped ETS,0.1957505715864181,0.0,0.511932012625024,0.511932012625024,-0.0796742709056403,3.0,0.22576316285165374,-0.6548821532786476,Emerging / Mixed,At Risk,同类份额与预测销量同时下降，核查原因,False
SIMETICONUM,1887952.36,1561823.22,1648087.92,True,0.0552333317211148,-0.0333987860682107,0.0019417223416088,30,11,3,2,9,0.0,149246.63233333334,0.1401297893498086,1.0,0.0196363578632217,0,0,0,0.4531117179038751,0.3271022010522899,0.3368224039022119,Stable,ATC4,A03A X Other drugs for functional gastrointestinal disorders,0.0948991830455183,0.7282981587991778,-0.0201350959273054,0.013642958504661,-0.0273764726893595,1648087.92,1508230.6132881488,1047068.9091178778,1789505.3084492,-0.0848603433194578,Damped ETS,0.4733503923345583,0.0,0.1258788198837852,-0.1204150809975092,-0.03966585132440349,4.0,3.579308174349483,1.0689504358416442,Mature Leaders,Defend,已知INN规模位于前25%，但同类份额下降,False
SIMOCTOCOG ALFA,3.2600000000000007,0.0,0.0,True,,-1.0,0.0,1,1,0,1,1,0.95,0.0543333333333333,4.359978149274963,20.0,0.0004704731077571,7,50,0,0.1999735511723194,0.1294722152847601,,Potential discontinued,ATC4,B02B D Blood coagulation factors,0.4294074615947327,0.0,0.0,0.0,0.0,0.0,0.6467354468796881,0.0,1.907474315111147,,Damped ETS,,,,,,1.0,-3.97545229689905,-0.4276455211645807,Niche / Volatile,Monitor,常规跟踪销量与生命周期信号,False
SIMVASTATINUM,2030053.83,1847903.23,2025080.18,True,0.0958799936726124,-0.0006130657751186,0.0023858820766401,26,8,3,1,5,0.0,171438.6678333333,0.1404108621638483,1.0,0.0197152102135952,0,0,0,0.3376373763848137,0.0163173841766131,0.1138261660995621,Stable,ATC4,C10A A HMG CoA reductase inhibitors,0.1623269682972985,0.2817118927464988,-0.0075113929586946,0.0071200647395044,-0.017081161346934,2025080.18,1951524.51781961,1384874.2708532717,2297139.459470409,-0.0363223456072687,Damped ETS,0.3844127854254593,0.0,0.133763979204661,-0.1328828832878856,-0.0664469746246861,4.0,2.516579730514416,0.7340998230336327,Mature Leaders,Defend,已知INN规模位于前25%，但同类份额下降,False
SITAGLIPTINUM,6338.480000000001,4722.87,5293.25,True,0.1207697861681562,-0.0440518865420908,6.236330999089441e-06,2,1,2,1,1,0.0,463.4428333333333,0.1756838121377393,1.0,0.0308648018472484,0,0,0,0.3457992280344026,0.3028312768321932,0.1573944934873462,Stable,ATC4,A10B H Dipeptidyl peptidase 4 (DPP-4) inhibitors,0.37217352945184,0.0469302147064526,0.0046706581805426,0.002682786721739,-0.0105270786167847,5293.25,5734.970042641074,0.0,12408.376056907244,0.0834496845305008,Damped ETS,0.2077662412776341,0.0,0.2564079133040592,-0.2203706878071295,-0.2514037432836838,3.0,0.15562490811518756,-0.25032521556902926,Emerging / Mixed,Monitor,常规跟踪销量与生命周期信号,False
SODIUM CITRAS*,162561.77000000002,171756.36000000002,177162.0,True,0.0314727210101564,0.0217344546400732,0.0002087263727314,1,1,1,1,1,0.0,15047.472666666668,0.2108409817659956,1.0,0.0444539195920489,0,0,0,0.5864897552521939,0.0110262095622981,0.4550979283694605,Seasonal,ATC4,G04B X Other urologicals,0.067501027163765,0.0437916216855541,0.0051010810394238,0.0040346259793172,-0.0015295973620175,177162.0,165772.56868155068,96088.83010717882,214254.30308080575,-0.0642882295212817,Damped ETS,0.2150532759174417,0.0,0.0821261151158787,0.0623072430846695,-0.03602830615360861,3.0,0.6836909121159636,-0.49243495278687105,Emerging / Mixed,At Risk,同类份额与预测销量同时下降，核查原因,False
SODIUM CITRAS*+SODIUM LAURYL SULFOACTATE*+SORBITOL*,413949.65,381362.49,365035.86,True,-0.0428113158166131,-0.0309481775539767,0.0004300731024412,3,1,0,1,2,0.0,34157.003333333334,0.1860614632906583,1.0,0.034618868121861,0,0,0,0.2265723883377568,0.0710755682043262,0.0113065692692013,Stable,ATC4,A06A G Enemas,0.1374524692467584,0.6049239418500157,-0.0356768282129181,-0.0345729977157167,-0.1139230762285596,365035.86,322356.8375093248,178776.02763750684,422251.68861014594,-0.116917342013125,Damped ETS,0.4174498267809062,0.0,0.1389877250412065,-0.0930821428928881,-0.1802637850633715,3.0,0.3808023370652611,-1.7533962418616416,Emerging / Mixed,Defend,已知INN规模位于前25%，但同类份额下降,False
