ATC4,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12
G02A D Prostaglandins,166.99001291952771,165.83419995036172,130.03305932773802,96.13245658234808,113.27268413874532,148.6463759365721,197.0168391275426,191.07271943302817,193.65293343012567,237.24981438051265,207.2904288935315,181.9940302566556
G02A X Other uterotonics,1243.6250034112982,1198.2439897184995,1005.9890150521181,517.9828716068707,510.57059313853085,337.2514066517166,400.97989375012287,572.2837197167055,574.8394167778295,561.2358107145866,717.1847621518498,956.802959589518
G02B A Intrauterine contraceptives,5533.387221007761,4623.531408600571,4318.036563174896,3902.6985993419366,4345.352124048364,4548.157191841146,4872.518708077498,5124.750028109448,4806.887720625232,5033.719554300857,4980.463975895654,5155.236723326518
G02B B Intravaginal contraceptives,20308.372224438925,16031.78708182805,14899.892408361746,12468.918910211098,13922.354352312967,15344.85694661686,18254.822462682365,19952.49551615717,17499.17619955941,18248.913386903594,16975.071777401343,20245.27513042193
"G02C A Sympathomimetics, labor repressants",270.3310443766384,308.03985514597497,249.92497128019951,227.10953170633434,247.34004756599728,240.80852777248307,315.65257945642674,288.41348832233706,288.1422829338203,286.3517861417622,249.326656226871,298.4134198137131
G02C B Prolactine inhibitors,16690.03814407586,16476.403785018032,16445.727576182442,13460.802214468791,14588.029655009062,14635.879584389933,15810.50782773651,16574.458320967195,16443.986540560487,16795.44832949109,16515.697439046242,16965.311605101033
G02C C Antiinflammatory products for vaginal administration,4041.117653907109,3951.9828848518287,3702.4323479758127,2612.04895831182,2461.976220062986,2222.7511289981358,2235.4452639086658,2662.4850859048333,4068.6361185970136,4068.791307024849,3757.6704696835795,4212.770000473851
G02C X Other gynecologicals,57636.923167688095,56562.14054152525,56975.48483566995,46119.364551662125,47934.9517173515,50715.33723448881,56228.926378021926,63084.32832527945,58734.27754640657,57433.12192846091,57540.69397511241,57346.54365098018
"G03A A Progestogens and estrogens, fixed combinations",188149.27804244464,179871.43880563948,192726.74505721885,156289.09823378577,159043.93049332107,161318.1826275564,170674.59615008894,180563.35066619943,177869.4181491493,182258.09472156168,181054.64515603782,192541.8206252059
"G03A B Progestogens and estrogens, seguential preparations",26616.747893442574,25802.595338167495,27517.86199968693,23169.035922938394,23241.31124938333,23529.180748756244,24595.926079873338,25308.782993445548,25341.396201004787,26097.029327762724,26144.439399385796,27630.092681860075
G03A C Progestogens,1966.9331020639047,1789.2623554668185,1793.106776491552,1520.4829144062298,1575.0053533911957,1534.041751551636,1700.4952367268625,1799.6369489558472,1768.8097016720062,1862.2783936265473,1869.5794425268361,2117.4749814869833
G03A D Emergency contraceptives,32027.248192965984,26761.00226440604,24992.797935785435,22588.82157910879,25150.900416722103,26324.736257512548,28202.14088687019,29662.05590204086,27822.268696414605,29135.171470978028,28826.92815470189,29838.512910253376
G03B A 3-oxoandrosten (4) derivatives,4147.129253903037,4081.9412374059316,4189.333225597522,3520.132417540069,3971.8665724833813,4061.0650978273065,4556.8491194917215,4636.990338212527,4186.878514578448,4139.291457060459,3943.343412435343,3918.791778124524
G03B B 5-androstanon (3) derivatives,54.28377730444731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"G03C A Natural and semisynthetic estrogens, plain",16814.73102972538,16478.875284789057,16182.559675169541,13630.148173803458,14894.88755904013,15445.416853559005,16563.18407550364,17518.385239388885,17854.64995682661,18793.009517106337,18553.160951659644,18563.530285631834
"G03C B Synthetic estrogens, plain",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.874910313717042,0.0,0.0,0.0
G03C X Other estrogens,841.6622922284039,817.3074434207513,761.7287837133343,747.927075286106,781.7773278830284,816.0903492992717,816.5687857709715,845.6519542870365,862.0297084385936,855.7055310985446,834.2430085652106,886.0158098772486
G03D A Pregnen (4) derivatives,52102.40126693462,51533.721805546396,50271.79757541885,40471.00953029987,42213.24403318776,41993.279774481096,45681.709706498834,47755.54339109606,48067.6588777569,52236.47460606863,53238.61892770104,54531.08572399004
G03D B Pregnadien derivatives,47914.20159244264,46693.74481770324,46314.157506052856,39617.37296487371,41535.197440071555,41930.54592837097,44526.02522715166,45061.620374317354,44156.929800191065,46971.299449031176,48418.37487624442,49586.77692615616
G03D C Estren derivatives,10680.837604833878,10529.966484790213,11062.735226599129,9172.630657890106,9223.31304076673,9173.792584911876,9946.821458071838,10416.834194443654,10603.383621384952,10606.301600781835,10670.05402214319,11200.437597076118
"G03F A Progestogens and estrogens, combinations",20341.96864454476,20136.955770001467,21443.735526311888,16989.641416677256,17603.860151241162,17549.554500485123,18660.776962653294,19562.38838242458,19304.43183526668,19753.861347510243,20096.354100955577,20902.854587412934
"G03F B Progestogens and estrogens, sequential preparations",23711.56679507636,23399.688596361604,25665.373661410988,20639.14836052654,21338.838443793233,21387.617107680253,22892.77670330777,23503.77777706395,22923.873166334743,23811.986375072403,24162.528645702965,24864.22222579723
G03G A Gonadotropins,974.495198659022,1046.7230247670227,932.9306591088462,811.351932024788,825.2755325709662,1589.8651490753248,924.9986296443392,1062.6604418602221,1150.350239618197,1235.3746230070922,1417.975528022888,1328.3623958792746
"G03G B Ovulation stimulants, synthetic",893.876802758947,812.5695113789247,757.9442270940232,648.4213484852188,692.0811944172912,696.1408199820656,786.5490692530017,843.6738174888671,846.6733648966756,903.4899516420389,933.785369857446,827.7006532488882
"G03H A Antiandrogens, plain preparations",172.25681545252576,202.111822947546,198.6377393631231,140.56958291514582,127.78696817632508,127.84358680482936,132.96519212719377,134.59398680464636,155.5153329661694,172.01072031494874,181.4949406135333,211.0434272719619
G03H B Antiandrogens and estrogens,7060.393480632349,6464.3161343682,6990.093025347986,5425.138106122928,5518.155338733987,5610.860692813944,6015.374144069017,6444.306873064186,6394.3470242514295,6570.665513192332,6487.813472336163,7053.357007642336
G03X A Antigonadotropins and similar agents,38389.13560680084,37628.05480650939,36554.566085626786,29639.225436615125,30130.81065725949,30686.086774209027,33697.60287556874,35605.56258574335,33114.97333590783,34927.024859861696,36882.32457431559,37728.018939057154
G03X B Progesterone receptor modulators,374.63751520968754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G04B C Urinary concrement solvents,27644.850581178805,26724.485059651546,26873.934685049604,19267.43570546575,17853.011465783107,16617.949818021432,17925.945043796535,18609.49511093622,19235.06940000243,22096.594906772832,24563.12919015295,26086.547696560156
G04B D Drugs for urinary frequency and incontinence,63369.485426363506,60972.47655694511,60479.287513991956,49042.32188307654,47466.9986821181,43027.553445663645,42884.8293808124,44792.23265324371,50946.876995501065,60074.662507133275,61375.13397806024,62319.83031779154
G04B E Drugs used in erectile dysfunction,228437.09453361083,203333.75315200238,186988.90706153362,174138.63043689667,189768.2245749754,197095.29309967344,217444.29424387164,228704.04015495128,224543.98787953603,233292.10345492486,225632.93430436242,246520.97653346593
G04B X Other urologicals,363869.8437209642,347121.2262361839,340971.5765353992,263260.9537043336,250431.93006963815,246018.28830045313,261029.73938440252,267802.5179766628,281802.63326645043,316787.6697386148,341979.1073643568,360744.54587060935
G04C A Alpha-adrenoreceptor antagonists,153218.25108619552,152250.2534996425,159540.37623772467,131173.55181608236,130186.93569819942,125498.783393286,131693.6231302122,137421.6441825008,144628.51330487555,153216.19405022563,155386.95398251704,160794.19899849454
G04C B Testosterone-5-alpha reductase inhibitors,14713.880490767964,14605.525083267486,15150.378825730566,12328.835088164495,12509.460166575096,12104.556697767042,12604.98999118406,12888.328294381135,13615.50180540226,14507.059082682621,14592.245372970368,15419.469273664034
G04C X Other preparations used in benign prostatic hypertrophy,33262.006098413105,31659.37327565762,28769.664178694675,20933.21143459178,19258.843695372223,16624.12155010411,18123.24319558707,20142.580858907608,24091.878892480992,28554.33237893718,30807.388135063673,32105.514020854152
H01A C Somatropin and somatropin agonists,382.0990610329752,698.8474626517118,549.0059693871008,0.0,69.11105831918167,76.9082022422773,119.5073028211539,0.0,0.0,8.409526858817514,271.66190427598644,377.78519165012153
H01A X Other anterior pituitary lobe hormones and analogues,0.19052622039365516,0.19870171257499236,0.20062312589608183,0.19630316429993594,0.20375389653241643,0.448986787902092,0.200012730452103,0.20084207162343254,0.20148464148501466,0.20194977860233682,0.346246354612612,0.2083827975711925
H01B A Vasopressin and analogues,2318.027244842572,2809.3807704571404,2910.578243463383,2312.0276743829645,2720.0226716332163,2706.3497219480055,2457.3948147144247,2618.164341442146,2779.2014153389127,2831.6149269709117,3002.1187887910983,3414.420930761836
H01B B Oxytocin and derivatives,7092.632750991053,7261.819491761602,7548.312583643781,5587.610879140221,5553.628974116783,4998.9086634367195,5815.0987752526635,6153.358914735665,5993.778741539047,6356.100480126126,5745.790421971196,5784.607226562134
H01C B Somatostatin and analogues,4025.9470607899443,3742.052224876859,3578.7822450044064,3242.05614996446,3245.58276279052,3474.995141909384,3633.294534062491,3837.323536642993,3641.8562275654103,3705.2030691613604,3683.0784312961373,3968.574609861974
H01C C Anti-gonadotropin-releasing hormones,8.427414605830393,25.465631592751446,119.70695654978161,5.690695478369923,25.968844882459045,430.3425061757128,9.070536641042366,131.77391883255208,141.12954432995218,127.17143772592728,219.0455454407624,100.05502461068549
H02A A Mineralocorticoids,1096.595512938134,1161.76692856754,1068.4186306181607,1008.6017618057539,936.5040363029248,1043.432025447758,1182.298986310721,1071.6723245481876,1131.6927646852573,1247.9452863420097,1253.737873214508,1210.8801122596028
H02A B Glucocorticoids,231955.53327213446,226437.3477520672,249021.6548161868,206563.00787799782,193870.79149660122,189571.9327214921,192662.38551918525,221532.77906609263,216527.93326306235,275228.71888732776,280331.9586496407,259077.55896381356
H03A A Thyroid hormones,179782.27032819818,201711.2173491456,244648.41373044913,194615.69800003764,153321.0185802542,152115.25260897318,158452.04219649406,163264.07983105644,165327.10350325206,181050.60160555432,181121.0856519418,188868.85125359747
H03B B Sulphur-containing imidazole derivatives,18952.85090304889,19527.786163177712,23453.571191619765,17348.40163471238,17373.290409525456,17578.648249714905,18677.078942205444,19467.00671653686,18996.271356340974,19946.624688523247,19593.90217460805,20429.029383814875
H03C A Iodine therapy,35828.25494486273,37746.677281344375,35111.504824731994,27100.277851217175,29548.204125543165,38136.46814895477,31145.3771735365,37324.21102738028,36133.61070178069,37902.44862856546,30365.797902164988,30412.840702307112
H04A A Glycogenolytic hormones,48.25775185868058,55.05220686710635,48.53956598359967,43.72164838654705,52.56990941865766,42.52751335409884,40.12339161220453,31.82028932844176,49.734802611184264,36.43140834713097,49.33448804564104,57.160346914201824
H05B A Calcitonin preparations,0.7345297049227766,3.386156139989925,4.19976365092222,0.5493560225466345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027812127345690607
H05B X Other anti-parathyroid agents,32.855176522033915,31.946432329031712,30.987135890995617,30.656997656932383,36.80338598604746,30.43059556570517,33.521262145796996,27.201894326236122,47.970498986953075,44.40228163189231,37.315406664209334,32.76280560642862
J01A A Tetracyclines,103647.28244025208,102413.33030412476,106705.72989524223,85872.68418635364,95273.73278212069,100179.12266861225,110723.70019589507,104481.61286025583,108330.93441853792,118726.6990758459,110102.10324933342,105710.3332487607
J01B A Amphenicols,115396.13280127943,111921.64955047263,128665.94384264387,104544.51061127824,114429.4002388862,129486.26374255969,146563.534483211,146968.14418917135,132879.33362669192,124815.98929109679,113404.634431984,117283.20974374708
J01C A Penicillins with extended spectrum,172480.5008808754,155323.62519502756,160762.47028380414,95903.03759228025,81735.322276516,71558.71606135943,88982.52832668903,93871.62097640755,143124.54033363724,174594.15385687584,154828.27871292157,169275.40103521297
J01C E Beta-lactamase sensitive penicillins,56487.54561902827,56248.69193107334,66611.02290046938,47599.55139277807,47456.22214461329,47747.26181613808,57547.04790117233,58159.795906023384,62384.01482855878,67056.22457140771,62939.986972531304,60062.572259270266
"J01C R Combinations of penicillins, incl. beta-lactamase inhibitors",305391.42467155855,287667.38921157795,278898.5221871889,203299.32010410257,187927.7650441833,177746.63267621445,198344.50446180606,199792.37237024607,249721.29957696467,312384.2357765399,299283.5100560003,314873.8495526729
J01D B First-generation cephalosporins,25237.39537902497,24316.711721785094,24758.36450180037,18289.683631619766,18389.483841282447,17522.02491481975,18952.61187945677,18367.495156973553,20932.99108479415,25224.757932857792,24619.697517115877,24833.161690329518
J01D C Second-generation cephalosporins,54402.93295453325,50458.04166729109,49710.23551357404,29572.486666677098,27288.67966523623,25731.26534016023,28457.091556176114,30415.98340506551,42240.94416025371,57567.60164048096,54640.44050073945,58845.58326502291
J01D D Third-generation cephalosporins,615562.3432138535,497809.0471910228,472232.60458174994,152395.3137338329,67323.23584843035,59884.26230248913,60503.93147346051,66551.37601796197,246200.39642270803,915582.9888238921,820557.6143119144,621840.368599565
J01D E Fourth-generation cephalosporins,1353.1706100610572,1440.8626883469658,17065.46258170332,1447.3793220191524,1472.9446735012655,1461.279160340643,1450.6573257694213,1600.0344858581307,1580.6248908737741,118416.89428426449,105677.72222116313,22467.669019001118
J01D F Monobactams,1095.4470109151587,1129.507587544217,1068.439774382334,1190.3204493876988,1094.9443149268614,1152.399132893062,1072.3739128008935,1241.6506622620295,1072.196187365809,1279.5843329837035,1258.32497501289,1244.28201417111
J01D H Carbapenems,17.77218004516279,0.0,37.343489711980496,0.0,0.0,10.245088449925214,0.0,9.050786411950922,6.3532866647698505,6252.825401459543,8638.235048277344,489.51047133570245
J01E B Short-acting sulfonamides,214155.38601354073,206810.04800054515,231932.91930350557,153661.15572273152,145002.44195407396,149189.56318924777,162591.50094887905,180470.41113819616,213502.26384014238,225301.71356133552,202335.35943932724,211424.60754051476
J01E D Long-acting sulfonamides,2515.735382411278,2060.1411287418487,3606.2636214458034,1721.6953232044755,984.6860735651292,378.661320097662,948.4243379934823,1213.396438684426,1878.921168030736,1580.856494599644,528.8269885300219,277.6699914537935
"J01E E Combinations of sulfonamides and trimethoprim, incl. derivatives",56738.12406712913,52101.17891892234,54724.92008521383,31436.65110310393,25810.54560227292,21292.940486465013,26511.69967867558,28822.16271730095,44696.806833058145,55095.851410520816,51517.75395734786,54325.07687966638
J01F A Macrolides,504490.71436831343,453755.6982245694,491237.44025304867,252924.5889316041,157199.96501559106,120396.1281895091,181199.26826309253,222058.0562659893,446663.27889328735,704526.5526249533,556121.6810392676,503289.8099758779
J01F F Lincosamides,48648.974061566994,46809.53561192393,46481.439259309,38304.26118865155,40134.94178018759,41539.96252696245,48259.09119591217,47999.89385178733,47780.33597343952,49334.871297524005,48190.35625393358,48752.31909524046
J01G A Streptomycins,5998.426003840236,5861.504633830135,8159.703671414718,7699.09783507505,8839.41649959598,8564.617964805388,10424.668070565576,9385.710288766395,8869.862196919716,7755.159057035036,6779.959078719956,6723.358829660556
J01G B Other aminoglycosides,19439.47959342478,16556.753692744205,15448.29592858919,8661.593311741013,5410.354905102686,6116.185966589477,7222.433491482686,8603.55443772195,12279.997230589272,21327.04438082283,22822.038763881963,21475.923301895484
J01M A Fluoroquinolones,206710.64125088716,182659.7561526824,185073.23872214422,100534.84819997096,93044.0114248245,100327.40326293945,116377.58798408543,115545.77409966793,146141.2962150987,337292.75687259174,315049.15086571727,243270.77962464813
J01M B Other quinolones,7232.799211893244,6666.9464383077375,5948.6264585057415,4380.210313730551,3701.7872369768074,3428.5946146402193,3674.9531558373546,3761.5922278614717,3596.108924547173,3727.134920962141,4288.935557160522,5023.3559051856355
J01R A Combinations of antibacterials,38572.491014226216,39265.09578866725,34670.73235887303,25467.332551258587,27681.56149987053,30267.624765336215,35671.133342820045,36292.04455546006,36543.105476225035,39065.527763489976,40330.32234395489,40113.75355897977
J01X A Glycopeptide antibacterials,1015.0934175568786,852.2985114904745,440.69978874905087,529.3204126676085,72.43463877902492,13.799268381461856,32.29757765482739,77.02605974981878,81.73508010211089,1778.1530343361694,2726.399023919189,3323.946617697299
J01X B Polymyxins,327.80759060092754,295.0359491030519,257.05672948630183,179.1862473744521,176.35995526652275,210.69301516172987,162.78755665944578,157.23808343916915,316.10859844449806,384.27910403031177,439.7892020805131,538.6505741022247
J01X D Imidazole derivatives,116001.4407128751,113555.49778744379,105495.68719031436,81443.21794199268,97714.21830966994,113189.26131073809,136105.00198385236,122123.96326009532,111830.99514142868,117341.025962493,113501.01919650576,115174.91789953165
J01X E Nitrofuran derivatives,140458.0202844573,120935.22575383501,124910.7157593182,107160.74579210582,103050.66274584117,98494.15750223298,106355.56691506412,108550.40191611824,111430.81752243658,127587.0995821451,131184.3114639175,143315.01906622743
J01X X Other antibacterials,135909.32630567907,127713.51702085523,124725.22533294259,110716.54997657919,115525.56183034017,113560.58228952393,124432.8119159985,129836.18186581126,135163.8073812348,153705.5060283971,158498.58325953205,148132.39149718793
J02A C Triazole and tetrazole derivatives,419552.0906024379,385496.7748908842,370027.14022686286,303172.9516401913,315293.48040685384,328107.3769149569,382262.2320327507,406424.45257838914,395758.7540420379,432338.099967637,418664.3820037146,410321.34849724243
J02A X Other antimycotics for systemic use,2.519571520200461,0.9007515251297509,14.651248322684134,19.875087275123455,1.182573667164272,11.937256747919916,9.448003682736228,3.7227463723989773,10.777618117987293,0.5801022069911443,5.788916413581939,1.7003905532427301
J04A B Antibiotics,6231.999605054174,6914.895633050009,7591.693755752317,5750.885154219804,5744.474373299435,6032.079448868778,7108.822009629894,6794.055758544428,6924.921657981695,7841.540077837148,7569.302114027153,7588.992243284795
J04A C Hydrazides,2521.461507461859,2838.7491874614784,3071.2726326003794,2880.139089850705,3453.432356790172,3344.5242714809497,3152.510704372778,2962.303951825446,2515.0434509267857,2559.0687513470625,2551.700692822489,2574.7167471420357
J04A K Other drugs for treatment of tuberculosis,115.55182903925501,163.42683396112434,155.4036977378681,89.48335197498469,67.56711678804915,56.66947435913899,56.53908521905291,50.63999883830966,50.707019786910074,94.19719846476137,42.34888644965742,26.228202144971775
J05A B Nucleosides and nucleotides excl. reverse transcriptase inhibitors,177653.48274018688,156260.0228612956,155321.49563057898,135937.2027601185,125429.54439112505,111062.0757836365,131891.3343595324,146978.0014041591,158083.55263711838,159113.53933938744,158305.19505712134,175352.48656609375
J05A C Cyclic amines,115442.69322615454,100051.39680805396,121191.8724894112,14328.352650334702,0.0,0.0,0.0,0.0,86629.54575824593,120992.82536042889,89775.02225801299,84414.729791918
J05A E Protease inhibitors,0.0,0.023885599228361476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J05A F Nucleoside and nucleotide reverse transcriptase inhibitors,402.08559584584333,408.202113142902,346.7844675016757,285.7364733191237,272.83320221053316,332.28208995388684,308.73784927332673,298.6290289258702,326.8995298423632,395.072276318694,371.2496001121242,403.56072682014843
J05A H Neuraminidase inhibitors,36746.065505132356,39886.2394503789,24090.400926876628,7272.595464574661,0.0,0.0,0.0,0.0,11543.80799941221,36718.20114212702,28497.74748765786,24172.06038970596
J05A P Antivirals for treatment of HCV infections,201.83847778330187,315.86694122855044,498.93665982927087,328.73052882685147,186.13793574143682,119.44532232818997,147.86071724600652,127.55770317838962,184.45425935885385,385.6779446904444,299.21283975620054,225.2565177401929
"J05A R Antivirals for treatment of HIVinfections, combinations",0.0,37.47376198659803,0.8355748476548908,0.0,0.0,6.230389226988409,0.05332844050653181,25.135118029422973,0.04102009289013678,0.04886205584810359,0.1307021169063359,0.0
J05A X Other antivirals,812997.8969847326,769013.4748590904,729066.151718469,252665.6691920542,136845.4185069816,66204.03992920578,77227.62365848808,187544.39534006876,685671.3555609395,931402.7999114328,734973.9850637245,678861.3560912424
"J06B A Immunoglobulins, normal human",204.07861508621403,39.74891872798204,461.957362813682,85.24877638856125,0.0,0.0,0.0,0.0,0.0,694.6937810910563,1070.2324596197318,746.7417625262591
J06B B Specific immunoglobulins,141.45866414315338,28.004881174648165,319.7272269276683,59.001884303085966,0.0,0.0,0.0,0.9111265877197366,0.35284382267041714,481.25398744194,740.7230277661027,516.8305393151511
J07A F Diphtheria vaccines,0.0,0.0,0.0,0.0,0.0,0.0,0.09907704042061627,0.0,0.47357978054802374,2.0941892571773137,2.0989750324235077,0.0
J07A G Hemophilus influenzae B vaccines,0.0,9.48331136625893,0.2700371765880689,0.0,0.0,0.0,0.0,0.4188241814951281,13.096505997457466,1.1139974582580714,9.325239143368508,0.0006393884733276681
J07A H Meningococcal vaccines,583.9553186743008,510.2468774036551,465.22113083337354,414.6003400233834,375.2331138216264,454.81156667303287,502.9600861405543,652.7939300540684,615.7304116311146,621.8054033389866,547.6684031515193,468.6382094477806
J07A J Pertussis vaccines,2356.0387134356642,2124.576271409367,954.1464395443721,1721.6582958084196,3739.1431025757015,7712.233168488131,7614.024620854449,7800.343091387102,4357.021592763302,3540.3074955594375,3623.835592912776,1780.9829925514898
J07A L Pneumococcal vaccines,1301.9407776793464,1169.1305872700686,1381.0328077136894,944.3513072380046,1102.972269798102,1150.4779661367538,1289.952849569058,1580.182442815698,1827.3465947666793,2318.455873675437,1931.6017126379543,1380.327621168192
J07A M Tetanus vaccines,0.0,0.10916442418136604,0.0,0.0,0.0,0.0,2.0874642029087678,1.8313887691953943,1.6699896327102863,6.481763238220728,11.125518924752235,0.0
J07A P Typhoid vaccines,0.20626741878293964,0.0,0.18188765198770016,0.0,0.0,0.22859343743196273,0.0,0.0,0.18081418940993368,0.0,0.0,0.0
J07A X Other bacterial vaccines,2965.2331059653875,2935.3695280025127,2864.791636457441,2845.9510940466143,2805.0388309431814,2812.132391285664,2794.67741038488,2894.8383964894815,3298.335356198392,3421.80029479075,3451.1932164898653,3492.378924674387
J07B A Encephalitis vaccines,0.7980483400620324,0.06217763494469741,0.2575877828617752,0.21895414703752292,1.1238067685739852,0.725536016538914,1.4668089083233524,0.14350342745276967,0.6501828745906889,0.3945946258256906,0.0,0.05181467424162099
J07B B Influenza vaccines,568.1369755725142,207.25812185623917,187.74212811486433,177.06657388966897,175.16578858119925,166.52681840611007,161.00130033772533,155.5521439547041,344.30607691997363,47654.67667318619,31948.972752121128,307.01593323056903
J07B C Hepatitis vaccines,371.58592345624646,473.8284060212071,338.96300904062736,298.4447180799526,326.35640363133734,484.6245416830676,451.1949513956846,493.6460315093122,432.5152436898093,534.0527540625297,398.17582590592065,305.9493899649648
J07B D Measles vaccines,517.5467850678551,510.07374003489014,477.1279877114519,458.8216898852727,575.939324309947,598.8063396262997,586.0555580011298,709.5954414926744,446.68788360331195,438.572277856589,442.3844905688901,568.2642250756654
J07B F Poliomyelitis vaccines,0.0,0.0,3.122320760366627,3.110882926901474,4.032363668742854,0.22537927082946363,0.5424227611122542,1.3878885619519905,0.8340922112372833,0.8772861392790212,0.04167229032591524,0.1314122197769345
J07B G Rabies vaccines,12.386439510256873,22.49562489602547,155.55850218854908,56.24829925358838,54.76318280203141,26.359222210280386,39.303930221835145,1.2772368795502729,0.13796297736761454,65.4166749466522,6.0286733545054485,44.718512497632815
J07B H Rota virus diarrhea vaccines,2373.0226504417433,2520.6442374469752,2466.7577450640983,2253.890905580728,2448.0656190064587,2705.3281138194907,2696.772285849383,3139.2307791544326,2687.308260006192,2935.1732448955768,2698.604771315303,2510.996142344535
J07B K Varicella zoster vaccines,109.95858406508952,320.5774250083068,0.0,0.0,0.0,0.0,103.25339133132383,102.43442249493381,0.0,21.901765513410552,2.490358607476054,0.0
J07B L Yellow fever vaccines,33.78562184051344,20.934402446453994,16.14158708680521,18.32069495468496,16.870941404587537,23.323298720108376,17.264544728123823,15.089301690134963,17.444067415342648,21.373240151107574,13.661138495318294,15.634017326285647
J07B M Papillomavirus vaccines,1241.2230296392343,1296.399329368738,1628.0634447761247,1327.7506874076962,1423.2065694106964,1576.74271065025,1644.4866140653135,1700.9337532678262,1706.2481158449896,1926.7614201293281,1875.1517226364913,1836.1615363361416
"J07C A Bacterial and viral vaccines, combined",13713.599972215277,12193.367052982941,10593.193603808104,9858.660667592354,14891.673864021168,12894.765876519246,12353.71288647758,14529.751521810125,10536.590230021953,11165.908439045677,12583.143186640686,12906.508574181084
L01A A Nitrogen mustard analogues,731.6268323539766,609.9940275633841,467.6877712830079,284.25795381080457,223.91248738514008,330.1569017967058,296.8276208780566,378.90618369523474,435.20582150107543,498.88791929784543,775.4959850873595,673.6608252710685
L01A D Nitrosoureas,2.8396183567600524,2.590578152349872,3.958993946587774,4.702974539744142,3.9890069720352805,2.9138808756342414,4.294627956279454,8.004473578561672,1.7367980341534892,6.655105556392989,6.858999531950636,4.968162670162803
L01A X Other alkylating agents,213.73340094148423,233.15660102015036,336.33796979607195,156.76506168696392,211.62285795599865,206.01881772754763,187.64370830110798,221.6797435162776,287.0266944447344,322.505977943821,337.62284214436596,331.1435684864847
L01B A Folic acid analogues,753.282976162832,812.5398570102977,857.491316918599,709.1190070815259,736.8693656580705,752.8207055973746,785.4391944257727,779.1676371025701,770.618750019124,811.6204181127433,818.5528085466931,852.7029145986576
L01B B Purine analogues,27.146295283554434,25.59684778932666,24.704225665019738,29.064263836649502,25.750830245028613,23.50345245774997,29.166826312105364,33.9068878386192,30.91827293090556,33.86431687580995,29.26566256547742,24.924446662022078
L01B C Pyrimidine analogues,2038.5328340748865,1873.207043860447,1823.8953986852835,1312.3241806535343,1139.647105044627,1162.2495658689768,1201.4756558399322,1480.1476269900863,1655.6017250702384,1921.5145471353678,2353.480189412428,2601.134798094359
L01C A Vinca alkaloids and analogues,84.8932798255837,281.12209075086844,436.6244826975424,196.34225471653707,306.8325097235575,401.9869940848281,373.4041206660157,325.61495656089,250.12080746503827,368.11325851400204,414.2237625596194,231.8647090025593
L01C B Podophyllotoxin derivatives,76.10839320330162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.70926504467549,114.60848424050128,73.63898841072123,72.04252056045648
L01C D Taxanes,179.71815765439567,286.97814855036756,66.22024689980645,61.868544224795336,31.10838063994056,0.30649927828607426,45.23662103218157,147.94203775131223,219.66396968177102,341.1222583448498,480.0241575828644,409.8020690266241
L01C E Topoisomerase 1 (TOP1) inhibitors,63.03494792188012,46.26374255375713,21.820604161889154,10.578920766421918,16.2690542263194,30.56695157749814,14.061949147243576,0.6142268918423711,20.561734582765318,49.452240290356386,18.746906618624013,62.47491162415649
L01C X Other plant alkaloids and natural products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9220621549009982,0.0,0.0,0.0,0.0
L01D B Anthracyclines and related substances,580.096859893014,695.4890055932024,656.5570616921138,488.22744611000365,367.9260931830763,232.34655038029524,275.0796556768312,379.7564794528206,394.156278012373,501.0912563987756,513.2919786466585,483.5132959837255
L01D C Other cytotoxic antibiotics,0.0,0.0,0.3602578410995328,0.0,0.0,0.24594109555676863,0.2304334819652536,0.07090252307314739,0.0,0.0,0.0,0.0
L01E A BCR-ABL tyrosine kinase inhibitors,123.24896087724228,126.05314939355738,139.18010404671304,84.8128865298672,78.70290545151995,93.13389898974634,115.84391841371774,89.75531242914681,93.00471230646079,97.4090177525653,98.25138348902091,117.29003055954838
L01E B Epidermal growth factor receptor (EGFR) tyrosine kinase inhibitors,18.307758730563908,23.009848529262698,12.44021013934126,14.131909419332356,17.00406046951337,16.945165102751638,14.177737363503663,15.349822999986122,12.582544764179657,14.136561916131367,12.918534167447397,13.988402955229368
L01E C B-Raf serine-threonine kinase (BRAF) inhibitors,0.10116760496669291,0.1004393545043512,0.09956222787718412,0.09856600031815677,0.0974744920136412,0.09630675911273504,0.09507804653471642,0.09380055021500783,0.2924840269019473,1.6087341800020487,1.9167037582593665,0.0883708558066341
L01E D Anaplastic lymphoma kinase (ALK) inhibitors,10.482650787032174,9.88144167612328,6.479193101152156,5.6800241939399125,2.1889190209347733,2.747464835295321,1.9557314395484156,2.1641746757155484,5.591559217413908,8.878896803537252,15.889884229448981,13.439805824000583
