INN,SKU,start,end,duration,peer_count,focal_before_mean,peer_before_mean,peer_during_mean,peer_uplift,peer_seasonal_baseline,peer_uplift_vs_prior_year,apparent_absorption_ratio,potential_availability_event
EPIRUBICINUM,117828,2019-06-01,2019-07-01,2,18,1.1266666666666667,81.25333333333333,40.68000000000001,-0.49934361667213645,,,-36.01183431952662,True
EPIRUBICINUM,117828,2019-09-01,2019-11-01,3,18,0.7933333333333333,37.94666666666667,32.46666666666667,-0.14441321152494738,,,-6.907563025210089,True
EPOETINUM ALFA,84251,2020-08-01,2020-08-01,1,20,7.3933333333333335,443.2866666666667,641.8100000000001,0.44784413396898926,643.4000000000001,-0.002471246502953111,26.851668169522096,True
EPOETINUM ALFA,448939,2020-10-01,2020-10-01,1,20,83.49333333333334,656.8133333333334,947.6400000000001,0.44278435273339967,1154.67,-0.17929798124139362,3.483232194187161,True
EPOETINUM ALFA,448939,2020-12-01,2022-05-01,18,20,9.333333333333334,1002.86,854.9394444444443,-0.14749870924710892,857.8505555555554,-0.003393494463876364,-15.848630952380963,True
EPOETINUM ALFA,448934,2020-09-01,2022-10-01,26,20,23.976666666666663,485.0,846.3199999999999,0.7449896907216493,895.7796153846152,-0.05521404431979525,15.069651049631586,True
EPOETINUM ALFA,448934,2023-01-01,2023-01-01,1,20,0.96,809.6366666666667,733.47,-0.09407512011560737,659.75,0.11173929518757109,-79.34027777777774,True
EPOETINUM ALFA,448934,2023-03-01,2023-03-01,1,20,0.8633333333333333,758.46,1077.14,0.4201671808664927,555.1099999999999,0.9404082073823211,369.1274131274132,True
EPOETINUM ALFA,448934,2023-10-01,2023-10-01,1,20,6.0633333333333335,1243.4866666666667,1061.32,-0.14649667869378044,810.1700000000001,0.30999666736610815,-30.043980208906003,True
EPOETINUM ALFA,84255,2020-07-01,2020-08-01,2,20,9.746666666666668,464.0166666666667,546.82,0.17844904996228583,710.06,-0.22989606512125724,8.495554035567714,True
EPOETINUM ALFA,84257,2020-07-01,2020-08-01,2,20,30.963333333333328,442.8,546.82,0.23491418247515816,682.605,-0.1989217776019806,3.3594574227581027,True
EPOETINUM ALFA,448930,2020-12-01,2022-03-01,16,20,153.92333333333332,858.27,895.82125,0.04375225744812237,737.1925,0.21517954943925768,0.243960738029755,True
EPOETINUM ALFA,448930,2022-05-01,2022-05-01,1,20,0.6533333333333333,595.3433333333334,542.72,-0.08839157237000499,1118.7300000000002,-0.514878478274472,-80.54591836734694,True
EPOETINUM ALFA,448930,2023-01-01,2023-02-01,2,20,6.433333333333334,804.1633333333333,741.8,-0.07755058052054103,689.79,0.07539975934704764,-9.693782383419691,True
EPOETINUM ALFA,448930,2023-05-01,2023-05-01,1,20,3.39,970.7233333333334,1031.24,0.06234182757187937,542.72,0.9001326650943395,17.85152409046214,True
EPOETINUM ALFA,119420,2019-07-01,2019-09-01,3,20,2.723333333333333,943.8800000000001,730.7666666666668,-0.22578435111807996,,,-78.2545899632803,True
EPOETINUM ALFA,119420,2019-11-01,2019-11-01,1,20,1.0466666666666666,841.8433333333332,1200.3500000000001,0.4258591265991696,,,342.5222929936308,True
EPOETINUM ALFA,119420,2020-01-01,2020-07-01,7,20,1.47,1187.7333333333333,668.7242857142857,-0.43697438899223817,870.632857142857,-0.23191012120903837,-353.0673793326855,True
EPOETINUM ALFA,63071,2019-07-01,2019-09-01,3,20,2.8000000000000003,943.8033333333333,730.7666666666668,-0.22572146033248439,,,-76.08452380952374,True
EPOETINUM ALFA,63071,2019-11-01,2020-07-01,9,20,0.7799999999999999,842.11,788.0255555555555,-0.06422491651262252,,,-69.3390313390315,True
EPOETINUM ALFA,63072,2019-07-01,2020-06-01,12,20,32.49333333333333,914.11,832.4291666666668,-0.08935558448472637,,,-2.513772055806316,True
EPOETINUM ALFA,236835,2019-04-01,2019-04-01,1,20,0.10666666666666667,814.6133333333333,825.62,0.013511522849286361,,,103.18749999999994,True
EPOETINUM ALFA,236835,2019-07-01,2019-09-01,3,20,0.22666666666666668,946.3766666666667,730.7666666666668,-0.22782683427669734,,,-951.2205882352936,True
EPOETINUM ALFA,236835,2019-11-01,2020-07-01,9,20,0.11333333333333334,842.7766666666666,788.0255555555555,-0.06496514827310262,,,-483.0980392156869,True
EPOETINUM ALFA,236835,2020-09-01,2020-10-01,2,20,0.16333333333333333,508.81333333333333,1037.46,1.0389795864888238,938.815,0.105073949606685,3236.61224489796,True
EPOETINUM ALFA,119423,2019-07-01,2019-09-01,3,20,16.44333333333333,930.1599999999999,730.7666666666668,-0.21436455376852706,,,-12.12608960064868,True
EPOETINUM ALFA,119423,2020-01-01,2020-07-01,7,20,134.18333333333334,1055.0200000000002,668.7242857142857,-0.3661501339175698,864.9599999999999,-0.22687258865810475,-2.8788650921802104,True
EPOETINUM ALFA,236836,2020-02-01,2020-07-01,6,20,3.5700000000000003,1124.8799999999999,617.8133333333334,-0.4507740084868311,892.875,-0.3080629054085584,-142.03548085901022,True
EPOETINUM ALFA,448936,2021-08-01,2021-11-01,4,20,2.766666666666667,1037.6733333333334,858.115,-0.17303936370469838,887.4525,-0.03305810733532215,-64.90060240963857,True
EPOETINUM ALFA,448936,2022-01-01,2022-03-01,3,20,0.3133333333333333,780.1466666666666,644.8966666666666,-0.17336483738100528,953.18,-0.3234261454639557,-431.64893617021283,True
EPOETINUM ALFA,448936,2022-08-01,2022-09-01,2,20,2.903333333333333,599.2466666666667,752.465,0.25568491550502304,910.2449999999999,-0.1733379474756795,52.7732491389208,True
EPOETINUM BETA,87593,2019-04-01,2019-11-01,8,1,0.03333333333333333,181.92666666666665,205.5025,0.1295897614423395,,,707.2750000000005,True
EPOETINUM BETA,87593,2020-01-01,2020-01-01,1,1,0.016666666666666666,254.35666666666665,322.42,0.2675901293459317,174.74,0.8451413528671169,4083.8000000000015,True
EPOETINUM BETA,87593,2020-03-01,2020-03-01,1,1,0.03333333333333333,325.19666666666666,284.25,-0.1259135497493824,190.54,0.49181274273118514,-1228.3999999999999,True
EPOETINUM BETA,87593,2020-05-01,2020-08-01,4,1,0.39000000000000007,314.28,471.0,0.49866361206567406,203.5025,1.3144678812299604,401.84615384615387,True
EPOETINUM BETA,87593,2020-10-01,2022-04-01,19,1,0.016666666666666666,448.09,389.1036842105263,-0.13163943803582692,353.05210526315796,0.10211404608533978,-3539.1789473684207,True
EPOETINUM BETA,87593,2022-10-01,2022-10-01,1,1,0.9233333333333333,295.43,284.96,-0.03543986731205371,432.58,-0.34125479680059184,-11.339350180505445,True
EPOETINUM BETA,87593,2022-12-01,2023-03-01,4,1,0.87,304.85,308.53,0.012071510578973101,372.80499999999995,-0.17240916833196976,4.229885057471207,True
ERDOSTEINUM,90064,2020-06-01,2020-07-01,2,6,6.853333333333333,27346.583333333332,11674.25,-0.5731002349470835,15007.195,-0.2220898042572246,-2286.81906614786,True
ERDOSTEINUM,90064,2020-12-01,2021-02-01,3,6,8.893333333333333,85160.8,65966.37,-0.2253904378540362,45154.10333333333,0.46091639807412105,-2158.294227886058,True
ERDOSTEINUM,102008,2023-11-01,2023-11-01,1,6,15.730000000000002,34581.71333333333,51662.899999999994,0.49393696899922235,42986.21,0.20184822062703353,1085.8987073532523,True
ERDOSTEINUM,90063,2020-03-01,2020-06-01,4,6,2.5566666666666666,45159.87,23102.239999999998,-0.48843431125908915,22410.3775,0.030872416138460822,-8627.495436766625,True
ERDOSTEINUM,90063,2020-08-01,2020-09-01,2,6,2.1733333333333333,12056.39,34500.18,1.8615680149696552,17658.175,0.9537794817414598,10326.897239263804,True
ERDOSTEINUM,90063,2020-11-01,2021-02-01,4,6,2.0766666666666667,56242.15,77041.9625,0.36982605572510996,42373.725,0.8181541155515593,10015.96107544141,True
ERLOTINIBUM,88289,2019-08-01,2021-05-01,22,5,0.12333333333333334,0.9466666666666667,0.002727272727272727,-0.9971190781049937,,,-7.653562653562654,True
ERLOTINIBUM,88289,2021-07-01,2022-02-01,8,5,0.023333333333333334,0.0,3.40375,,0.00375,906.6666666666666,145.875,True
ERLOTINIBUM,88291,2019-08-01,2019-08-01,1,5,0.9466666666666667,0.12333333333333336,0.0,-1.0,,,-0.1302816901408451,True
ERLOTINIBUM,88291,2019-10-01,2020-06-01,9,5,0.5233333333333333,0.023333333333333355,0.0,-1.0,,,-0.04458598726114654,True
ERLOTINIBUM,88291,2020-08-01,2021-08-01,13,5,0.01,0.0,0.030000000000000002,,0.0,,3.0,True
ERLOTINIBUM,88291,2022-01-01,2022-02-01,2,5,0.03,0.5033333333333333,12.41,23.655629139072847,0.0,,396.8888888888889,True
ERLOTINIBUM,88291,2022-04-01,2022-05-01,2,5,0.016666666666666666,8.476666666666667,0.445,-0.9475029492725128,0.0,,-481.9,True
ERLOTINIBUM,88291,2022-07-01,2023-01-01,7,5,2.6533333333333333,0.45,0.45428571428571424,0.009523809523809391,1.3000000000000003,-0.6505494505494507,0.0016152189519023465,True
ERLOTINIBUM,88291,2023-03-01,2023-03-01,1,5,0.016666666666666666,0.2866666666666667,0.7799999999999999,1.720930232558139,0.61,0.2786885245901638,29.599999999999994,True
ERLOTINIBUM,624998,2022-09-01,2022-10-01,2,5,0.25333333333333335,2.903333333333333,0.52,-0.8208955223880596,0.28,0.857142857142857,-9.407894736842103,True
ERLOTINIBUM,624998,2023-01-01,2023-02-01,2,5,0.18999999999999997,0.25666666666666665,0.15,-0.41558441558441556,8.26,-0.9818401937046004,-0.5614035087719299,True
ERLOTINIBUM,624996,2023-01-01,2023-02-01,2,5,0.25666666666666665,0.18999999999999997,0.15,-0.21052631578947362,4.15,-0.9638554216867469,-0.15584415584415579,True
ERLOTINIBUM,668421,2022-10-01,2023-02-01,5,5,0.18000000000000002,0.43333333333333335,0.32799999999999996,-0.2430769230769232,5.284000000000001,-0.9379258137774413,-0.5851851851851855,True
ERLOTINIBUM,668418,2023-03-01,2023-04-01,2,5,0.08333333333333333,0.21999999999999997,2.31,9.5,0.5700000000000001,3.052631578947368,25.08,True
ERLOTINIBUM,668418,2023-06-01,2023-07-01,2,5,0.15,2.89,2.695,-0.06747404844290666,4.505,-0.40177580466148727,-1.300000000000002,True
ERLOTINIBUM,668418,2023-09-01,2023-09-01,1,5,0.33666666666666667,2.4633333333333334,3.85,0.5629228687415426,0.79,3.873417721518987,4.118811881188119,True
ERYTHROMYCINUM,62635,2019-05-01,2020-05-01,13,2,615.48,14613.336666666668,14436.020000000002,-0.012133893217633779,,,-0.28809492861939573,True
ERYTHROMYCINUM,62635,2020-07-01,2020-08-01,2,2,113.66000000000001,9489.876666666669,10646.355,0.12186442184180095,11776.445,-0.09596189682030529,10.174892955598546,True
ESCITALOPRAM,295283,2019-07-01,2019-07-01,1,28,2.67,20534.59,22085.91,0.07554667514666714,,,581.0187265917602,True
ESCITALOPRAM,295283,2022-04-01,2022-04-01,1,28,10.413333333333332,53103.52666666667,31101.38,-0.4143255269047417,38464.97,-0.19143626005687772,-2112.8822023047383,True
ESCITALOPRAM,295283,2022-06-01,2022-08-01,3,28,3.426666666666667,39047.93666666667,35765.706666666665,-0.08405642602882737,38169.1,-0.06296698987750127,-957.849221789884,True
ESCITALOPRAM,295283,2022-12-01,2023-05-01,6,28,1.3399999999999999,44931.1,53570.658333333326,0.19228459426395808,45008.386666666665,0.19023724911712736,6447.431592039797,True
ESCITALOPRAM,328045,2020-11-01,2021-01-01,3,28,5.273333333333333,30922.516666666663,35307.49,0.1418051894223789,31004.166666666668,0.13879822604488634,831.5372945638436,True
ESMOLOLUM,434921,2021-09-01,2021-09-01,1,2,2.57,120.42,202.87,0.6846869290815479,77.68,1.6116117404737382,32.08171206225681,True
ESMOLOLUM,530432,2022-02-01,2022-02-01,1,2,2.533333333333333,54.173333333333325,77.24,0.4257937484617279,71.14,0.08574641551869545,9.105263157894738,True
ESMOLOLUM,530432,2022-04-01,2022-06-01,3,2,0.7000000000000001,35.25666666666667,8.016666666666667,-0.7726198354921056,150.34333333333333,-0.9466776045939294,-38.91428571428571,True
ESMOLOLUM,530432,2022-09-01,2022-09-01,1,2,0.6766666666666667,9.646666666666667,12.280000000000001,0.27297857636489303,180.61,-0.9320081944521345,3.891625615763548,True
ESMOLOLUM,530432,2022-11-01,2022-11-01,1,2,0.37333333333333335,12.586666666666668,5.5600000000000005,-0.5582627118644068,116.5,-0.952274678111588,-18.821428571428573,True
ESMOLOLUM,530432,2023-03-01,2023-04-01,2,2,1.8,4.953333333333333,10.475,1.1147375504710633,9.3,0.12634408602150526,3.067592592592592,True
ESMOLOLUM,530432,2023-06-01,2023-06-01,1,2,0.15,8.89,21.39,1.4060742407199098,3.1799999999999997,5.7264150943396235,83.33333333333334,True
ESOMEPRAZOLUM,150773,2020-12-01,2021-01-01,2,28,4.8,75169.08,82480.03,0.09726007023100451,78286.70999999999,0.053563625294765965,1523.1145833333328,True
ESOMEPRAZOLUM,150773,2021-03-01,2021-10-01,8,28,1.1866666666666668,82703.82666666668,92913.62,0.12345007171776154,56414.45125,0.6469826071382729,8603.75842696628,True
ESOMEPRAZOLUM,150773,2022-02-01,2022-04-01,3,28,3.02,108146.89666666667,74457.70666666667,-0.31151323836723444,89163.35666666667,-0.16492929999233252,-11155.360927152318,True
ESOMEPRAZOLUM,150773,2022-06-01,2022-06-01,1,28,0.6533333333333333,56025.72999999999,48375.030000000006,-0.13655689983869881,82988.54,-0.4170878292352172,-11710.25510204079,True
ESOMEPRAZOLUM,180409,2019-05-01,2019-07-01,3,28,5.873333333333334,46468.37333333333,47609.446666666656,0.02455591301094235,,,194.28036322360833,True
ESOMEPRAZOLUM,180409,2019-09-01,2019-09-01,1,28,0.25333333333333335,49996.57333333333,55195.0,0.10397565913183932,,,20520.10526315792,True
ESOMEPRAZOLUM,180409,2019-11-01,2019-11-01,1,28,0.5066666666666667,56965.05333333332,68861.73000000001,0.20884166643455596,,,23480.282894736883,True
ESOMEPRAZOLUM,402397,2019-06-01,2019-08-01,3,28,11.326666666666666,45661.88333333333,49996.82666666666,0.09493571041930296,,,382.7201294879337,True
ESOMEPRAZOLUM,402397,2019-10-01,2019-11-01,2,28,21.883333333333336,53044.463333333326,65908.66,0.24251723664028044,,,587.8536176694597,True
ESOMEPRAZOLUM,402397,2020-07-01,2020-07-01,1,28,2.33,38242.979999999996,59271.54,0.5498671913119743,51257.95,0.15633848017722138,9025.133047210302,True
ESOMEPRAZOLUM,402397,2022-07-01,2022-09-01,3,28,1.5766666666666664,49456.12666666667,61441.39333333333,0.2423413937659762,90719.55,-0.3227326046774556,7601.649048625792,True
ESOMEPRAZOLUM,402397,2023-01-01,2023-05-01,5,28,3.3699999999999997,78317.81666666665,92415.98000000001,0.18001221092944192,75383.34400000001,0.2259469412765769,4183.431256182006,True
ESOMEPRAZOLUM,402397,2023-10-01,2023-10-01,1,28,2.7300000000000004,88808.64999999998,99572.31,0.12120058124968706,74227.83999999998,0.34144156693768835,3942.732600732607,True
ESOMEPRAZOLUM,150778,2020-11-01,2021-10-01,12,28,2.953333333333333,71259.14,89105.53666666667,0.2504436156072985,62998.319166666675,0.41441133422832177,6042.797968397292,True
ESOMEPRAZOLUM,150778,2021-12-01,2021-12-01,1,28,0.9933333333333333,110263.96666666667,106483.79000000001,-0.034282973676199445,82121.59000000001,0.29666011094037503,-3805.5469798657714,True
ESOMEPRAZOLUM,150778,2022-04-01,2022-04-01,1,28,3.206666666666667,92307.93333333335,49507.119999999995,-0.4636742670727472,88365.56,-0.4397464351496217,-13347.44698544699,True
ESOMEPRAZOLUM,466981,2022-07-01,2022-07-01,1,28,17.669999999999998,49440.033333333326,55900.07000000001,0.130664083964345,80824.40000000002,-0.3083763071547702,365.5934729296368,True
ESOMEPRAZOLUM,466981,2022-10-01,2022-11-01,2,28,1.4033333333333333,61439.98999999999,76399.65999999997,0.24348425186918138,115548.56,-0.3388090686720806,10660.097387173386,True
ESOMEPRAZOLUM,466981,2023-01-01,2023-02-01,2,28,2.3866666666666667,78318.79999999999,88297.56,0.127412064536229,103733.99000000002,-0.14880783049027632,4181.044692737434,True
ESOMEPRAZOLUM,502470,2022-12-01,2023-03-01,4,28,16.05,73515.53333333333,91387.8,0.24310871262581257,94716.0,-0.03513873052071453,1113.536863966771,True
ESOMEPRAZOLUM,503034,2022-03-01,2022-08-01,6,28,243.46666666666667,104868.58000000002,55497.155,-0.4707933014826749,87842.71666666667,-0.3682213266400573,-202.7851519715225,True
ESOMEPRAZOLUM,434796,2022-07-01,2022-08-01,2,28,11.729999999999999,49445.973333333335,58264.375,0.17834418198664234,81274.13,-0.28311290443834963,751.781898266553,True
ESOMEPRAZOLUM,298057,2023-02-01,2023-04-01,3,28,32.14666666666667,82437.37000000001,96474.78333333333,0.17027973276359148,74341.49333333333,0.29772458162440274,436.6677727084192,True
ESTRADIOLUM,30579,2020-11-01,2020-11-01,1,5,0.82,6974.29,7323.120000000001,0.05001656082554652,6503.54,0.1260205980127747,425.4024390243913,True
ESTRADIOLUM,30579,2021-01-01,2021-04-01,4,5,0.8033333333333333,7342.233333333334,6682.7875,-0.08981542854808026,5825.397499999999,0.1471813726016124,-820.8869294605807,True
ETANERCEPT,228420,2019-08-01,2019-08-01,1,2,1.2733333333333334,0.06333333333333327,0.0,-1.0,,,-0.049738219895287906,True
ETANERCEPT,228420,2019-11-01,2021-06-01,20,2,0.02,0.0,0.0355,,,,1.775,True
ETANERCEPT,228420,2022-03-01,2022-07-01,5,2,0.15333333333333335,13.14,1.0859999999999999,-0.917351598173516,0.148,6.337837837837837,-78.61304347826086,True
ETANERCEPT,228420,2022-12-01,2023-02-01,3,2,0.5333333333333333,0.15000000000000002,2.6233333333333335,16.488888888888887,13.14,-0.8003551496702181,4.6375,True
ETANERCEPT,228417,2019-08-01,2020-12-01,17,2,0.03,1.3066666666666669,0.003529411764705882,-0.9972989195678272,,,-43.437908496732035,True
ETANERCEPT,228417,2021-02-01,2021-03-01,2,2,0.06,0.0,0.0,,0.0,,0.0,True
ETANERCEPT,228417,2021-06-01,2021-06-01,1,2,0.13,0.0,0.14,,0.0,,1.076923076923077,True
ETANERCEPT,228417,2022-05-01,2022-05-01,1,2,5.390000000000001,0.2533333333333334,0.12,-0.5263157894736844,0.0,,-0.024737167594310463,True
ETANERCEPT,228417,2022-07-01,2022-09-01,3,2,0.11666666666666665,0.11666666666666665,0.7799999999999999,5.685714285714285,0.21000000000000005,2.714285714285713,5.685714285714285,True
ETANERCEPT,228415,2019-07-01,2021-05-01,23,2,0.05000000000000001,1.5033333333333332,0.19130434782608693,-0.872746553552492,,,-26.24057971014492,True
ETANERCEPT,228415,2022-06-01,2022-06-01,1,2,0.16333333333333333,1.4266666666666667,0.12,-0.9158878504672896,0.0,,-8.0,True
ETANERCEPT,228415,2022-10-01,2022-11-01,2,2,0.2866666666666667,0.49333333333333335,0.265,-0.46283783783783783,12.465000000000002,-0.9787404733253108,-0.7965116279069767,True
ETANERCEPT,228415,2023-01-01,2023-01-01,1,2,0.05333333333333334,0.24666666666666667,0.87,2.5270270270270268,10.189999999999998,-0.914622178606477,11.687499999999998,True
ETANERCEPT,228415,2023-04-01,2023-04-01,1,2,0.10666666666666667,2.716666666666667,1.1600000000000001,-0.5730061349693251,0.23,4.043478260869565,-14.593749999999998,True
ETANERCEPT,228415,2023-06-01,2023-07-01,2,2,0.12,1.8233333333333335,23.955000000000002,12.138025594149909,0.06,398.25000000000006,184.43055555555557,True
ETHAMBUTOLUM,85625,2019-11-01,2019-11-01,1,5,10.563333333333334,235.91666666666666,212.98,-0.09722359590250795,,,-2.171347428210792,True
ETHAMBUTOLUM,85625,2020-03-01,2020-04-01,2,5,7.683333333333334,212.5533333333333,194.52999999999997,-0.08479440454160529,216.005,-0.09941899493067301,-2.345770065075923,True
ETHAMBUTOLUM,85625,2020-06-01,2020-08-01,3,5,3.186666666666667,179.06666666666663,141.0533333333333,-0.21228592702903942,183.54333333333332,-0.2314984653941849,-11.928870292887025,True
ETHAMBUTOLUM,23573,2023-10-01,2023-10-01,1,5,34.08,2.3466666666666676,148.52,62.28977272727271,0.0,,4.289123630672927,True
ETHAMBUTOLUM,85624,2022-04-01,2023-08-01,17,5,5.353333333333334,206.00666666666666,107.22647058823529,-0.4794999971445813,194.75588235294117,-0.4494314148934564,-18.452091421873853,True
ETHINYLESTRADIOLUM+GESTODENUM,298431,2021-01-01,2021-06-01,6,7,2.55,19892.046666666665,18364.088333333337,-0.07681252507283456,18727.173333333332,-0.019388136882020752,-599.199346405227,True
ETHINYLESTRADIOLUM+GESTODENUM,5286,2020-01-01,2020-05-01,5,7,6.27,21559.16,19212.854,-0.10883104907612358,16554.712,0.16056709413005796,-374.2114832535886,True
ETHINYLESTRADIOLUM+GESTODENUM,55034,2019-06-01,2019-06-01,1,7,0.5366666666666667,18294.966666666667,19602.760000000002,0.07148377786968738,,,2436.881987577642,True
ETHINYLESTRADIOLUM+LEVONORGESTRELUM,484561,2023-03-01,2023-03-01,1,6,33.51666666666667,6204.52,7514.360000000001,0.21111060968455256,6214.590000000001,0.20914814975726465,39.08025857782198,True
ETOPOSIDUM,6252,2019-07-01,2019-07-01,1,8,23.673333333333332,413.11999999999995,566.9100000000001,0.3722647172734318,,,6.4963390594198875,True
ETOPOSIDUM,6252,2020-01-01,2020-11-01,11,8,4.87,979.0133333333333,400.38000000000005,-0.5910372347669761,652.290909090909,-0.3861941130560819,-118.81587953456534,True
ETOPOSIDUM,8321,2020-06-01,2020-06-01,1,8,3.1999999999999997,374.83,151.97,-0.5945628685003869,416.77,-0.6353624301173308,-69.64375,True
ETOPOSIDUM,66667,2019-10-01,2019-10-01,1,8,4.96,609.4900000000001,1156.41,0.8973403993502762,,,110.26612903225806,True
ETOPOSIDUM,66667,2022-05-01,2022-05-01,1,8,5.0,89.46333333333332,4.51,-0.9495882857036402,259.86,-0.982644500885092,-16.990666666666662,True
ETOPOSIDUM,66667,2022-10-01,2022-10-01,1,8,3.503333333333334,63.89666666666667,81.92999999999999,0.28222651155511486,136.04000000000002,-0.39775066157012656,5.147478591817314,True
ETOPOSIDUM,66667,2023-02-01,2023-03-01,2,8,12.036666666666667,23.043333333333333,0.77,-0.9665846955012296,123.83,-0.9937817976257773,-1.8504569371365271,True
ETOPOSIDUM,7779,2020-04-01,2020-06-01,3,8,2.8366666666666664,670.2133333333334,263.5,-0.6068416026737755,406.70000000000005,-0.35210228669781174,-143.3772032902468,True
ETOPOSIDUM,7779,2020-09-01,2021-03-01,7,8,1.9433333333333334,227.82333333333335,311.4157142857143,0.36691755725509934,778.1728571428572,-0.5998116466961987,43.014947316834096,True
ETOPOSIDUM,7779,2021-05-01,2022-02-01,10,8,0.6466666666666666,194.74666666666667,179.65500000000003,-0.07749383814870588,296.87199999999996,-0.3948402004904469,-23.337628865979344,True
ETOPOSIDUM,66668,2022-05-01,2022-05-01,1,8,4.12,90.34333333333332,4.51,-0.9500793270117699,214.42000000000002,-0.9789665143176943,-20.83333333333333,True
ETOPOSIDUM,66668,2023-02-01,2023-02-01,1,8,12.096666666666666,22.983333333333334,0.0,-1.0,100.16,-1.0,-1.8999724441995043,True
ETOPOSIDUM,42594,2019-06-01,2019-07-01,2,8,2.2466666666666666,559.8733333333333,492.58500000000004,-0.1201849227801526,,,-29.95029673590503,True
ETOPOSIDUM,42594,2019-09-01,2022-12-01,40,8,0.37999999999999995,548.6733333333333,289.90475000000004,-0.47162595229705584,,,-680.9699561403507,True
ETOPOSIDUM,524896,2020-05-01,2021-01-01,9,8,0.36000000000000004,453.3833333333334,299.21666666666664,-0.3400360254383709,732.188888888889,-0.591339514697179,-428.2407407407409,True
ETOPOSIDUM,524896,2022-01-01,2022-04-01,4,8,0.47666666666666674,177.07000000000002,103.4075,-0.41600779352798334,220.1425,-0.5302701659152594,-154.5367132867133,True
ETOPOSIDUM,524896,2022-08-01,2022-08-01,1,8,0.5333333333333333,16.78,36.739999999999995,1.1895113230035752,229.03,-0.8395843339300529,37.42499999999999,True
ETORICOXIBUM,549237,2023-04-01,2023-09-01,6,19,0.22333333333333336,36999.00666666666,52418.46,0.4167531704905233,27302.75333333333,0.9198964793050177,69042.32835820896,True
EUCALYPTUS VIMINALIS*&,231136,2019-10-01,2019-10-01,1,31,7.086666666666666,267843.99666666664,375984.33999999997,0.40374376382948984,,,15259.690968955785,True
EUCALYPTUS VIMINALIS*&,231136,2020-01-01,2020-05-01,5,31,3.85,388042.01333333337,353026.278,-0.09023696952951943,351088.41599999997,0.005519583989920143,-9094.9961904762,True
EUCALYPTUS VIMINALIS*&,231136,2020-07-01,2020-12-01,6,31,4.55,169843.97,270336.01666666666,0.5916727374346388,327943.00500000006,-0.1756615858701831,22086.164102564104,True
EUCALYPTUS VIMINALIS*&,202134,2019-07-01,2019-07-01,1,31,13.916666666666666,278309.92,222294.65,-0.2012693977994029,,,-4025.049341317365,True
EUCALYPTUS VIMINALIS*&,202134,2019-09-01,2019-09-01,1,31,8.946666666666667,233628.43999999997,342181.02999999997,0.46463773845341777,,,12133.29992548435,True
EUCALYPTUS VIMINALIS*&,202134,2019-11-01,2019-12-01,2,31,3.31,319077.67,394076.625,0.23504921231247558,,,22658.29456193354,True
EUCALYPTUS VIMINALIS*&,202134,2020-03-01,2020-03-01,1,31,11.700000000000001,407601.9766666666,575714.0800000001,0.4124418254988348,372737.74,0.5445553755839162,14368.555840455849,True
EUCALYPTUS VIMINALIS*&,202134,2020-06-01,2020-09-01,4,31,2.3966666666666665,316892.0933333333,204560.60749999998,-0.3544786638623192,260766.58749999997,-0.21554134116204587,-46869.88282336579,True
EUCALYPTUS VIMINALIS*&,404620,2022-03-01,2022-04-01,2,31,7.066666666666667,300635.2233333333,120353.065,-0.5996707782089894,258832.75499999998,-0.535016095625146,-25511.62617924528,True
EUCALYPTUS VIMINALIS*&,404620,2022-08-01,2022-08-01,1,31,1.26,87852.38666666666,106049.63,0.20713430817056933,189475.16,-0.4402979789012977,14442.256613756625,True
EUCALYPTUS VIMINALIS*&,404620,2023-03-01,2023-04-01,2,31,9.253333333333332,169020.77333333332,160684.21500000003,-0.04932268483290155,120353.065,0.33510696217001223,-900.9248919308312,True
EUCALYPTUS VIMINALIS*&,138865,2020-05-01,2020-06-01,2,31,3.5133333333333336,396906.62666666665,144919.675,-0.6348771593533821,258378.25,-0.4391181339760603,-71723.04127134725,True
EUCALYPTUS VIMINALIS*&,138865,2020-09-01,2020-10-01,2,31,0.84,168727.54,317854.8,0.8838347314255869,359075.49,-0.11479672422085953,177532.45238095237,True
EUCALYPTUS VIMINALIS*&,113058,2019-10-01,2019-11-01,2,31,0.32,267850.7633333333,377872.24,0.41075662916721956,,,343817.1145833334,True
EUCALYPTUS VIMINALIS*&,113058,2020-01-01,2020-01-01,1,31,0.35000000000000003,388045.51333333337,419137.79000000004,0.08012533478246461,422370.08,-0.007652743773896056,88835.0761904762,True
EUCALYPTUS VIMINALIS*&,449152,2021-03-01,2021-03-01,1,31,3.24,262419.8666666667,296249.13,0.1289127372978366,575714.0800000001,-0.4854231635258947,10441.130658436205,True
EUCALYPTUS VIMINALIS*&,449152,2021-05-01,2021-05-01,1,31,2.81,255955.06333333332,201252.25000000003,-0.21372037974530386,155263.18000000002,0.29620074765955456,-19467.193357058113,True
EUCALYPTUS VIMINALIS*&,449152,2021-07-01,2021-10-01,4,31,1.2866666666666666,198604.96666666667,243173.34000000003,0.22440714389653574,251825.2225,-0.034356695545061926,34638.63212435235,True
EUCALYPTUS VIMINALIS*&,449152,2021-12-01,2022-03-01,4,31,3.9133333333333336,294584.7833333333,262781.955,-0.10795815036157948,270877.1825,-0.029885232212203697,-8126.787478705274,True
EUCALYPTUS VIMINALIS*&,449152,2022-06-01,2022-10-01,5,31,4.243333333333333,109359.21666666667,122358.86399999999,0.1188710721379525,229165.748,-0.46606827124968087,3063.546111547521,True
