INN,sales_2019,sales_2022,sales_2023,known_inn,YoY,CAGR,portfolio_share_2023,sku_count,brand_count,strength_breadth,form_breadth,pack_breadth
UNKNOWN_SKU_25357,968.6600000000001,41.53,54.67,False,0.3163977847339272,-0.5125900093009521,6.441037466966793e-08,1,1,1,1,1
UNKNOWN_SKU_25359,290.13,159.81,224.35000000000002,False,0.4038545773105564,-0.062258019110087215,2.6432170399012255e-07,1,1,1,1,1
UNKNOWN_SKU_25360,0.0,0.0,0.26,False,,,3.0632334761502945e-10,1,1,1,1,1
UNKNOWN_SKU_26416,11.870000000000003,1.51,1.78,False,0.17880794701986757,-0.3777107181990501,2.0971367644413553e-09,1,1,0,1,1
UNKNOWN_SKU_26435,3.3099999999999996,0.0,0.0,False,,-1.0,0.0,1,1,0,1,1
UNKNOWN_SKU_26437,222.28,0.0,0.0,False,,-1.0,0.0,1,1,0,1,1
UNKNOWN_SKU_26439,5.08,94.72,0.0,False,-1.0,-1.0,0.0,1,1,0,1,1
UNKNOWN_SKU_265208,0.0,8.35,176.11,False,20.09101796407186,,2.0748694134031863e-07,1,1,0,1,1
UNKNOWN_SKU_26526,1250.83,2974.3300000000004,5950.09,False,1.0004807805455345,0.4768327393442091,7.010198028502733e-06,1,1,0,1,1
UNKNOWN_SKU_26695,43248.2,22244.43,22836.0,False,0.02659407321293461,-0.14756161148954994,2.6904615254372357e-05,1,1,0,1,1
UNKNOWN_SKU_272359,1.03,1.14,64.11,False,55.236842105263165,1.8088085473804933,7.553226852153669e-08,1,1,0,1,1
UNKNOWN_SKU_273063,175.98999999999998,20.21,82.78,False,3.0959920831271646,-0.17184932973355282,9.752864121373899e-08,1,1,0,1,1
UNKNOWN_SKU_273644,458.95000000000005,325.12,691.99,False,1.1284141240157481,0.10811188031974184,8.152795896774009e-07,1,1,0,1,1
UNKNOWN_SKU_27672,3306.0800000000004,3500.96,4765.04,False,0.36106667885380017,0.09569151393620157,5.614011555075076e-06,1,1,0,1,1
UNKNOWN_SKU_28796,81252.55,34744.770000000004,47403.66,False,0.3643394387126464,-0.12603564779192555,5.584941469386411e-05,1,1,1,1,1
UNKNOWN_SKU_29410,3251.28,2845.55,8710.95,False,2.0612535362232256,0.27938951467455886,1.0262951403489004e-05,1,1,1,1,1
UNKNOWN_SKU_29411,16247.34,6018.93,3472.3499999999995,False,-0.42309513484954975,-0.32007610162209466,4.091007215734798e-06,1,1,1,1,1
UNKNOWN_SKU_294525,21595.100000000002,23.23,15.36,False,-0.3387860525182953,-0.8366914213130872,1.8096640843718664e-08,1,1,0,1,1
UNKNOWN_SKU_295127,97895.56,0.0,0.0,False,,-1.0,0.0,1,1,0,1,1
UNKNOWN_SKU_295129,7.72,0.0,0.0,False,,-1.0,0.0,1,1,0,1,1
UNKNOWN_SKU_298486,20022.3,8068.429999999999,9977.99,False,0.2366705790345831,-0.15980077806312265,1.1755735766420336e-05,1,1,1,1,1
UNKNOWN_SKU_299849,29952.780000000002,14946.2,18502.030000000002,False,0.23790863229449632,-0.1134656634075405,2.1798476027975786e-05,1,1,0,1,1
UNKNOWN_SKU_301727,27616.82,0.0,0.0,False,,-1.0,0.0,1,1,0,1,0
UNKNOWN_SKU_301728,12678.880000000001,0.0,0.0,False,,-1.0,0.0,1,1,0,1,0
UNKNOWN_SKU_301729,13.66,0.0,0.0,False,,-1.0,0.0,1,1,0,1,0
UNKNOWN_SKU_301732,135943.25,0.0,0.0,False,,-1.0,0.0,1,1,0,1,0
UNKNOWN_SKU_301733,163167.21,0.0,0.0,False,,-1.0,0.0,1,1,0,1,0
UNKNOWN_SKU_301765,29.78,0.0,0.0,False,,-1.0,0.0,1,1,0,1,0
UNKNOWN_SKU_301768,36.980000000000004,0.0,0.0,False,,-1.0,0.0,1,1,0,1,0
UNKNOWN_SKU_305255,5905.05,6546.32,7981.360000000001,False,0.21921323736083798,0.07823476438358945,9.403372745079583e-06,1,1,0,1,1
UNKNOWN_SKU_30879,13683.53,9889.960000000001,10980.369999999999,False,0.11025423763089015,-0.05353467755508312,1.2936706524814002e-05,1,1,0,1,1
UNKNOWN_SKU_30880,77959.81999999999,59444.44,54006.86,False,-0.0914733152503413,-0.08768561011126874,6.362908518990858e-05,1,1,0,1,1
UNKNOWN_SKU_30881,14453.780000000002,11468.23,13200.1,False,0.1510145855114522,-0.02242756902235199,1.5551918541742885e-05,1,1,0,1,1
UNKNOWN_SKU_30882,5518.639999999999,4471.500000000001,4041.1899999999996,False,-0.09623392597562364,-0.07494128010451362,4.761195573647618e-06,1,1,0,1,1
UNKNOWN_SKU_30883,25218.47,17130.110000000004,18942.969999999998,False,0.10582885924258467,-0.06903718556002725,2.2317976862196436e-05,1,1,0,1,1
UNKNOWN_SKU_31041,111.49,4.79,4.0600000000000005,False,-0.15240083507306879,-0.5631598681349554,4.783356889680845e-09,1,1,0,1,1
UNKNOWN_SKU_31448,2087.4700000000003,0.0,0.0,False,,-1.0,0.0,1,1,0,1,1
UNKNOWN_SKU_31449,1311.7,0.0,0.0,False,,-1.0,0.0,1,1,0,1,1
UNKNOWN_SKU_31450,6439.06,4671.83,5360.65,False,0.1474411526104331,-0.04479025332052966,6.315739436125029e-06,1,1,0,1,1
UNKNOWN_SKU_315577,652.7299999999999,0.0,0.0,False,,-1.0,0.0,1,1,1,1,1
UNKNOWN_SKU_31625,21.18,0.0,0.0,False,,-1.0,0.0,1,1,0,1,1
UNKNOWN_SKU_316983,29258.21,0.0,0.0,False,,-1.0,0.0,1,1,0,1,1
UNKNOWN_SKU_31709,0.0,53.629999999999995,839.0999999999999,False,14.646093604325937,,9.885996960914276e-07,1,1,1,1,1
UNKNOWN_SKU_31743,4.03,437.78999999999996,3397.9799999999996,False,6.761666552456657,4.388637177089322,4.003386956649683e-06,1,1,0,1,1
UNKNOWN_SKU_31745,1798.2499999999998,2589.8500000000004,3028.72,False,0.1694576905998415,0.13920600119483195,3.5683371130330458e-06,1,1,1,1,0
UNKNOWN_SKU_31746,4088.4100000000003,4231.85,3560.9100000000008,False,-0.1585453170599146,-0.03394547552772287,4.195345660599364e-06,1,1,1,1,1
UNKNOWN_SKU_31747,18917.02,12429.16,11500.51,False,-0.07471542726942126,-0.1169890397404818,1.3549518163385085e-05,1,1,1,1,0
UNKNOWN_SKU_31749,23.13,1059.4299999999998,352.34999999999997,False,-0.6674154970125445,0.9756029262571102,4.1512704435444465e-07,1,1,1,1,1
UNKNOWN_SKU_31750,5.56,1050.8799999999999,878.2399999999999,False,-0.16428136419001216,2.5451499182090993,1.0347131415747054e-06,1,1,1,1,1
UNKNOWN_SKU_31751,122.39999999999998,3162.84,2305.8,False,-0.2709716583829722,1.0833395293841233,2.716616826656673e-06,1,1,1,1,1
UNKNOWN_SKU_32301,12736.189999999999,8.860000000000001,0.0,False,-1.0,-1.0,0.0,1,1,0,1,1
UNKNOWN_SKU_326032,16.03,202.34999999999997,41.56,False,-0.7946132937978749,0.2689236861196451,4.8964608949540864e-08,1,1,0,1,1
UNKNOWN_SKU_326096,0.0,388.61,43.5,False,-0.8880625820231081,,5.125025238943762e-08,1,1,0,1,1
UNKNOWN_SKU_326585,102702.81,71611.11000000002,72618.39,False,0.014065973841209667,-0.08300689016642115,8.555657047389915e-05,1,1,0,1,1
UNKNOWN_SKU_327268,0.0,247.39,78.91000000000001,False,-0.6810299527062532,,9.296913600116145e-08,1,1,0,1,1
UNKNOWN_SKU_327754,52825.96,39756.17,39910.66,False,0.0038859377047639754,-0.06768992404334429,4.702141144894328e-05,1,1,0,1,1
UNKNOWN_SKU_327758,31059.300000000003,23404.920000000002,22941.440000000002,False,-0.01980267396769564,-0.07294125984899147,2.7028841153497468e-05,1,1,0,1,1
UNKNOWN_SKU_32978,20791.980000000003,9444.009999999998,16432.54,False,0.739996039817832,-0.057129143182542474,1.9360271779299523e-05,1,1,0,1,1
UNKNOWN_SKU_329981,134010.33,63428.83,58888.93,False,-0.07157470822022105,-0.18581359449352186,6.938097759641207e-05,1,1,0,1,1
UNKNOWN_SKU_329991,226503.99000000002,79379.34,81661.67,False,0.028752191691188145,-0.22511795102506393,9.621106202397624e-05,1,1,0,1,1
UNKNOWN_SKU_33063,16796.4,8924.670000000002,9987.36,False,0.11907331027365697,-0.12187038509416392,1.1766775188601695e-05,1,1,0,1,1
UNKNOWN_SKU_33064,48159.12000000001,37443.76,38074.99,False,0.016858082628453896,-0.05704641965251911,4.4858686143110655e-05,1,1,0,1,1
UNKNOWN_SKU_33065,18738.84,9100.15,8930.300000000001,False,-0.01866452750778813,-0.1691342890857146,1.0521382273871146e-05,1,1,0,1,1
UNKNOWN_SKU_330988,0.0,105.78,842.93,False,6.968708640574778,,9.931120746351413e-07,1,1,0,1,1
UNKNOWN_SKU_331003,0.0,32.56,42.11,False,0.2933046683046683,,4.9612600646418806e-08,1,1,0,1,1
UNKNOWN_SKU_331735,0.0,70.06,2.84,False,-0.9594633171567228,,3.3459934893333983e-09,1,1,0,1,1
UNKNOWN_SKU_331737,0.0,57.739999999999995,6.92,False,-0.8801524073432629,,8.152913713446168e-09,1,1,0,1,1
UNKNOWN_SKU_33374,6795.58,2048.39,261.47,False,-0.8723534092628845,-0.5571069815371398,3.08055252695776e-07,1,1,0,1,1
UNKNOWN_SKU_336755,36488.6,25648.890000000007,23637.86,False,-0.07840612205830366,-0.10285479790882779,2.784934002175154e-05,1,1,0,1,1
UNKNOWN_SKU_33730,5048.040000000001,3467.3700000000003,3707.1800000000003,False,0.06916192964696588,-0.07427877478119893,4.36767610696725e-06,1,1,0,1,1
UNKNOWN_SKU_33761,71860.88,36578.29,54019.52,False,0.4768191733402518,-0.06886093501192891,6.364400078060398e-05,1,1,0,1,1
UNKNOWN_SKU_33849,10757.059999999998,5822.249999999999,6876.119999999999,False,0.18100734252222073,-0.10584571102710649,8.101215757702522e-06,1,1,0,1,1
UNKNOWN_SKU_33850,5837.47,3613.1800000000003,3931.88,False,0.08820485002131084,-0.09407155057200067,4.632410169309931e-06,1,1,0,1,1
UNKNOWN_SKU_341690,0.0,0.0,0.0,False,,,0.0,1,1,0,1,1
UNKNOWN_SKU_34351,88480.0,31760.31,29754.059999999998,False,-0.06316846403577303,-0.23849057979032195,3.5055243324378627e-05,1,1,0,1,1
UNKNOWN_SKU_344131,2038.4699999999998,0.0,0.0,False,,-1.0,0.0,1,1,0,1,1
UNKNOWN_SKU_347566,27309.26,14318.779999999997,9951.359999999999,False,-0.305013415947448,-0.22304990104996203,1.1724361186624227e-05,1,1,0,1,1
UNKNOWN_SKU_348820,0.0,23507.36,31876.499999999996,False,0.35602211392517047,,3.75558315009634e-05,1,1,0,1,1
UNKNOWN_SKU_349387,70297.57,36584.76,46308.54,False,0.2657877214446671,-0.09909251741955172,5.45591807537096e-05,1,1,0,1,1
UNKNOWN_SKU_35676,4330.61,3058.2,3858.83,False,0.26179778954940813,-0.02842430270384899,4.546345090297324e-06,1,1,0,1,1
UNKNOWN_SKU_3595,109485.81999999999,77968.57,67169.1,False,-0.13851055624080322,-0.11498034988503414,7.913639833957183e-05,1,1,1,1,1
UNKNOWN_SKU_36071,55.63,0.0,0.0,False,,-1.0,0.0,1,1,0,1,0
UNKNOWN_SKU_36547,14.780000000000001,0.0,0.0,False,,-1.0,0.0,1,1,0,1,1
UNKNOWN_SKU_366062,8127.450000000001,4479.12,3888.59,False,-0.13184062940934826,-0.168313863645013,4.581407331932029e-06,1,1,1,1,1
UNKNOWN_SKU_366063,12472.8,5202.330000000001,5893.389999999999,False,0.1328366328164492,-0.17091261757489473,6.943395975388224e-06,1,1,1,1,1
