ATC5,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12
G03C X01 Tibolone,841.6622922284039,817.3074434207513,761.7287837133343,747.927075286106,781.7773278830284,816.0903492992717,816.5687857709715,845.6519542870365,862.0297084385936,855.7055310985446,834.2430085652106,886.0158098772486
G03D A03 Hydroxyprogesterone,831.8219089923057,772.874002962407,777.8602455738865,450.6978070984693,501.5324237535341,540.0362845129847,635.4163405559437,689.5985528257097,735.1116900769213,794.7023673132893,833.9230765377825,921.963011352776
G03D A04 Progesterone,51270.57935794231,50760.84780258399,49493.937329844965,40020.311723201405,41711.71160943423,41453.24348996812,45046.29336594289,47065.94483827035,47332.54718767998,51441.77223875534,52404.69585116326,53609.12271263727
G03D B01 Dydrogesterone,32979.43473235656,31961.03269445621,31053.338752549374,26248.27128743736,27840.389803761198,27840.75310523372,29864.14303482518,30139.9174669118,29401.354300994542,31624.653856674184,33083.296389631345,34206.85250441052
G03D B08 Dienogestum,14934.76686008608,14732.712123247029,15260.818753503485,13369.101677436354,13694.807636310352,14089.792823137253,14661.882192326475,14921.702907405555,14755.57549919652,15346.645592356996,15335.078486613078,15379.924421745647
G03D C02 Norethisterone,10271.140697673332,10130.62349330504,10667.018111916543,8913.85058891189,8971.428152614302,8948.217385682376,9618.755554242973,10100.958471197593,10272.62038686743,10275.691501509438,10303.21277532919,10763.421776491128
G03D C03 Lynestrenol,409.6969071605443,399.34299148517476,395.71711468258405,258.78006897821655,251.88488815242727,225.5751992295007,328.0659038288646,315.87572324606043,330.763234517522,330.6100992723964,366.8412468140006,437.01582058498894
G03F A14 Didrogesteron and estrogen,17258.43313042789,17031.432988097586,18609.187926455143,15022.177358734958,15483.730723107166,15388.298172474511,16331.572911018136,16622.62954816653,16222.540971187058,16729.411455850102,16928.374783507774,17696.253925611738
G03F A15 Dienogest and estrogen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G03F A17 Drospirenon and estrogen,3083.535514116866,3105.5227819038805,2834.547599856748,1967.4640579422987,2120.1294281339956,2161.2563280106096,2329.2040516351576,2939.758834258052,3081.890864079624,3024.4498916601387,3167.979317447806,3206.600661801196
G03F B08 Dydrogesterone and estrogen,23711.56679507636,23399.688596361604,25567.38489442057,20639.14836052654,21273.282024115528,21142.16610636972,22438.14250237589,22838.028682119904,22288.342221865874,22984.73761666859,23258.095701836108,24313.093999244855
G03F B09 Levonorgestrel and estrogen,0.0,0.0,97.98876699041881,0.0,65.55641967770322,245.45100131053084,454.63420093187995,665.7490949440473,635.5309444688688,827.2487584038131,904.4329438668566,551.1282265523787
G03G A01 Chorionic gonadotropin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G03G A02 Human menopausal gonadotropin,155.991896286609,155.1779237637672,136.30512401723598,103.61566249175317,123.49607154310901,139.29517705593588,153.67603973793948,161.53990815528454,148.61218116090276,167.16237783713945,185.06811344987094,142.00908021179833
G03G A04 Urofollitropin,0.0,0.016634098449928095,0.0,0.0,0.0,0.0,0.46665447349733746,0.0,0.0,0.45590567153979333,0.21778900247626218,0.0
G03G A05 Follitropin alfa,202.05257082886368,257.3921226248898,167.33555400336118,185.22288904778873,177.81094702498123,175.77678334838566,222.2432423487597,225.4065994907094,175.13827514591958,220.01060561173824,201.98865992604357,204.14609331913832
G03G A06 Follitropin beta,0.0,0.0,60.915663096039054,0.0,0.0,718.8574843308224,29.488552950917267,121.7463589445203,259.5467548369297,188.76602264838448,449.8611879950752,387.6602713699551
G03G A08 Choriogonadotropin alfa,395.59902257383123,395.63764678281063,327.2850903011471,312.07518926696946,329.1610125907805,315.17741540098234,351.1386818002969,385.98903907090164,388.01986903853856,425.43947716380126,364.74530781516444,397.6325164874081
G03G A09 Corifollitropin alfa,27.779689511306174,31.907151269822236,47.86311256327026,24.846673484663867,37.79231410841392,85.96481849404914,23.220013889192494,29.535362091942353,34.428432540777415,46.905280786480645,57.8327512696784,32.23071954287178
G03G A10 Follitropin delta,0.08718095019844513,0.048776946945510845,0.1884170674884815,0.3292924870681762,1.09475614587725,0.9622903960698272,0.019481119369207295,0.0,0.0,0.0,0.0,0.0
G03G A30 Combinations,192.98483850821347,206.54276928033752,193.03769806030405,185.2622252465446,155.92043115780433,153.83118004907942,144.74596332436678,138.44317410686395,144.604726895129,186.63495328800832,158.2617185645791,164.68371494810302
G03G B02 Clomifene,893.876802758947,812.5695113789247,757.9442270940232,648.4213484852188,692.0811944172912,696.1408199820656,786.5490692530017,843.6738174888671,846.6733648966756,903.4899516420389,933.785369857446,827.7006532488882
G03H A01 Cyproterone,172.25681545252576,202.111822947546,198.6377393631231,140.56958291514582,127.78696817632508,127.84358680482936,132.96519212719377,134.59398680464636,155.5153329661694,172.01072031494874,181.4949406135333,211.0434272719619
G03H B01 Cyproterone and estrogen,7060.393480632349,6464.3161343682,6990.093025347986,5425.138106122928,5518.155338733987,5610.860692813944,6015.374144069017,6444.306873064186,6394.3470242514295,6570.665513192332,6487.813472336163,7053.357007642336
G03X A03** Cimicifuga preparations,6.837333702765795,6.7190572922354,6.528566340571399,5.794388899145325,6.0466763669300585,6.749017841905126,7.851261304811782,8.426620510174104,7.443168482382639,6.6636149354241585,6.645620088593134,6.572405002107908
G03X A10** Various preparations,38382.29827309807,37621.335749217156,36548.03751928621,29633.43104771598,30124.76398089256,30679.337756367124,33689.75161426393,35597.135965233174,33107.53016742545,34920.36124492627,36875.678954227,37721.44653405505
G03X B01 Mifepristone,374.63751520968754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G03X B02 Ulipristal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G04B C Urinary concrement solvents,27644.850581178805,26724.485059651546,26873.934685049604,19267.43570546575,17853.011465783107,16617.949818021432,17925.945043796535,18609.49511093622,19235.06940000243,22096.594906772832,24563.12919015295,26086.547696560156
G04B D04 Oxybutininum,32100.081481953086,31172.10739386082,31393.40880207554,27695.72300733583,27718.254250232596,25176.191523238533,24811.592420331806,26385.991416694946,28752.202492473985,31867.495631785743,31986.33842192366,32212.607732722536
G04B D07 Tolterodine,18.4931119897974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G04B D08 Solifenacin,17511.89895977701,17764.363210120646,17653.638702365537,16099.643188131447,16155.644868714164,15371.75550515033,15238.968506269257,15566.45379913439,16367.446125396486,17454.224478376153,17760.13165272988,18231.752284182858
G04B D09 Trospium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G04B D12 Mirabegron,1211.7734573813625,1254.006692264882,1203.644412930798,1087.0277222226298,1101.687102415195,1040.1649393283474,1084.0503416179686,1090.0201962087656,1148.974412640503,1196.1833185449923,1185.6231760276837,1167.9577947729367
