INN,month,point_forecast,P10_empirical,P90_empirical
FRANGULA ALNUS*&,2024-10-01,5826.832048223746,190.9911939003723,8500.960175176822
FRANGULA ALNUS*&,2024-11-01,6552.702360829403,1535.360342264511,8452.441789060336
FRANGULA ALNUS*&,2024-12-01,7552.285131558552,3010.2552929314006,9186.346172060083
FREMANEZUMAB,2024-01-01,32.906633507735755,0.0,45.02080712461884
FREMANEZUMAB,2024-02-01,32.448820562443395,3.616628334702092,48.05388110753556
FREMANEZUMAB,2024-03-01,37.56310824455349,0.0,56.791257466560026
FREMANEZUMAB,2024-04-01,38.43347642858555,4.7448800377838865,62.852329034850975
FREMANEZUMAB,2024-05-01,43.97030901415518,8.721449131872532,65.87604709316615
FREMANEZUMAB,2024-06-01,30.927113120954868,0.0,56.60718853264642
FREMANEZUMAB,2024-07-01,33.189094444738615,0.0,58.95713663173969
FREMANEZUMAB,2024-08-01,29.85561754210958,0.0,56.04821144741101
FREMANEZUMAB,2024-09-01,29.99057405835034,0.0,55.578578871913024
FREMANEZUMAB,2024-10-01,33.12267730968694,0.0,60.034214919293944
FREMANEZUMAB,2024-11-01,35.7956979491002,0.0,62.40591940107574
FREMANEZUMAB,2024-12-01,34.6186524989748,0.0,64.35887967794497
FULVESTRANTUM,2024-01-01,31.135848143003226,0.0,46.97929752778574
FULVESTRANTUM,2024-02-01,32.3231605863962,0.0,52.73214552516805
FULVESTRANTUM,2024-03-01,18.470054886762174,0.0,43.61747464450278
FULVESTRANTUM,2024-04-01,16.167414672706503,0.0,48.1034647523134
FULVESTRANTUM,2024-05-01,20.154746847113554,0.0,48.80403514915876
FULVESTRANTUM,2024-06-01,0.0,0.0,33.58553276927661
FULVESTRANTUM,2024-07-01,0.0,0.0,33.70057958932685
FULVESTRANTUM,2024-08-01,0.0,0.0,34.25582701047491
FULVESTRANTUM,2024-09-01,0.0,0.0,33.46511878913946
FULVESTRANTUM,2024-10-01,0.0,0.0,35.19609322671922
FULVESTRANTUM,2024-11-01,41.1536525980761,0.0,75.9556712933227
FULVESTRANTUM,2024-12-01,17.683447606970205,0.0,56.57902553935757
FURAZIDINUM*,2024-01-01,90700.0416746245,76414.49180520697,102540.93264704621
FURAZIDINUM*,2024-02-01,93067.39497902495,79879.12622311072,122559.09113304611
FURAZIDINUM*,2024-03-01,98555.0993786442,59437.508198792515,117509.64935333277
FURAZIDINUM*,2024-04-01,77113.59265443854,49725.16691239987,106008.04745961176
FURAZIDINUM*,2024-05-01,70271.83983117293,45081.986422473405,93225.88733030122
FURAZIDINUM*,2024-06-01,66268.90172865934,39850.47385596818,88079.68822117461
FURAZIDINUM*,2024-07-01,70383.68340274738,49085.120139204686,94490.10693486907
FURAZIDINUM*,2024-08-01,76232.88849811676,51928.72178313421,106343.005873407
FURAZIDINUM*,2024-09-01,82843.72553051116,34269.749292692846,103592.93462370308
FURAZIDINUM*,2024-10-01,87386.63171252562,37604.647681724906,107191.54222305967
FURAZIDINUM*,2024-11-01,90493.75121423606,49360.00076412429,99525.63877753589
FURAZIDINUM*,2024-12-01,91863.16377170337,54917.84792782597,98547.0704579645
FURAZOLIDONUM,2024-01-01,13613.111632016578,9947.642345153228,16423.54833829432
FURAZOLIDONUM,2024-02-01,14686.961595312468,11016.389645938863,19652.16641155935
FURAZOLIDONUM,2024-03-01,17070.35888442654,8385.173239694557,22688.765777697823
FURAZOLIDONUM,2024-04-01,12649.637234195146,5644.018401380143,20129.528565842687
FURAZOLIDONUM,2024-05-01,13656.078032487385,6770.239953458682,19962.287365546876
FURAZOLIDONUM,2024-06-01,14829.059189598536,7571.833049331088,20973.14750544735
FURAZOLIDONUM,2024-07-01,16172.733033764809,9620.23005445491,22250.662608407256
FURAZOLIDONUM,2024-08-01,16943.861027575185,10229.397109777641,23459.304569855092
FURAZOLIDONUM,2024-09-01,15640.013541100843,3276.0590976174626,21864.269524705
FURAZOLIDONUM,2024-10-01,14992.003270398716,3335.3418585131312,20522.927040891554
FURAZOLIDONUM,2024-11-01,13817.505172314375,3440.0905841838285,17746.753683423325
FURAZOLIDONUM,2024-12-01,13614.466012324254,4220.143972349888,16994.209473473962
FUROSEMIDUM,2024-01-01,114770.12206876442,92619.18435324014,133130.41206977656
FUROSEMIDUM,2024-02-01,111065.13982680894,90615.62808535,156794.47685648856
FUROSEMIDUM,2024-03-01,123008.97402240819,62353.88312799192,152399.58619715946
FUROSEMIDUM,2024-04-01,100775.98896805124,58307.948305721664,145579.2534250686
FUROSEMIDUM,2024-05-01,117266.75851372938,78207.78780418672,152858.92550205602
FUROSEMIDUM,2024-06-01,129467.2241394355,88503.24615474255,163286.6694907542
FUROSEMIDUM,2024-07-01,123567.38382916407,90542.18335782064,160946.40606387827
FUROSEMIDUM,2024-08-01,117372.20237011061,79686.56282158912,164060.45313286365
FUROSEMIDUM,2024-09-01,101121.42479203148,25803.419389755654,133294.80575888007
FUROSEMIDUM,2024-10-01,106840.20711873182,29649.08478173404,137549.37429748595
FUROSEMIDUM,2024-11-01,104539.26456925576,40757.95040528821,118543.96027204918
FUROSEMIDUM,2024-12-01,113583.19091883856,56296.39428736463,123947.14624832166
FUROSEMIDUM+SPIRONOLACTONUM,2024-01-01,28.19622255516462,27.075783870915316,28.600005909985455
FUROSEMIDUM+SPIRONOLACTONUM,2024-02-01,17.41596740962603,16.454947725350447,17.936107197807537
FUROSEMIDUM+SPIRONOLACTONUM,2024-03-01,20.99406154270892,19.702253804451647,21.634964244403488
FUROSEMIDUM+SPIRONOLACTONUM,2024-04-01,23.04043509868897,21.917544268486147,23.85435163464582
FUROSEMIDUM+SPIRONOLACTONUM,2024-05-01,1.2722321929867686,0.0973354689509045,2.002382898359058
FUROSEMIDUM+SPIRONOLACTONUM,2024-06-01,0.0,0.0,0.8559549606696814
FUROSEMIDUM+SPIRONOLACTONUM,2024-07-01,0.0,0.0,0.8588870236209458
FUROSEMIDUM+SPIRONOLACTONUM,2024-08-01,0.0,0.0,0.873037961401081
FUROSEMIDUM+SPIRONOLACTONUM,2024-09-01,0.0,0.0,0.8528861112236882
FUROSEMIDUM+SPIRONOLACTONUM,2024-10-01,0.0,0.0,0.8970014202413311
FUROSEMIDUM+SPIRONOLACTONUM,2024-11-01,0.0,0.0,0.8869581062821691
FUROSEMIDUM+SPIRONOLACTONUM,2024-12-01,0.0,0.0,0.9912858345304205
GABAPENTINUM,2024-01-01,15269.231659823421,11925.390864223806,17833.06514918925
GABAPENTINUM,2024-02-01,14798.413508967458,11449.917786608774,19327.94387021666
GABAPENTINUM,2024-03-01,16078.745369166267,8155.645814003184,21204.16225461922
GABAPENTINUM,2024-04-01,13631.863238208889,7240.956039629193,20455.427650835056
GABAPENTINUM,2024-05-01,13454.429514326568,7172.792845573368,19207.297260088013
GABAPENTINUM,2024-06-01,13539.740116104287,6919.303022908991,19144.712236845484
GABAPENTINUM,2024-07-01,14224.923778410044,8247.373549294924,19769.54229078131
GABAPENTINUM,2024-08-01,14485.14908913823,8359.849267535858,20428.891680620985
GABAPENTINUM,2024-09-01,14647.564918604357,3368.4920284770014,20325.670353786118
GABAPENTINUM,2024-10-01,14926.339963060831,4292.498313030403,19971.94997742052
GABAPENTINUM,2024-11-01,14682.649179509595,5215.8061815327455,18267.123755407185
GABAPENTINUM,2024-12-01,14968.374933552184,6398.362521540403,18051.561063239908
GABEXATUM,2024-01-01,132.4688904166589,41.40430265539321,165.2867190658513
GABEXATUM,2024-02-01,135.55950226185897,57.451826572624014,177.83429699613438
GABEXATUM,2024-03-01,142.38324358704133,37.39049315373305,194.47314475285208
GABEXATUM,2024-04-01,147.3789579182069,56.11506995111405,213.53070264187983
GABEXATUM,2024-05-01,142.79304660505647,47.30233627843826,202.13665364311044
GABEXATUM,2024-06-01,155.46349092980583,56.96533406628072,225.03194365403473
GABEXATUM,2024-07-01,149.42987311056004,36.61448736666951,219.23663169453874
GABEXATUM,2024-08-01,159.6813962545188,60.66840244946708,230.63828409902615
GABEXATUM,2024-09-01,176.18490331352191,50.86890947310057,245.5039327416532
GABEXATUM,2024-10-01,177.12089509181718,58.576267713920856,250.02543302311489
GABEXATUM,2024-11-01,167.10354735343995,58.767829601095045,239.19180657327848
GABEXATUM,2024-12-01,188.85072707422387,92.00418509763277,269.4183093472126
GADOBUTROLUM,2024-01-01,152.45399761840076,0.0,210.04057022456118
GADOBUTROLUM,2024-02-01,147.71843020656664,10.660205384393606,221.89946644754264
GADOBUTROLUM,2024-03-01,144.95851437101427,0.0,236.36245542993933
GADOBUTROLUM,2024-04-01,125.9211197964874,0.0,241.99986136331344
GADOBUTROLUM,2024-05-01,145.16214223078086,0.0,249.29441045421333
GADOBUTROLUM,2024-06-01,146.5370982721306,0.0,268.6112548754389
GADOBUTROLUM,2024-07-01,165.86440119912538,0.0,288.3567212903856
GADOBUTROLUM,2024-08-01,146.2611816346362,0.0,270.7716730947549
GADOBUTROLUM,2024-09-01,165.3535440769598,0.0,286.99002904440414
GADOBUTROLUM,2024-10-01,154.19917212473368,0.0,282.1272721760017
GADOBUTROLUM,2024-11-01,139.91421265686773,0.0,266.40996037956495
GADOBUTROLUM,2024-12-01,137.80238317648997,0.0,279.1770906826322
GADODIAMIDUM,2024-01-01,0.016405179479567954,0.0,0.420188534300403
GADODIAMIDUM,2024-02-01,0.0,0.0,0.5201397881815064
GADODIAMIDUM,2024-03-01,0.0,0.0,0.6409027016945681
GADODIAMIDUM,2024-04-01,0.0,0.0,0.81391653595685
GADODIAMIDUM,2024-05-01,0.0,0.0,0.7301507053722895
GADODIAMIDUM,2024-06-01,0.0,0.0,0.8559549606696814
GADODIAMIDUM,2024-07-01,0.0,0.0,0.8588870236209458
GADODIAMIDUM,2024-08-01,0.0,0.0,0.873037961401081
GADODIAMIDUM,2024-09-01,0.0,0.0,0.8528861112236882
GADODIAMIDUM,2024-10-01,0.0,0.0,0.8970014202413311
GADODIAMIDUM,2024-11-01,0.0,0.0,0.8869581062821691
GADODIAMIDUM,2024-12-01,0.0,0.0,0.9912858345304205
GALANTAMINUM,2024-01-01,1.3921282551430703,0.27168957089376655,1.7959116099639054
GALANTAMINUM,2024-02-01,1.6220462747213251,0.6610265904457414,2.1421860629028315
GALANTAMINUM,2024-03-01,0.48262459146756365,0.0,1.1235272931621316
GALANTAMINUM,2024-04-01,0.8801311459481892,0.0,1.6940476819050392
GALANTAMINUM,2024-05-01,0.0,0.0,0.7301507053722895
GALANTAMINUM,2024-06-01,0.0,0.0,0.8559549606696814
GALANTAMINUM,2024-07-01,0.36415798197261307,0.0,1.2230450055935589
GALANTAMINUM,2024-08-01,0.45513346268676563,0.0,1.3281714240878466
GALANTAMINUM,2024-09-01,0.7297577483417222,0.0,1.5826438595654104
GALANTAMINUM,2024-10-01,0.0,0.0,0.8970014202413311
GALANTAMINUM,2024-11-01,0.0,0.0,0.8869581062821691
GALANTAMINUM,2024-12-01,0.052158395618441045,0.0,1.0434442301488616
GALAVITUM*,2024-01-01,0.0,0.0,4.330912966582473
GALAVITUM*,2024-02-01,0.0,0.0,5.578932678070141
GALAVITUM*,2024-03-01,0.0,0.0,6.874215561258989
GALAVITUM*,2024-04-01,0.0,0.0,8.72993311191718
GALAVITUM*,2024-05-01,0.0,0.0,7.831474774038949
GALAVITUM*,2024-06-01,0.0,0.0,9.180830248982891
GALAVITUM*,2024-07-01,0.0,0.0,9.212279067520996
GALAVITUM*,2024-08-01,11.729594351569759,0.0,21.093654019230854
GALAVITUM*,2024-09-01,87.83280690107928,71.29506857459782,96.98072118237936
GALAVITUM*,2024-10-01,198.94867780203728,183.3045451777342,208.5697655353091
GALAVITUM*,2024-11-01,89.69947538415398,75.40259518000934,99.21284020578548
GALAVITUM*,2024-12-01,2.9734143111977147,0.0,13.605780958065251
GANCICLOVIRUM,2024-01-01,244.56603645110877,0.0,394.50156365221335
GANCICLOVIRUM,2024-02-01,204.47437691287806,0.0,397.6161506590229
GANCICLOVIRUM,2024-03-01,110.10060782633329,0.0,348.08487170423825
GANCICLOVIRUM,2024-04-01,0.0,0.0,302.22891424173724
GANCICLOVIRUM,2024-05-01,74.77842426502099,0.0,345.9028518552287
GANCICLOVIRUM,2024-06-01,122.83932134016763,0.0,440.6782237024381
GANCICLOVIRUM,2024-07-01,294.52479754432505,0.0,613.4524530687454
GANCICLOVIRUM,2024-08-01,358.08233705169073,0.0,682.2646131322161
GANCICLOVIRUM,2024-09-01,395.3387272016238,0.0,712.0380839286117
GANCICLOVIRUM,2024-10-01,420.94979786561,0.0,754.0303452390892
GANCICLOVIRUM,2024-11-01,443.42461294083887,0.0,772.7758100195758
GANCICLOVIRUM,2024-12-01,345.7680235450622,0.0,713.8588881951282
GANIRELIXUM,2024-01-01,0.0,0.0,46.594916715679275
GANIRELIXUM,2024-02-01,14.831521509093676,0.0,74.85348581612209
GANIRELIXUM,2024-03-01,115.35201011720453,0.0,189.30951146483397
GANIRELIXUM,2024-04-01,0.0,0.0,93.92257693052066
GANIRELIXUM,2024-05-01,18.67047020079744,0.0,102.92681930615393
GANIRELIXUM,2024-06-01,422.29330816476045,282.44513402857154,521.0669441470388
GANIRELIXUM,2024-07-01,0.0,0.0,99.11198382992539
GANIRELIXUM,2024-08-01,120.15203132078031,0.0,220.89697440829255
GANIRELIXUM,2024-09-01,130.57869615493948,0.0,228.99819969802297
GANIRELIXUM,2024-10-01,111.29034105366442,0.0,214.80056744359635
GANIRELIXUM,2024-11-01,211.69117000404202,57.87557787686234,314.0424398102282
GANIRELIXUM,2024-12-01,91.50254619574169,0.0,205.89280114290835
GATIFLOXACINUM,2024-01-01,163.6109367877086,60.5579311397816,242.62508943745604
GATIFLOXACINUM,2024-02-01,168.8028660805801,65.606401391713,308.3973463305191
GATIFLOXACINUM,2024-03-01,250.8023351608897,6.622282007104587,408.76129538999027
GATIFLOXACINUM,2024-04-01,0.0,0.0,210.29375049156994
GATIFLOXACINUM,2024-05-01,0.0,0.0,177.29621370607796
GATIFLOXACINUM,2024-06-01,0.0,0.0,172.73825487604876
GATIFLOXACINUM,2024-07-01,0.0,0.0,170.87823188918767
GATIFLOXACINUM,2024-08-01,0.0,0.0,183.17873854997933
GATIFLOXACINUM,2024-09-01,0.0,0.0,174.99213247572777
GATIFLOXACINUM,2024-10-01,418.2959190336112,90.57417311142223,573.7953309647364
GATIFLOXACINUM,2024-11-01,623.1529826914175,331.39668071005923,733.6220215287125
GATIFLOXACINUM,2024-12-01,514.2929592636751,250.17585815644793,609.312912981102
GEFITINIBUM,2024-01-01,8.048667683506187,0.31577336437890846,10.835445804027984
GEFITINIBUM,2024-02-01,9.771826116306226,3.1391885953309053,13.361657554405589
GEFITINIBUM,2024-03-01,4.7382850603642925,0.0,9.161581873226304
GEFITINIBUM,2024-04-01,6.000079490117483,0.0,11.617460115779677
GEFITINIBUM,2024-05-01,5.81924263128104,0.0,10.858499416192124
GEFITINIBUM,2024-06-01,7.669806048284447,0.0,13.577321868506365
GEFITINIBUM,2024-07-01,7.817799727335711,0.0,13.74555166869294
GEFITINIBUM,2024-08-01,6.719252155332438,0.0,12.744669152268898
GEFITINIBUM,2024-09-01,6.736190394827357,0.0,12.622526039122846
GEFITINIBUM,2024-10-01,8.412640155245557,0.0,14.60344495727781
GEFITINIBUM,2024-11-01,7.014625860540875,0.0,13.136115057398312
GEFITINIBUM,2024-12-01,6.726170713469452,0.0,13.567695114786904
GELATINUM*+KALII CHLORIDUM*+MAGNESII CHLORIDUM*+NATRII CHLORIDUM*+NATRII LACTAS*,2024-01-01,10.970258673323713,0.3456988499296898,14.799134335412282
GELATINUM*+KALII CHLORIDUM*+MAGNESII CHLORIDUM*+NATRII CHLORIDUM*+NATRII LACTAS*,2024-02-01,9.96188348793294,0.8490143317897179,14.894109029364074
GELATINUM*+KALII CHLORIDUM*+MAGNESII CHLORIDUM*+NATRII CHLORIDUM*+NATRII LACTAS*,2024-03-01,7.7791110973308,0.0,13.85647096614954
GELATINUM*+KALII CHLORIDUM*+MAGNESII CHLORIDUM*+NATRII CHLORIDUM*+NATRII LACTAS*,2024-04-01,9.176820942559562,0.0,16.89478449477039
GELATINUM*+KALII CHLORIDUM*+MAGNESII CHLORIDUM*+NATRII CHLORIDUM*+NATRII LACTAS*,2024-05-01,7.586516576453043,0.0,14.510170640145779
GELATINUM*+KALII CHLORIDUM*+MAGNESII CHLORIDUM*+NATRII CHLORIDUM*+NATRII LACTAS*,2024-06-01,8.308200841278307,0.0,16.42479375582856
GELATINUM*+KALII CHLORIDUM*+MAGNESII CHLORIDUM*+NATRII CHLORIDUM*+NATRII LACTAS*,2024-07-01,7.428276010848993,0.0,15.572672212334611
GELATINUM*+KALII CHLORIDUM*+MAGNESII CHLORIDUM*+NATRII CHLORIDUM*+NATRII LACTAS*,2024-08-01,5.2494639042160145,0.0,13.528046373201766
GELATINUM*+KALII CHLORIDUM*+MAGNESII CHLORIDUM*+NATRII CHLORIDUM*+NATRII LACTAS*,2024-09-01,4.930741976620109,0.0,13.018234526298732
GELATINUM*+KALII CHLORIDUM*+MAGNESII CHLORIDUM*+NATRII CHLORIDUM*+NATRII LACTAS*,2024-10-01,10.84929219225386,0.0,19.355108159692282
GELATINUM*+KALII CHLORIDUM*+MAGNESII CHLORIDUM*+NATRII CHLORIDUM*+NATRII LACTAS*,2024-11-01,9.554460122471335,0.0,17.965040365292005
GELATINUM*+KALII CHLORIDUM*+MAGNESII CHLORIDUM*+NATRII CHLORIDUM*+NATRII LACTAS*,2024-12-01,37.347722224355785,26.04857835059636,46.7475901502905
GELATINUM*+NATRII CHLORIDUM*,2024-01-01,86.65080291668373,0.0,127.8252645800223
GELATINUM*+NATRII CHLORIDUM*,2024-02-01,89.25814903517144,0.0,142.29767013568662
GELATINUM*+NATRII CHLORIDUM*,2024-03-01,57.89436791384599,0.0,123.24828457681059
GELATINUM*+NATRII CHLORIDUM*,2024-04-01,29.38168500067004,0.0,112.37811069974995
GELATINUM*+NATRII CHLORIDUM*,2024-05-01,42.784280654013735,0.0,117.23896499866837
GELATINUM*+NATRII CHLORIDUM*,2024-06-01,33.48669916057306,0.0,120.76985309166156
GELATINUM*+NATRII CHLORIDUM*,2024-07-01,43.973375949704945,0.0,131.5555172267055
GELATINUM*+NATRII CHLORIDUM*,2024-08-01,39.29305936489485,0.0,128.31819535223207
GELATINUM*+NATRII CHLORIDUM*,2024-09-01,46.67794808093122,0.0,133.64816631926274
GELATINUM*+NATRII CHLORIDUM*,2024-10-01,49.795401037644694,0.0,141.2641308620203
GELATINUM*+NATRII CHLORIDUM*,2024-11-01,42.42410538689991,0.0,132.86870174800316
GELATINUM*+NATRII CHLORIDUM*,2024-12-01,60.27661085018852,0.0,161.35967954031304
GEMCITABINUM,2024-01-01,163.92420171430587,0.0,301.71695397756093
GEMCITABINUM,2024-02-01,140.434492682482,0.0,317.93436264853847
GEMCITABINUM,2024-03-01,84.97000175599479,0.0,303.68071913718984
GEMCITABINUM,2024-04-01,27.476085313776878,0.0,305.22849452795174
GEMCITABINUM,2024-05-01,48.37742845897458,0.0,297.5443989618741
GEMCITABINUM,2024-06-01,65.70017927410456,0.0,357.7983760816361
GEMCITABINUM,2024-07-01,72.83765622518057,0.0,365.9364317317601
GEMCITABINUM,2024-08-01,86.2373140850133,0.0,384.1651560713047
GEMCITABINUM,2024-09-01,165.37671667185134,0.0,456.427655819065
GEMCITABINUM,2024-10-01,152.89831504029382,0.0,459.0037872035657
GEMCITABINUM,2024-11-01,306.84687003401973,0.0,609.5250194615861
GEMCITABINUM,2024-12-01,194.82539032797234,0.0,533.1058117191222
GEMTUZUMABUM,2024-01-01,2.1668540591843115,1.0464153749350078,2.5706374140051467
GEMTUZUMABUM,2024-02-01,2.2358506183278273,1.2748309340522437,2.7559904065093335
GEMTUZUMABUM,2024-03-01,2.2790750099754074,0.9872672717181357,2.9199777116699757
GEMTUZUMABUM,2024-04-01,2.330715842501847,1.207825012299025,3.144632378458697
GEMTUZUMABUM,2024-05-01,2.3809522938632037,1.2060555698273396,3.1111029992354933
GEMTUZUMABUM,2024-06-01,2.423954583117732,1.2120548975179726,3.2799095437874133
GEMTUZUMABUM,2024-07-01,2.4678844183707738,1.079828693599484,3.3267714419917196
GEMTUZUMABUM,2024-08-01,2.5128954223224023,1.2946612960849795,3.3859333837234833
GEMTUZUMABUM,2024-09-01,3.4771335365376883,1.9352730756739052,4.330019647761376
GEMTUZUMABUM,2024-10-01,2.7607374055034493,1.302190350172574,3.6577388257447803
GEMTUZUMABUM,2024-11-01,3.415838741482162,2.0828998676593375,4.302796847764331
GEMTUZUMABUM,2024-12-01,3.0365626711231775,1.8449840922927612,4.027848505653598
GENTAMICINUM,2024-01-01,4934.163852285665,3766.7196056383573,5829.282023121037
GENTAMICINUM,2024-02-01,4588.363304003365,3419.2938700951713,6169.770578899192
GENTAMICINUM,2024-03-01,5117.165248817369,2350.951916094895,6906.616009291755
GENTAMICINUM,2024-04-01,3552.4695881084153,1321.194747016341,5934.799221035586
GENTAMICINUM,2024-05-01,3369.6246429811,1176.4997196548234,5378.139031689527
GENTAMICINUM,2024-06-01,3254.4390703190893,943.0278318078631,5211.318256549752
GENTAMICINUM,2024-07-01,4123.424995629326,2036.4665994015027,6059.232762147483
GENTAMICINUM,2024-08-01,4075.12371931736,1936.581105347856,6150.278762915901
GENTAMICINUM,2024-09-01,4529.73148170763,591.8380358165928,6512.143901247198
GENTAMICINUM,2024-10-01,5386.796875059694,1674.1747698376093,7148.384445210138
GENTAMICINUM,2024-11-01,5179.303573181186,1874.118886623888,6430.760947106429
GENTAMICINUM,2024-12-01,5265.076115118226,2273.004334288997,6341.517288149988
GENTAMICINUM+METHOXAN+TRYPTOPHANUM+ZINCI SULFAS*,2024-01-01,11526.595769927124,8270.77444563554,14022.941815347422
GENTAMICINUM+METHOXAN+TRYPTOPHANUM+ZINCI SULFAS*,2024-02-01,11440.569314582388,8180.2155945424365,15850.869457635948
GENTAMICINUM+METHOXAN+TRYPTOPHANUM+ZINCI SULFAS*,2024-03-01,12389.152040831745,4674.611169109599,17379.653267296235
GENTAMICINUM+METHOXAN+TRYPTOPHANUM+ZINCI SULFAS*,2024-04-01,10219.135712356378,3996.4555039904317,16863.08435714275
GENTAMICINUM+METHOXAN+TRYPTOPHANUM+ZINCI SULFAS*,2024-05-01,11313.34014010123,5197.054148108839,16914.775922309473
GENTAMICINUM+METHOXAN+TRYPTOPHANUM+ZINCI SULFAS*,2024-06-01,12823.388372822255,6377.2201543706315,18280.8215666465
GENTAMICINUM+METHOXAN+TRYPTOPHANUM+ZINCI SULFAS*,2024-07-01,13931.733649524222,8111.529670737853,19330.401914890346
GENTAMICINUM+METHOXAN+TRYPTOPHANUM+ZINCI SULFAS*,2024-08-01,14124.848161410942,8160.783782778856,19912.134416461115
GENTAMICINUM+METHOXAN+TRYPTOPHANUM+ZINCI SULFAS*,2024-09-01,12398.728061445465,1416.552689268192,17927.369491315232
GENTAMICINUM+METHOXAN+TRYPTOPHANUM+ZINCI SULFAS*,2024-10-01,12462.683471998229,2108.7550048085395,17375.478572898257
GENTAMICINUM+METHOXAN+TRYPTOPHANUM+ZINCI SULFAS*,2024-11-01,11472.580490965585,2254.931927345362,14962.701424936571
GENTAMICINUM+METHOXAN+TRYPTOPHANUM+ZINCI SULFAS*,2024-12-01,11223.966396664615,2879.5412681745893,14225.994232740844
GENTAMICINUM+TRYPTOPHANUM+ZINCI SULFAS*,2024-01-01,3913.587456724079,2924.759009388244,4671.754978291929
GENTAMICINUM+TRYPTOPHANUM+ZINCI SULFAS*,2024-02-01,4206.377855552884,3216.1728701935617,5545.8341120136265
GENTAMICINUM+TRYPTOPHANUM+ZINCI SULFAS*,2024-03-01,4158.265207847382,1815.275002832474,5673.934861576365
GENTAMICINUM+TRYPTOPHANUM+ZINCI SULFAS*,2024-04-01,3552.915322914434,1663.0194730416647,5570.75499169067
GENTAMICINUM+TRYPTOPHANUM+ZINCI SULFAS*,2024-05-01,3646.828448199528,1789.2456822780305,5348.045589953317
GENTAMICINUM+TRYPTOPHANUM+ZINCI SULFAS*,2024-06-01,4344.367581659057,2386.5959855460414,6001.849566688583
GENTAMICINUM+TRYPTOPHANUM+ZINCI SULFAS*,2024-07-01,4632.3739216581325,2864.71449250521,6272.008356967562
GENTAMICINUM+TRYPTOPHANUM+ZINCI SULFAS*,2024-08-01,4707.849226888848,2896.497825221584,6465.511184310431
GENTAMICINUM+TRYPTOPHANUM+ZINCI SULFAS*,2024-09-01,4084.0489043048715,748.642461507292,5763.157607287581
GENTAMICINUM+TRYPTOPHANUM+ZINCI SULFAS*,2024-10-01,3994.373679469144,849.7726739870122,5486.443135325748
GENTAMICINUM+TRYPTOPHANUM+ZINCI SULFAS*,2024-11-01,3908.2177328320154,1108.7173274357874,4968.205527126512
GENTAMICINUM+TRYPTOPHANUM+ZINCI SULFAS*,2024-12-01,3812.2352087537656,1277.9422848291856,4723.983805600404
GENTIANA LUTEA&+PRIMULA&+RUMEX CONFERTUS&+SAMBUCUS NIGRA*&+VERBENA OFFICINALIS&,2024-01-01,235988.2632532248,202296.05781572935,263914.7858479119
GENTIANA LUTEA&+PRIMULA&+RUMEX CONFERTUS&+SAMBUCUS NIGRA*&+VERBENA OFFICINALIS&,2024-02-01,238773.33602738118,207669.0478235081,308328.9565393125
GENTIANA LUTEA&+PRIMULA&+RUMEX CONFERTUS&+SAMBUCUS NIGRA*&+VERBENA OFFICINALIS&,2024-03-01,238108.46658174376,145850.35049249162,282812.4225064393
GENTIANA LUTEA&+PRIMULA&+RUMEX CONFERTUS&+SAMBUCUS NIGRA*&+VERBENA OFFICINALIS&,2024-04-01,155334.42256027137,90739.32645649216,223481.46038514562
GENTIANA LUTEA&+PRIMULA&+RUMEX CONFERTUS&+SAMBUCUS NIGRA*&+VERBENA OFFICINALIS&,2024-05-01,128645.62047813094,69235.81660329388,182782.3174223832
GENTIANA LUTEA&+PRIMULA&+RUMEX CONFERTUS&+SAMBUCUS NIGRA*&+VERBENA OFFICINALIS&,2024-06-01,99657.21594745612,37349.841897551305,151097.55292967812
GENTIANA LUTEA&+PRIMULA&+RUMEX CONFERTUS&+SAMBUCUS NIGRA*&+VERBENA OFFICINALIS&,2024-07-01,88873.88705795378,38641.61909779628,145728.4415855517
GENTIANA LUTEA&+PRIMULA&+RUMEX CONFERTUS&+SAMBUCUS NIGRA*&+VERBENA OFFICINALIS&,2024-08-01,118236.56428138941,60915.636110374646,189250.71981817897
GENTIANA LUTEA&+PRIMULA&+RUMEX CONFERTUS&+SAMBUCUS NIGRA*&+VERBENA OFFICINALIS&,2024-09-01,236431.7107951754,121870.88525606538,285368.33709403244
GENTIANA LUTEA&+PRIMULA&+RUMEX CONFERTUS&+SAMBUCUS NIGRA*&+VERBENA OFFICINALIS&,2024-10-01,277506.62834124174,160096.73874066427,324216.14387908037
GENTIANA LUTEA&+PRIMULA&+RUMEX CONFERTUS&+SAMBUCUS NIGRA*&+VERBENA OFFICINALIS&,2024-11-01,239488.91151313233,142475.72103407767,260790.4514645284
GENTIANA LUTEA&+PRIMULA&+RUMEX CONFERTUS&+SAMBUCUS NIGRA*&+VERBENA OFFICINALIS&,2024-12-01,274469.4355856823,187334.5907429316,290233.30601818534
GIDAZEPAMUM*,2024-01-01,267862.0767133031,224987.1481109714,303399.9005752609
GIDAZEPAMUM*,2024-02-01,265986.80978460045,226405.1285425861,354499.63417872885
GIDAZEPAMUM*,2024-03-01,280815.71538634517,163412.88915549708,337703.6184970174
GIDAZEPAMUM*,2024-04-01,237593.17141244785,155392.84948195913,324313.5075632616
GIDAZEPAMUM*,2024-05-01,223632.48977803678,148030.69801828917,292524.0029963364
GIDAZEPAMUM*,2024-06-01,212533.43441521484,133244.34724802503,277993.70176055725
